Time(ms), X(m), Y(m), Z(m), VX(m/s), VY(m/s), VZ(m/s), AX(m/s^2), AY(m/s^2), AZ(m/s^2), OX(degrees), OY(degrees), OZ(degrees), WX(degrees/s), WY(degrees/s), WZ(degrees/s), execution_time
12690.00,0.00,0.00,0.00,-0.05,-0.06,0.01,-3.12,-3.56,0.88,-0.00,0.00,0.00,-0.00,0.01,0.01,10.00
12705.00,-0.02,-0.01,-0.01,-0.05,-0.08,0.00,-0.13,-1.20,-0.67,-0.00,0.00,0.00,-0.01,0.01,0.02,19.00
12724.00,-0.02,-0.01,-0.01,-0.05,-0.08,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.01,0.01,0.01,10.00
12734.00,-0.02,-0.01,-0.01,-0.05,-0.08,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.01,-0.01,10.00
12744.00,-0.02,-0.01,-0.01,-0.05,-0.08,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,-0.01,10.00
12754.00,-0.03,-0.01,-0.02,-0.01,-0.06,-0.00,4.50,1.50,-0.60,-0.00,0.00,0.00,0.01,-0.01,-0.02,18.00
12772.00,-0.03,-0.01,-0.02,-0.01,-0.06,-0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.01,-0.01,0.01,10.00
12782.00,-0.03,-0.01,-0.02,-0.01,-0.06,-0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,0.01,10.00
12792.00,-0.03,-0.01,-0.02,-0.01,-0.06,-0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.01,0.01,0.02,10.00
12802.00,-0.06,-0.02,-0.02,-0.03,-0.06,-0.01,-2.50,0.10,-0.90,-0.00,0.00,0.00,-0.01,0.01,0.01,17.00
12819.00,-0.06,-0.02,-0.02,-0.03,-0.06,-0.01,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,-0.01,10.00
12834.00,-0.06,-0.02,-0.02,-0.03,-0.06,-0.01,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,-0.01,-0.01,10.00
12844.00,-0.06,-0.02,-0.02,-0.03,-0.06,-0.01,0.00,0.00,0.00,-0.00,0.00,0.00,0.01,-0.01,-0.00,10.00
12854.00,-0.06,-0.02,-0.02,-0.03,-0.06,-0.01,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,-0.01,0.00,10.00
12864.00,-0.08,-0.02,-0.03,-0.06,-0.10,-0.02,-3.20,-4.00,-1.20,-0.00,0.00,0.00,0.00,-0.00,0.01,17.00
12881.00,-0.08,-0.02,-0.03,-0.06,-0.10,-0.02,0.00,0.00,0.00,-0.00,0.00,0.00,-0.01,0.01,0.00,10.00
12891.00,-0.08,-0.02,-0.03,-0.06,-0.10,-0.02,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,-0.00,-0.00,10.00
12901.00,-0.08,-0.02,-0.03,-0.06,-0.10,-0.02,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,-0.01,-0.00,10.00
12911.00,-0.09,-0.04,-0.03,-0.02,-0.16,-0.03,4.30,-6.00,-1.10,-0.00,0.00,0.00,0.01,-0.01,0.00,15.00
12926.00,-0.09,-0.04,-0.03,-0.02,-0.16,-0.03,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,-0.01,0.00,10.00
12936.00,-0.09,-0.04,-0.03,-0.02,-0.16,-0.03,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,-0.00,0.00,10.00
12951.00,-0.09,-0.04,-0.03,-0.02,-0.16,-0.03,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.01,0.01,10.00
12961.00,-0.09,-0.04,-0.03,-0.02,-0.16,-0.03,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.01,0.01,10.00
12971.00,-0.10,-0.05,-0.04,-0.01,-0.20,-0.04,1.20,-4.40,-0.50,-0.00,0.00,0.00,-0.00,-0.00,0.00,15.00
12986.00,-0.10,-0.05,-0.04,-0.01,-0.20,-0.04,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,-0.01,-0.00,10.00
12996.00,-0.10,-0.05,-0.04,-0.01,-0.20,-0.04,0.00,0.00,0.00,-0.00,0.00,0.00,0.01,-0.01,-0.00,10.00
13006.00,-0.10,-0.07,-0.08,0.03,-0.10,-0.01,4.20,9.90,2.60,-0.00,-0.00,0.00,0.00,-0.00,-0.00,18.00
13024.00,-0.10,-0.07,-0.08,0.03,-0.10,-0.01,0.00,0.00,0.00,-0.00,0.00,0.00,-0.01,0.01,0.00,10.00
13034.00,-0.10,-0.07,-0.08,0.03,-0.10,-0.01,0.00,0.00,0.00,-0.00,0.00,0.00,-0.01,0.01,0.00,10.00
13044.00,-0.10,-0.07,-0.08,0.03,-0.10,-0.01,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,10.00
13054.00,-0.13,-0.07,-0.08,-0.07,-0.11,-0.02,-9.90,-0.70,-0.80,-0.00,0.00,0.00,0.00,-0.00,-0.00,18.00
13077.00,-0.13,-0.07,-0.08,-0.07,-0.11,-0.02,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,-0.01,-0.00,10.00
13087.00,-0.13,-0.07,-0.08,-0.07,-0.11,-0.02,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,-0.00,-0.00,10.00
13097.00,-0.13,-0.07,-0.08,-0.07,-0.11,-0.02,0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,-0.00,-0.00,10.00
13107.00,-0.17,-0.06,-0.07,-0.16,-0.09,-0.04,-9.50,2.60,-2.10,-0.00,-0.00,0.00,0.00,0.00,-0.00,17.00
13124.00,-0.17,-0.06,-0.07,-0.16,-0.09,-0.04,0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,-0.00,0.00,10.00
13134.00,-0.17,-0.06,-0.07,-0.16,-0.09,-0.04,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,-0.00,0.00,10.00
13144.00,-0.17,-0.06,-0.07,-0.16,-0.09,-0.04,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,-0.00,0.00,10.00
13154.00,-0.17,-0.06,-0.09,-0.02,0.01,-0.03,14.30,9.80,1.50,-0.00,-0.00,0.00,0.00,-0.00,-0.00,17.00
13171.00,-0.17,-0.06,-0.09,-0.02,0.01,-0.03,0.00,0.00,0.00,-0.00,-0.00,0.00,-0.01,-0.00,-0.00,10.00
13181.00,-0.17,-0.06,-0.09,-0.02,0.01,-0.03,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,10.00
13196.00,-0.17,-0.06,-0.09,-0.02,0.01,-0.03,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,-0.00,0.01,10.00
13206.00,-0.14,-0.10,-0.15,0.14,0.01,0.02,16.20,-0.40,4.50,-0.00,-0.00,0.00,-0.00,0.00,0.00,18.00
13224.00,-0.14,-0.10,-0.15,0.14,0.01,0.02,0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,0.00,-0.00,10.00
13234.00,-0.14,-0.10,-0.15,0.14,0.01,0.02,0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,0.00,-0.00,10.00
13244.00,-0.14,-0.10,-0.15,0.14,0.01,0.02,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,-0.00,-0.00,10.00
13254.00,-0.14,-0.10,-0.15,0.14,0.01,0.02,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,-0.00,0.00,10.00
13264.00,-0.18,-0.08,-0.14,-0.00,0.02,0.00,-14.50,0.80,-1.50,-0.00,-0.00,0.00,0.00,0.00,0.00,17.00
13281.00,-0.18,-0.08,-0.14,-0.00,0.02,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,-0.00,0.00,10.00
13291.00,-0.18,-0.08,-0.14,-0.00,0.02,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,10.00
13301.00,-0.22,-0.07,-0.10,-0.20,-0.03,-0.04,-19.70,-4.50,-4.40,-0.00,-0.00,0.00,0.00,0.00,-0.00,16.00
13322.00,-0.22,-0.07,-0.10,-0.20,-0.03,-0.04,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,-0.00,10.00
13332.00,-0.22,-0.07,-0.10,-0.20,-0.03,-0.04,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,-0.00,0.00,10.00
13342.00,-0.22,-0.07,-0.10,-0.20,-0.03,-0.04,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,-0.01,0.00,10.00
13352.00,-0.22,-0.07,-0.10,-0.20,-0.03,-0.04,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,-0.00,0.00,10.00
13362.00,-0.24,-0.06,-0.09,-0.19,-0.01,-0.05,1.00,1.70,-1.30,-0.00,-0.00,0.00,-0.00,0.00,0.00,16.00
13378.00,-0.24,-0.06,-0.09,-0.19,-0.01,-0.05,0.00,0.00,0.00,-0.00,-0.00,0.00,-0.01,0.00,0.00,10.00
13388.00,-0.24,-0.06,-0.09,-0.19,-0.01,-0.05,0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,0.00,-0.00,10.00
13398.00,-0.24,-0.06,-0.09,-0.19,-0.01,-0.05,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,-0.00,10.00
13408.00,-0.26,-0.07,-0.10,-0.07,0.05,-0.05,12.20,5.70,0.20,-0.00,-0.00,0.00,-0.00,0.00,0.00,17.00
13425.00,-0.26,-0.07,-0.10,-0.07,0.05,-0.05,0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,-0.00,0.00,10.00
13440.00,-0.26,-0.07,-0.10,-0.07,0.05,-0.05,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,-0.00,-0.00,10.00
13450.00,-0.26,-0.07,-0.10,-0.07,0.05,-0.05,0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,-0.00,-0.00,10.00
13460.00,-0.24,-0.08,-0.12,0.07,0.06,-0.04,13.50,1.10,1.50,-0.00,-0.00,0.00,-0.00,-0.00,-0.00,16.00
13476.00,-0.24,-0.08,-0.12,0.07,0.06,-0.04,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,-0.00,0.00,10.00
13486.00,-0.24,-0.08,-0.12,0.07,0.06,-0.04,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,10.00
13496.00,-0.24,-0.08,-0.12,0.07,0.06,-0.04,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,10.00
13506.00,-0.26,-0.09,-0.13,0.07,0.03,-0.03,-0.20,-2.70,1.20,-0.00,-0.00,0.00,0.00,-0.00,0.00,18.00
13524.00,-0.26,-0.09,-0.13,0.07,0.03,-0.03,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,-0.00,0.00,10.00
13534.00,-0.26,-0.09,-0.13,0.07,0.03,-0.03,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,-0.00,0.00,10.00
13544.00,-0.26,-0.09,-0.13,0.07,0.03,-0.03,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,-0.00,-0.00,10.00
13559.00,-0.29,-0.09,-0.12,-0.06,-0.01,-0.04,-8.67,-2.53,-1.00,-0.00,-0.00,0.00,-0.00,-0.00,-0.00,17.00
13576.00,-0.29,-0.09,-0.12,-0.06,-0.01,-0.04,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,10.00
13586.00,-0.29,-0.09,-0.12,-0.06,-0.01,-0.04,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,10.00
13596.00,-0.29,-0.09,-0.12,-0.06,-0.01,-0.04,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,-0.00,0.00,10.00
13606.00,-0.32,-0.08,-0.11,-0.18,0.03,-0.06,-12.10,3.80,-1.60,-0.00,-0.00,0.00,-0.00,-0.00,0.00,18.00
13624.00,-0.32,-0.08,-0.11,-0.18,0.03,-0.06,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,-0.00,10.00
13634.00,-0.32,-0.08,-0.11,-0.18,0.03,-0.06,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,-0.00,-0.00,10.00
13644.00,-0.32,-0.08,-0.11,-0.18,0.03,-0.06,0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,-0.00,0.00,10.00
13654.00,-0.32,-0.08,-0.11,-0.18,0.03,-0.06,0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,0.00,0.00,10.00
13664.00,-0.35,-0.08,-0.11,-0.18,0.06,-0.07,0.20,3.00,-0.90,-0.00,-0.00,0.00,-0.00,0.00,0.00,18.00
13691.00,-0.35,-0.08,-0.11,-0.18,0.06,-0.07,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,10.00
13701.00,-0.35,-0.08,-0.11,-0.18,0.06,-0.07,0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,-0.00,0.00,10.00
13711.00,-0.35,-0.10,-0.12,-0.00,0.01,-0.06,17.80,-5.00,0.60,-0.00,-0.00,0.00,-0.00,-0.00,0.00,16.00
13727.00,-0.35,-0.10,-0.12,-0.00,0.01,-0.06,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,-0.00,0.00,10.00
13737.00,-0.35,-0.10,-0.12,-0.00,0.01,-0.06,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,-0.00,-0.00,10.00
13747.00,-0.35,-0.10,-0.12,-0.00,0.01,-0.06,0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,0.00,0.00,10.00
13757.00,-0.33,-0.13,-0.15,0.16,-0.04,-0.03,16.10,-4.60,2.60,-0.00,-0.00,0.00,0.00,0.00,0.00,18.00
13775.00,-0.33,-0.13,-0.15,0.16,-0.04,-0.03,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,-0.00,-0.00,10.00
13785.00,-0.33,-0.13,-0.15,0.16,-0.04,-0.03,0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,0.00,-0.00,10.00
13796.00,-0.33,-0.13,-0.15,0.16,-0.04,-0.03,0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,0.00,-0.00,10.00
13811.00,-0.35,-0.15,-0.16,0.09,-0.06,-0.02,-4.20,-1.47,1.00,-0.00,-0.00,0.00,-0.00,0.00,0.00,16.00
13827.00,-0.35,-0.15,-0.16,0.09,-0.06,-0.02,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,-0.00,0.00,10.00
13837.00,-0.35,-0.15,-0.16,0.09,-0.06,-0.02,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,-0.00,0.00,10.00
13847.00,-0.35,-0.15,-0.16,0.09,-0.06,-0.02,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,10.00
13857.00,-0.39,-0.14,-0.14,-0.11,-0.08,-0.04,-19.90,-1.90,-2.60,-0.00,-0.00,0.00,0.00,0.00,-0.00,18.00
13875.00,-0.39,-0.14,-0.14,-0.11,-0.08,-0.04,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,10.00
13885.00,-0.39,-0.14,-0.14,-0.11,-0.08,-0.04,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,-0.00,0.00,10.00
13895.00,-0.39,-0.14,-0.14,-0.11,-0.08,-0.04,0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,0.00,0.00,10.00
13905.00,-0.42,-0.13,-0.11,-0.19,-0.05,-0.07,-8.20,2.80,-3.00,-0.00,-0.00,0.00,0.00,0.01,0.00,18.00
13923.00,-0.42,-0.13,-0.11,-0.19,-0.05,-0.07,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,-0.00,10.00
13938.00,-0.42,-0.13,-0.11,-0.19,-0.05,-0.07,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,10.00
13948.00,-0.42,-0.13,-0.11,-0.19,-0.05,-0.07,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,-0.00,10.00
13958.00,-0.45,-0.12,-0.08,-0.12,0.02,-0.10,6.30,6.40,-2.60,-0.00,-0.00,0.00,0.00,0.00,-0.00,18.00
13976.00,-0.45,-0.12,-0.08,-0.12,0.02,-0.10,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,-0.00,0.00,10.00
13986.00,-0.45,-0.12,-0.08,-0.12,0.02,-0.10,0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,0.00,0.00,10.00
13996.00,-0.45,-0.12,-0.08,-0.12,0.02,-0.10,0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,-0.00,0.00,10.00
14006.00,-0.45,-0.13,-0.10,0.01,0.07,-0.09,13.10,5.20,1.20,-0.00,-0.00,0.00,-0.00,-0.00,-0.00,19.00
14025.00,-0.45,-0.13,-0.10,0.01,0.07,-0.09,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,-0.00,0.00,10.00
14035.00,-0.45,-0.13,-0.10,0.01,0.07,-0.09,0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,0.00,0.00,10.00
14045.00,-0.45,-0.13,-0.10,0.01,0.07,-0.09,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,10.00
14059.00,-0.42,-0.16,-0.15,0.19,0.06,-0.04,13.00,-0.71,3.50,-0.00,-0.00,0.00,-0.00,0.00,-0.00,18.00
14077.00,-0.42,-0.16,-0.15,0.19,0.06,-0.04,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,-0.00,10.00
14087.00,-0.42,-0.16,-0.15,0.19,0.06,-0.04,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,-0.00,10.00
14097.00,-0.42,-0.16,-0.15,0.19,0.06,-0.04,0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,0.00,0.00,10.00
14107.00,-0.46,-0.16,-0.13,-0.04,-0.02,-0.06,-22.50,-7.80,-2.10,-0.00,-0.00,0.00,0.00,-0.00,0.00,18.00
14125.00,-0.46,-0.16,-0.13,-0.04,-0.02,-0.06,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,10.00
14135.00,-0.46,-0.16,-0.13,-0.04,-0.02,-0.06,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.01,-0.00,10.00
14145.00,-0.46,-0.16,-0.13,-0.04,-0.02,-0.06,0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,0.00,-0.00,10.00
14155.00,-0.49,-0.16,-0.11,-0.15,-0.05,-0.09,-11.50,-2.50,-2.80,-0.00,-0.00,0.00,0.00,-0.00,0.00,16.00
14171.00,-0.49,-0.16,-0.11,-0.15,-0.05,-0.09,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,-0.00,-0.00,10.00
14185.00,-0.49,-0.16,-0.11,-0.15,-0.05,-0.09,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,-0.00,10.00
14195.00,-0.49,-0.16,-0.11,-0.15,-0.05,-0.09,0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,0.00,0.00,10.00
14205.00,-0.50,-0.16,-0.10,-0.08,0.02,-0.10,7.00,6.70,-0.90,-0.00,-0.00,0.00,-0.00,-0.00,0.00,16.00
14221.00,-0.50,-0.16,-0.10,-0.08,0.02,-0.10,0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,0.00,0.00,10.00
14231.00,-0.50,-0.16,-0.10,-0.08,0.02,-0.10,0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,-0.00,0.00,10.00
14241.00,-0.50,-0.16,-0.10,-0.08,0.02,-0.10,0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,-0.00,-0.00,10.00
14251.00,-0.50,-0.16,-0.10,-0.08,0.02,-0.10,0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,-0.00,-0.00,10.00
14261.00,-0.51,-0.16,-0.11,-0.00,0.03,-0.08,7.90,0.80,1.30,-0.00,-0.00,0.00,0.00,-0.00,-0.00,16.00
14277.00,-0.51,-0.16,-0.11,-0.00,0.03,-0.08,0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,-0.00,0.00,10.00
14287.00,-0.51,-0.16,-0.11,-0.00,0.03,-0.08,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,-0.00,0.00,10.00
14302.00,-0.51,-0.18,-0.14,0.03,0.04,-0.06,2.33,0.93,1.53,-0.00,-0.00,0.00,0.00,0.00,-0.00,16.00
14318.00,-0.51,-0.18,-0.14,0.03,0.04,-0.06,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,-0.00,0.00,10.00
14328.00,-0.51,-0.18,-0.14,0.03,0.04,-0.06,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,10.00
14338.00,-0.51,-0.18,-0.14,0.03,0.04,-0.06,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,-0.00,-0.00,10.00
14348.00,-0.51,-0.18,-0.14,0.03,0.04,-0.06,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,-0.00,0.00,10.00
14358.00,-0.52,-0.19,-0.15,0.02,0.06,-0.05,-1.10,2.10,1.50,-0.00,-0.00,0.00,-0.00,0.00,0.00,18.00
14376.00,-0.52,-0.19,-0.15,0.02,0.06,-0.05,0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,0.00,0.00,10.00
14386.00,-0.52,-0.19,-0.15,0.02,0.06,-0.05,0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,-0.00,0.00,10.00
14396.00,-0.52,-0.19,-0.15,0.02,0.06,-0.05,0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,0.00,-0.00,10.00
14406.00,-0.55,-0.19,-0.16,-0.02,0.08,-0.04,-4.50,1.70,0.60,-0.00,-0.00,0.00,-0.00,0.00,-0.00,16.00
14427.00,-0.55,-0.19,-0.16,-0.02,0.08,-0.04,0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,-0.00,0.00,10.00
14437.00,-0.55,-0.19,-0.16,-0.02,0.08,-0.04,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,10.00
14447.00,-0.55,-0.19,-0.16,-0.02,0.08,-0.04,0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,-0.00,0.00,10.00
14457.00,-0.56,-0.19,-0.15,-0.04,0.06,-0.05,-1.80,-1.80,-1.40,-0.00,-0.00,0.00,0.00,-0.00,0.00,18.00
14475.00,-0.56,-0.19,-0.15,-0.04,0.06,-0.05,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,-0.00,-0.00,10.00
14485.00,-0.56,-0.19,-0.15,-0.04,0.06,-0.05,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,-0.00,0.00,10.00
14495.00,-0.56,-0.19,-0.15,-0.04,0.06,-0.05,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,-0.00,0.00,10.00
14505.00,-0.58,-0.20,-0.15,-0.04,0.02,-0.06,0.60,-4.40,-0.50,-0.00,-0.00,0.00,0.00,-0.00,0.00,17.00
14522.00,-0.58,-0.20,-0.15,-0.04,0.02,-0.06,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,-0.00,-0.00,10.00
14532.00,-0.58,-0.20,-0.15,-0.04,0.02,-0.06,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,10.00
14547.00,-0.58,-0.20,-0.15,-0.04,0.02,-0.06,0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,0.00,0.00,10.00
14557.00,-0.58,-0.20,-0.15,-0.04,0.02,-0.06,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,10.00
14567.00,-0.59,-0.20,-0.16,-0.02,0.04,-0.05,1.30,2.20,0.70,-0.00,-0.00,0.00,-0.00,0.00,-0.00,19.00
14586.00,-0.59,-0.20,-0.16,-0.02,0.04,-0.05,0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,-0.00,-0.00,10.00
14596.00,-0.59,-0.20,-0.16,-0.02,0.04,-0.05,0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,0.00,0.00,10.00
14606.00,-0.59,-0.21,-0.18,0.04,0.03,-0.05,6.00,-0.90,0.40,-0.00,-0.00,0.00,-0.00,-0.00,0.00,17.00
14623.00,-0.59,-0.21,-0.18,0.04,0.03,-0.05,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,10.00
14633.00,-0.59,-0.21,-0.18,0.04,0.03,-0.05,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,-0.00,10.00
14643.00,-0.59,-0.21,-0.18,0.04,0.03,-0.05,0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,-0.01,-0.00,10.00
14653.00,-0.59,-0.21,-0.18,0.04,0.03,-0.05,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,-0.00,0.00,10.00
14668.00,-0.60,-0.23,-0.19,0.01,0.01,-0.04,-1.80,-1.33,0.33,-0.00,-0.00,0.00,0.00,-0.00,0.00,19.00
14687.00,-0.60,-0.23,-0.19,0.01,0.01,-0.04,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,-0.00,10.00
14697.00,-0.60,-0.23,-0.19,0.01,0.01,-0.04,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,-0.00,10.00
14707.00,-0.61,-0.22,-0.19,0.03,0.03,-0.05,1.50,1.90,-0.40,-0.00,-0.00,0.00,0.00,0.00,-0.00,19.00
14726.00,-0.61,-0.22,-0.19,0.03,0.03,-0.05,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,-0.00,10.00
14736.00,-0.61,-0.22,-0.19,0.03,0.03,-0.05,0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,-0.00,0.00,10.00
14746.00,-0.61,-0.22,-0.19,0.03,0.03,-0.05,0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,-0.00,0.00,10.00
14756.00,-0.61,-0.22,-0.19,0.03,0.03,-0.05,0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,-0.00,-0.00,10.00
14766.00,-0.62,-0.23,-0.20,0.00,0.02,-0.04,-2.60,-0.70,0.80,-0.00,-0.00,0.00,-0.00,-0.00,0.00,16.00
14782.00,-0.62,-0.23,-0.20,0.00,0.02,-0.04,0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,0.00,-0.00,10.00
14801.00,-0.63,-0.24,-0.21,-0.01,0.04,-0.03,-0.37,0.58,0.32,-0.00,-0.00,0.00,0.00,-0.00,0.00,18.00
14819.00,-0.63,-0.24,-0.21,-0.01,0.04,-0.03,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,10.00
14829.00,-0.63,-0.24,-0.21,-0.01,0.04,-0.03,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,-0.00,10.00
14839.00,-0.63,-0.24,-0.21,-0.01,0.04,-0.03,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,10.00
14849.00,-0.63,-0.24,-0.21,-0.01,0.04,-0.03,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,-0.00,0.00,10.00
14859.00,-0.65,-0.25,-0.23,0.03,0.01,-0.03,3.90,-2.50,0.60,-0.00,-0.00,0.00,0.00,-0.00,-0.00,18.00
14877.00,-0.65,-0.25,-0.23,0.03,0.01,-0.03,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,-0.00,0.00,10.00
