Time(ms), X(m), Y(m), Z(m), VX(m/s), VY(m/s), VZ(m/s), AX(m/s^2), AY(m/s^2), AZ(m/s^2), OX(degrees), OY(degrees), OZ(degrees), WX(degrees/s), WY(degrees/s), WZ(degrees/s), execution_time
11817.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,-0.00,-0.00,10.00
11827.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,10.00
11837.00,-0.01,0.00,0.02,-0.02,-0.00,0.04,-0.08,-0.00,4.00,0.00,0.00,-0.00,-0.00,-0.00,-0.00,10.00
11847.00,-0.01,0.00,0.02,-0.02,-0.00,0.04,-0.08,-0.00,4.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,10.00
11857.00,-0.01,0.00,0.02,-0.02,-0.00,0.04,-0.08,-0.00,4.00,0.00,0.00,-0.00,0.00,0.00,-0.00,10.00
11867.00,-0.01,0.00,0.02,-0.02,-0.00,0.04,-0.08,-0.00,4.00,0.00,0.00,-0.00,0.00,0.00,0.00,10.00
11886.00,-0.01,0.00,0.02,-0.02,-0.00,0.04,-0.08,-0.00,4.00,0.00,0.00,-0.00,0.00,0.00,-0.00,19.00
11905.00,-0.01,0.00,0.02,-0.02,-0.00,0.04,-0.08,-0.00,4.00,0.00,0.00,-0.00,0.00,0.00,-0.00,10.00
11915.00,-0.01,0.00,0.02,-0.02,-0.00,0.04,-0.08,-0.00,4.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,10.00
11925.00,-0.01,0.00,0.02,-0.02,-0.00,0.04,-0.08,-0.00,4.00,0.00,0.00,-0.00,0.00,-0.00,0.00,10.00
11935.00,-0.01,0.00,0.02,-0.02,-0.00,0.04,-0.08,-0.00,4.00,0.00,0.00,-0.00,0.00,0.00,0.00,10.00
11945.00,-0.01,0.00,0.02,-0.02,-0.00,0.04,-0.08,-0.00,4.00,0.00,0.00,-0.00,0.00,0.00,0.00,10.00
11955.00,-0.01,0.00,0.02,-0.02,-0.00,0.04,-0.08,-0.00,4.00,0.00,0.00,-0.00,0.00,0.00,0.00,10.00
11965.00,-0.01,0.00,0.02,-0.02,-0.00,0.04,-0.08,-0.00,4.00,0.00,0.00,-0.00,-0.00,0.00,0.00,10.00
11975.00,-0.01,0.00,0.02,-0.02,-0.00,0.04,-0.08,-0.00,4.00,0.00,0.00,-0.00,0.00,-0.00,0.00,10.00
11985.00,-0.01,0.00,0.02,-0.02,-0.00,0.04,-0.08,-0.00,4.00,0.00,0.00,-0.00,0.00,0.00,-0.00,10.00
11999.00,-0.01,0.00,0.02,-0.02,-0.00,0.04,-0.08,-0.00,4.00,0.00,0.00,-0.00,0.00,0.00,-0.00,18.00
12017.00,-0.01,0.00,0.02,-0.02,-0.00,0.04,-0.08,-0.00,4.00,0.00,0.00,-0.00,-0.00,0.00,0.00,10.00
12027.00,-0.01,0.00,0.02,-0.02,-0.00,0.04,-0.08,-0.00,4.00,0.00,0.00,-0.00,0.00,0.00,-0.00,10.00
12037.00,-0.01,0.02,0.03,0.01,0.00,0.03,0.11,0.02,-1.20,0.00,0.00,-0.00,0.01,0.00,-0.00,10.00
12047.00,-0.01,0.02,0.03,0.01,0.00,0.03,0.11,0.02,-1.20,0.00,0.00,-0.00,0.00,-0.00,0.00,10.00
12057.00,-0.01,0.02,0.03,0.01,0.00,0.03,0.11,0.02,-1.20,0.00,0.00,-0.00,-0.00,-0.00,-0.00,10.00
12067.00,-0.01,0.02,0.03,0.01,0.00,0.03,0.11,0.02,-1.20,0.00,0.00,-0.00,0.01,0.00,0.00,10.00
12077.00,-0.01,0.02,0.03,0.01,0.00,0.03,0.11,0.02,-1.20,0.00,0.00,-0.00,-0.00,0.00,-0.00,10.00
12087.00,-0.01,0.02,0.03,0.01,0.00,0.03,0.11,0.02,-1.20,0.00,0.00,-0.00,-0.00,0.00,0.00,18.00
12105.00,-0.01,0.02,0.03,0.01,0.00,0.03,0.11,0.02,-1.20,0.00,0.00,-0.00,-0.00,0.00,-0.00,10.00
12119.00,-0.01,0.02,0.03,0.01,0.00,0.03,0.11,0.02,-1.20,0.00,0.00,-0.00,-0.00,-0.00,-0.00,10.00
12129.00,-0.01,0.02,0.03,0.01,0.00,0.03,0.11,0.02,-1.20,0.00,0.00,-0.00,-0.00,-0.00,0.00,10.00
12139.00,-0.01,0.02,0.03,0.01,0.00,0.03,0.11,0.02,-1.20,0.00,0.00,-0.00,-0.00,-0.00,0.00,10.00
12149.00,-0.01,0.02,0.03,0.01,0.00,0.03,0.11,0.02,-1.20,0.00,0.00,-0.00,-0.00,0.00,0.00,10.00
12159.00,-0.01,0.02,0.03,0.01,0.00,0.03,0.11,0.02,-1.20,0.00,0.00,-0.00,-0.00,0.00,-0.00,10.00
12169.00,-0.01,0.02,0.03,0.01,0.00,0.03,0.11,0.02,-1.20,0.00,0.00,-0.00,0.00,-0.00,-0.00,10.00
12179.00,-0.01,0.02,0.03,0.01,0.00,0.03,0.11,0.02,-1.20,0.00,0.00,-0.00,-0.00,-0.00,-0.00,10.00
12189.00,-0.01,0.02,0.03,0.01,0.00,0.03,0.11,0.02,-1.20,0.00,0.00,-0.00,-0.00,-0.00,-0.00,10.00
12199.00,-0.01,0.02,0.03,0.01,0.00,0.03,0.11,0.02,-1.20,0.00,0.00,-0.00,0.00,-0.00,0.00,17.00
12216.00,-0.01,0.02,0.03,0.01,0.00,0.03,0.11,0.02,-1.20,0.00,0.00,-0.00,-0.00,0.00,0.00,10.00
12231.00,-0.01,0.02,0.03,0.01,0.00,0.03,0.11,0.02,-1.20,0.00,0.00,-0.00,0.00,0.00,-0.00,10.00
12241.00,-0.02,0.02,0.05,-0.05,0.02,0.04,-0.25,0.07,1.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,10.00
12251.00,-0.02,0.02,0.05,-0.05,0.02,0.04,-0.25,0.07,1.00,0.00,0.00,-0.00,-0.00,-0.01,-0.00,10.00
12261.00,-0.02,0.02,0.05,-0.05,0.02,0.04,-0.25,0.07,1.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,10.00
12271.00,-0.02,0.02,0.05,-0.05,0.02,0.04,-0.25,0.07,1.00,0.00,0.00,-0.00,0.00,0.00,0.00,10.00
12281.00,-0.02,0.02,0.05,-0.05,0.02,0.04,-0.25,0.07,1.00,0.00,0.00,-0.00,0.00,-0.00,0.00,10.00
12291.00,-0.02,0.02,0.05,-0.05,0.02,0.04,-0.25,0.07,1.00,0.00,0.00,-0.00,-0.00,-0.00,-0.00,17.00
12308.00,-0.02,0.02,0.05,-0.05,0.02,0.04,-0.25,0.07,1.00,0.00,0.00,-0.00,0.00,-0.00,0.00,10.00
12318.00,-0.02,0.02,0.05,-0.05,0.02,0.04,-0.25,0.07,1.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,10.00
12328.00,-0.02,0.02,0.05,-0.05,0.02,0.04,-0.25,0.07,1.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,10.00
12343.00,-0.02,0.02,0.05,-0.05,0.02,0.04,-0.25,0.07,1.00,0.00,0.00,-0.00,-0.00,0.00,0.00,10.00
12353.00,-0.02,0.02,0.05,-0.05,0.02,0.04,-0.25,0.07,1.00,0.00,0.00,-0.00,0.00,0.00,0.00,10.00
12363.00,-0.02,0.02,0.05,-0.05,0.02,0.04,-0.25,0.07,1.00,0.00,0.00,-0.00,-0.00,0.00,0.00,10.00
12373.00,-0.02,0.02,0.05,-0.05,0.02,0.04,-0.25,0.07,1.00,0.00,0.00,-0.00,-0.00,0.00,0.00,10.00
12383.00,-0.02,0.02,0.05,-0.05,0.02,0.04,-0.25,0.07,1.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,10.00
12393.00,-0.02,0.02,0.05,-0.05,0.02,0.04,-0.25,0.07,1.00,0.00,0.00,-0.00,-0.00,-0.00,-0.00,16.00
12409.00,-0.02,0.02,0.05,-0.05,0.02,0.04,-0.25,0.07,1.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,10.00
12419.00,-0.02,0.02,0.05,-0.05,0.02,0.04,-0.25,0.07,1.00,0.00,0.00,-0.00,-0.00,0.00,0.00,10.00
12429.00,-0.02,0.02,0.05,-0.05,0.02,0.04,-0.25,0.07,1.00,0.00,0.00,-0.00,-0.00,0.00,0.00,10.00
12439.00,-0.02,0.02,0.05,-0.05,0.02,0.04,-0.25,0.07,1.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,10.00
12453.00,-0.02,0.02,0.06,-0.04,0.01,0.04,0.04,-0.02,-0.14,0.00,0.00,-0.00,-0.00,0.00,-0.00,10.00
12463.00,-0.02,0.02,0.06,-0.04,0.01,0.04,0.04,-0.02,-0.14,0.00,0.00,-0.00,0.00,0.00,-0.00,10.00
12473.00,-0.02,0.02,0.06,-0.04,0.01,0.04,0.04,-0.02,-0.14,0.00,0.00,-0.00,-0.00,-0.00,0.00,10.00
12483.00,-0.02,0.02,0.06,-0.04,0.01,0.04,0.04,-0.02,-0.14,0.00,0.00,-0.00,-0.00,-0.00,-0.00,10.00
12494.00,-0.02,0.02,0.06,-0.04,0.01,0.04,0.04,-0.02,-0.14,0.00,0.00,-0.00,0.00,-0.00,0.00,16.00
12510.00,-0.02,0.02,0.06,-0.04,0.01,0.04,0.04,-0.02,-0.14,0.00,0.00,-0.00,0.00,0.00,0.00,10.00
12520.00,-0.02,0.02,0.06,-0.04,0.01,0.04,0.04,-0.02,-0.14,0.00,0.00,-0.00,0.00,0.00,0.00,10.00
12530.00,-0.02,0.02,0.06,-0.04,0.01,0.04,0.04,-0.02,-0.14,0.00,0.00,-0.00,0.00,-0.00,-0.00,10.00
12540.00,-0.02,0.02,0.06,-0.04,0.01,0.04,0.04,-0.02,-0.14,0.00,0.00,-0.00,0.00,0.00,-0.00,10.00
12550.00,-0.02,0.02,0.06,-0.04,0.01,0.04,0.04,-0.02,-0.14,0.00,0.00,-0.00,0.00,0.00,-0.00,10.00
12564.00,-0.02,0.02,0.06,-0.04,0.01,0.04,0.04,-0.02,-0.14,0.00,0.00,-0.00,0.00,-0.00,-0.00,10.00
12574.00,-0.02,0.02,0.06,-0.04,0.01,0.04,0.04,-0.02,-0.14,0.00,0.00,-0.00,-0.00,-0.00,-0.00,10.00
12584.00,-0.02,0.02,0.06,-0.04,0.01,0.04,0.04,-0.02,-0.14,0.00,-0.00,-0.00,0.00,-0.00,0.00,19.00
12603.00,-0.02,0.02,0.06,-0.04,0.01,0.04,0.04,-0.02,-0.14,0.00,-0.00,-0.00,0.00,0.00,0.00,16.00
12619.00,-0.02,0.02,0.06,-0.04,0.01,0.04,0.04,-0.02,-0.14,0.00,-0.00,-0.00,0.00,-0.00,0.00,10.00
12629.00,-0.02,0.02,0.06,-0.04,0.01,0.04,0.04,-0.02,-0.14,0.00,-0.00,-0.00,-0.00,-0.00,0.00,10.00
12639.00,-0.02,0.02,0.06,-0.04,0.01,0.04,0.04,-0.02,-0.14,0.00,-0.00,-0.00,0.00,-0.01,0.00,10.00
12649.00,-0.02,0.02,0.06,-0.04,0.01,0.04,0.04,-0.02,-0.14,0.00,-0.00,-0.00,0.00,0.00,-0.00,10.00
12659.00,-0.02,0.03,0.07,0.00,0.03,0.04,0.18,0.07,0.70,0.00,-0.00,-0.00,0.00,0.01,-0.00,10.00
12669.00,-0.02,0.03,0.07,0.00,0.03,0.04,0.18,0.07,0.70,0.00,-0.00,-0.00,0.00,0.00,-0.00,10.00
12689.00,-0.02,0.03,0.07,0.00,0.03,0.04,0.18,0.07,0.70,0.00,-0.00,-0.00,0.00,-0.00,0.00,19.00
12708.00,-0.02,0.03,0.07,0.00,0.03,0.04,0.18,0.07,0.70,0.00,-0.00,-0.00,0.00,0.00,-0.00,10.00
12718.00,-0.02,0.03,0.07,0.00,0.03,0.04,0.18,0.07,0.70,0.00,-0.00,-0.00,0.00,0.00,-0.00,10.00
12728.00,-0.02,0.03,0.07,0.00,0.03,0.04,0.18,0.07,0.70,0.00,-0.00,-0.00,0.00,0.00,-0.00,10.00
12738.00,-0.02,0.03,0.07,0.00,0.03,0.04,0.18,0.07,0.70,0.00,-0.00,-0.00,0.00,0.00,0.00,10.00
12748.00,-0.02,0.03,0.07,0.00,0.03,0.04,0.18,0.07,0.70,0.00,-0.00,-0.00,0.00,-0.00,0.00,10.00
12758.00,-0.02,0.03,0.07,0.00,0.03,0.04,0.18,0.07,0.70,0.00,-0.00,-0.00,0.00,-0.01,0.00,10.00
12768.00,-0.02,0.03,0.07,0.00,0.03,0.04,0.18,0.07,0.70,0.00,-0.00,-0.00,-0.00,-0.00,0.00,10.00
12778.00,-0.02,0.03,0.07,0.00,0.03,0.04,0.18,0.07,0.70,0.00,-0.00,-0.00,0.00,0.00,0.00,10.00
12788.00,-0.02,0.03,0.07,0.00,0.03,0.04,0.18,0.07,0.70,0.00,-0.00,-0.00,0.00,0.00,0.00,17.00
12809.00,-0.02,0.03,0.07,0.00,0.03,0.04,0.18,0.07,0.70,0.00,-0.00,-0.00,-0.00,0.00,-0.00,10.00
12819.00,-0.02,0.03,0.07,0.00,0.03,0.04,0.18,0.07,0.70,0.00,-0.00,-0.00,0.00,-0.00,0.00,10.00
12829.00,-0.02,0.03,0.07,0.00,0.03,0.04,0.18,0.07,0.70,0.00,-0.00,-0.00,0.00,-0.00,-0.00,10.00
12839.00,-0.02,0.03,0.07,0.00,0.03,0.04,0.18,0.07,0.70,0.00,-0.00,-0.00,0.00,-0.00,-0.00,10.00
12849.00,-0.02,0.03,0.07,0.00,0.03,0.04,0.18,0.07,0.70,0.00,-0.00,-0.00,0.00,-0.00,-0.00,10.00
12859.00,-0.03,0.04,0.08,-0.05,-0.00,0.04,-0.27,-0.15,-0.60,0.00,-0.00,-0.00,0.00,-0.00,0.00,10.00
12869.00,-0.03,0.04,0.08,-0.05,-0.00,0.04,-0.27,-0.15,-0.60,0.00,-0.00,-0.00,0.00,-0.00,0.00,10.00
12879.00,-0.03,0.04,0.08,-0.05,-0.00,0.04,-0.27,-0.15,-0.60,0.00,-0.00,-0.00,0.00,0.00,0.00,10.00
12889.00,-0.03,0.04,0.08,-0.05,-0.00,0.04,-0.27,-0.15,-0.60,0.00,-0.00,-0.00,0.00,-0.00,0.00,20.00
12909.00,-0.03,0.04,0.08,-0.05,-0.00,0.04,-0.27,-0.15,-0.60,0.00,-0.00,-0.00,0.00,0.00,-0.00,10.00
12923.00,-0.03,0.04,0.08,-0.05,-0.00,0.04,-0.27,-0.15,-0.60,0.00,-0.00,-0.00,0.00,-0.00,0.00,10.00
12933.00,-0.03,0.04,0.08,-0.05,-0.00,0.04,-0.27,-0.15,-0.60,0.00,-0.00,-0.00,-0.00,-0.00,0.00,10.00
12943.00,-0.03,0.04,0.08,-0.05,-0.00,0.04,-0.27,-0.15,-0.60,0.00,-0.00,-0.00,-0.00,-0.00,-0.00,10.00
12953.00,-0.03,0.04,0.08,-0.05,-0.00,0.04,-0.27,-0.15,-0.60,0.00,-0.00,-0.00,0.00,-0.00,-0.00,10.00
12963.00,-0.03,0.04,0.08,-0.05,-0.00,0.04,-0.27,-0.15,-0.60,0.00,-0.00,-0.00,0.00,0.00,0.00,10.00
12973.00,-0.03,0.04,0.08,-0.05,-0.00,0.04,-0.27,-0.15,-0.60,0.00,-0.00,-0.00,0.00,-0.00,-0.00,10.00
12983.00,-0.03,0.04,0.08,-0.05,-0.00,0.04,-0.27,-0.15,-0.60,0.00,-0.00,-0.00,0.00,0.00,0.00,10.00
12993.00,-0.03,0.04,0.08,-0.05,-0.00,0.04,-0.27,-0.15,-0.60,0.00,-0.00,-0.00,0.00,-0.00,0.00,10.00
13003.00,-0.03,0.04,0.08,-0.05,-0.00,0.04,-0.27,-0.15,-0.60,0.00,-0.00,-0.00,0.00,-0.00,0.00,18.00
13021.00,-0.03,0.04,0.08,-0.05,-0.00,0.04,-0.27,-0.15,-0.60,0.00,-0.00,-0.00,-0.00,-0.00,0.00,10.00
13035.00,-0.03,0.04,0.08,-0.05,-0.00,0.04,-0.27,-0.15,-0.60,0.00,-0.00,-0.00,0.00,-0.00,-0.00,10.00
13045.00,-0.03,0.04,0.08,-0.05,-0.00,0.04,-0.27,-0.15,-0.60,0.00,-0.00,-0.00,0.00,0.00,-0.00,10.00
13055.00,-0.03,0.04,0.08,-0.05,-0.00,0.04,-0.27,-0.15,-0.60,0.00,-0.00,-0.00,0.00,0.00,0.00,10.00
13065.00,-0.03,0.06,0.09,-0.06,0.03,0.05,-0.00,0.16,0.90,0.00,-0.00,-0.00,-0.00,-0.00,0.00,10.00
13075.00,-0.03,0.06,0.09,-0.06,0.03,0.05,-0.00,0.16,0.90,0.00,-0.00,-0.00,-0.00,0.00,0.00,10.00
13085.00,-0.03,0.06,0.09,-0.06,0.03,0.05,-0.00,0.16,0.90,0.00,-0.00,-0.00,-0.00,0.00,0.00,10.00
13095.00,-0.03,0.06,0.09,-0.06,0.03,0.05,-0.00,0.16,0.90,0.00,-0.00,-0.00,-0.00,0.00,-0.00,16.00
13111.00,-0.03,0.06,0.09,-0.06,0.03,0.05,-0.00,0.16,0.90,0.00,-0.00,-0.00,0.00,0.00,0.00,10.00
13121.00,-0.03,0.06,0.09,-0.06,0.03,0.05,-0.00,0.16,0.90,0.00,-0.00,-0.00,0.00,0.00,0.00,10.00
13131.00,-0.03,0.06,0.09,-0.06,0.03,0.05,-0.00,0.16,0.90,0.00,-0.00,-0.00,0.00,-0.00,0.00,10.00
13146.00,-0.03,0.06,0.09,-0.06,0.03,0.05,-0.00,0.16,0.90,0.00,-0.00,-0.00,0.00,-0.00,0.00,10.00
13156.00,-0.03,0.06,0.09,-0.06,0.03,0.05,-0.00,0.16,0.90,0.00,-0.00,-0.00,-0.00,0.00,-0.00,10.00
13166.00,-0.03,0.06,0.09,-0.06,0.03,0.05,-0.00,0.16,0.90,0.00,-0.00,-0.00,-0.00,0.00,-0.00,10.00
13176.00,-0.03,0.06,0.09,-0.06,0.03,0.05,-0.00,0.16,0.90,0.00,-0.00,-0.00,-0.00,0.00,0.00,10.00
13186.00,-0.03,0.06,0.09,-0.06,0.03,0.05,-0.00,0.16,0.90,0.00,-0.00,-0.00,-0.00,0.00,0.00,10.00
13196.00,-0.03,0.06,0.09,-0.06,0.03,0.05,-0.00,0.16,0.90,0.00,-0.00,-0.00,0.00,0.00,0.00,17.00
13213.00,-0.03,0.06,0.09,-0.06,0.03,0.05,-0.00,0.16,0.90,0.00,-0.00,-0.00,0.00,-0.00,-0.00,10.00
13223.00,-0.03,0.06,0.09,-0.06,0.03,0.05,-0.00,0.16,0.90,0.00,-0.00,-0.00,0.00,-0.00,-0.00,10.00
13233.00,-0.03,0.06,0.09,-0.06,0.03,0.05,-0.00,0.16,0.90,0.00,-0.00,-0.00,0.00,0.00,0.00,10.00
13243.00,-0.03,0.06,0.09,-0.06,0.03,0.05,-0.00,0.16,0.90,0.00,-0.00,-0.00,0.00,0.00,0.00,10.00
13258.00,-0.03,0.06,0.09,-0.06,0.03,0.05,-0.00,0.16,0.90,0.00,-0.00,-0.00,0.00,0.00,0.00,10.00
13268.00,-0.03,0.06,0.10,0.01,0.08,0.03,0.33,0.22,-1.30,0.00,-0.00,-0.00,0.00,0.01,0.00,10.00
13278.00,-0.03,0.06,0.10,0.01,0.08,0.03,0.33,0.22,-1.30,0.00,-0.00,-0.00,0.00,0.00,-0.00,10.00
13288.00,-0.03,0.06,0.10,0.01,0.08,0.03,0.33,0.22,-1.30,0.00,-0.00,-0.00,-0.00,0.00,-0.00,10.00
13298.00,-0.03,0.06,0.10,0.01,0.08,0.03,0.33,0.22,-1.30,0.00,-0.00,-0.00,-0.00,0.00,-0.00,15.00
13313.00,-0.03,0.06,0.10,0.01,0.08,0.03,0.33,0.22,-1.30,0.00,-0.00,-0.00,0.00,0.00,0.00,10.00
13323.00,-0.03,0.06,0.10,0.01,0.08,0.03,0.33,0.22,-1.30,0.00,-0.00,-0.00,0.00,0.00,0.00,10.00
13333.00,-0.03,0.06,0.10,0.01,0.08,0.03,0.33,0.22,-1.30,0.00,-0.00,-0.00,0.00,0.00,0.00,10.00
13343.00,-0.03,0.06,0.10,0.01,0.08,0.03,0.33,0.22,-1.30,0.00,-0.00,-0.00,-0.00,0.00,0.00,10.00
13353.00,-0.03,0.06,0.10,0.01,0.08,0.03,0.33,0.22,-1.30,0.00,-0.00,-0.00,-0.00,0.00,0.00,10.00
13373.00,-0.03,0.06,0.10,0.01,0.08,0.03,0.33,0.22,-1.30,0.00,-0.00,-0.00,0.00,0.00,0.00,10.00
13383.00,-0.03,0.06,0.10,0.01,0.08,0.03,0.33,0.22,-1.30,0.00,-0.00,-0.00,0.00,-0.00,-0.00,10.00
13393.00,-0.03,0.06,0.10,0.01,0.08,0.03,0.33,0.22,-1.30,0.00,-0.00,-0.00,0.00,-0.00,0.00,18.00
13411.00,-0.03,0.06,0.10,0.01,0.08,0.03,0.33,0.22,-1.30,0.00,-0.00,-0.00,-0.00,0.00,0.00,10.00
13421.00,-0.03,0.06,0.10,0.01,0.08,0.03,0.33,0.22,-1.30,0.00,-0.00,-0.00,-0.00,0.00,0.00,10.00
13431.00,-0.03,0.06,0.10,0.01,0.08,0.03,0.33,0.22,-1.30,0.00,-0.00,-0.00,0.00,0.00,0.00,10.00
13441.00,-0.03,0.06,0.10,0.01,0.08,0.03,0.33,0.22,-1.30,0.00,-0.00,-0.00,0.00,0.00,-0.00,10.00
13451.00,-0.03,0.06,0.10,0.01,0.08,0.03,0.33,0.22,-1.30,0.00,-0.00,-0.00,-0.00,0.00,0.00,10.00
13461.00,-0.03,0.06,0.10,0.01,0.08,0.03,0.33,0.22,-1.30,0.00,-0.00,-0.00,0.00,0.00,0.00,10.00
13471.00,-0.04,0.06,0.11,-0.05,0.02,0.04,-0.28,-0.28,0.90,0.00,-0.00,-0.00,-0.00,0.00,0.00,10.00
13485.00,-0.04,0.06,0.11,-0.05,0.02,0.04,-0.28,-0.28,0.90,0.00,-0.00,-0.00,-0.00,-0.00,0.00,18.00
13503.00,-0.04,0.06,0.11,-0.05,0.02,0.04,-0.28,-0.28,0.90,0.00,-0.00,-0.00,0.00,-0.00,-0.00,10.00
13513.00,-0.04,0.06,0.11,-0.05,0.02,0.04,-0.28,-0.28,0.90,0.00,-0.00,-0.00,0.00,0.00,-0.00,10.00
13523.00,-0.04,0.06,0.11,-0.05,0.02,0.04,-0.28,-0.28,0.90,0.00,-0.00,-0.00,-0.00,0.00,0.00,10.00
13533.00,-0.04,0.06,0.11,-0.05,0.02,0.04,-0.28,-0.28,0.90,0.00,-0.00,-0.00,0.00,0.00,0.00,10.00
13543.00,-0.04,0.06,0.11,-0.05,0.02,0.04,-0.28,-0.28,0.90,0.00,-0.00,-0.00,0.00,-0.00,0.00,10.00
13553.00,-0.04,0.06,0.11,-0.05,0.02,0.04,-0.28,-0.28,0.90,0.00,-0.00,-0.00,-0.00,-0.00,0.00,11.00
13564.00,-0.04,0.06,0.11,-0.05,0.02,0.04,-0.28,-0.28,0.90,0.00,-0.00,-0.00,0.00,-0.00,0.00,10.00
13574.00,-0.04,0.06,0.11,-0.05,0.02,0.04,-0.28,-0.28,0.90,0.00,-0.00,-0.00,0.00,0.00,-0.00,10.00
13584.00,-0.04,0.06,0.11,-0.05,0.02,0.04,-0.28,-0.28,0.90,0.00,-0.00,-0.00,-0.00,0.00,-0.00,10.00
13605.00,-0.04,0.06,0.11,-0.05,0.02,0.04,-0.28,-0.28,0.90,0.00,-0.00,-0.00,-0.00,-0.00,-0.00,18.00
13623.00,-0.04,0.06,0.11,-0.05,0.02,0.04,-0.28,-0.28,0.90,0.00,-0.00,-0.00,0.00,-0.00,0.00,10.00
13633.00,-0.04,0.06,0.11,-0.05,0.02,0.04,-0.28,-0.28,0.90,0.00,-0.00,-0.00,-0.00,-0.00,0.00,10.00
13643.00,-0.04,0.06,0.11,-0.05,0.02,0.04,-0.28,-0.28,0.90,0.00,-0.00,-0.00,-0.00,-0.00,-0.00,10.00
13653.00,-0.04,0.06,0.11,-0.05,0.02,0.04,-0.28,-0.28,0.90,0.00,-0.00,-0.00,0.00,-0.01,-0.00,10.00
13663.00,-0.04,0.06,0.11,-0.05,0.02,0.04,-0.28,-0.28,0.90,0.00,-0.00,-0.00,0.00,-0.00,-0.00,10.00
13673.00,-0.04,0.06,0.12,0.01,0.01,0.03,0.28,-0.02,-1.40,0.00,-0.00,-0.00,0.00,-0.00,0.00,10.00
13683.00,-0.04,0.06,0.12,0.01,0.01,0.03,0.28,-0.02,-1.40,0.00,-0.00,-0.00,0.00,0.00,0.00,17.00
13700.00,-0.04,0.06,0.12,0.01,0.01,0.03,0.28,-0.02,-1.40,0.00,-0.00,-0.00,0.00,0.00,0.00,10.00
13710.00,-0.04,0.06,0.12,0.01,0.01,0.03,0.28,-0.02,-1.40,0.00,-0.00,-0.00,-0.00,-0.00,-0.00,10.00
13724.00,-0.04,0.06,0.12,0.01,0.01,0.03,0.28,-0.02,-1.40,0.00,-0.00,-0.00,-0.00,-0.00,-0.00,10.00
13734.00,-0.04,0.06,0.12,0.01,0.01,0.03,0.28,-0.02,-1.40,0.00,-0.00,-0.00,0.00,-0.01,-0.00,10.00
