Time(ms), X(m), Y(m), Z(m), VX(m/s), VY(m/s), VZ(m/s), AX(m/s^2), AY(m/s^2), AZ(m/s^2), OX(degrees), OY(degrees), OZ(degrees), WX(degrees/s), WY(degrees/s), WZ(degrees/s), execution_time
11916.00,-0.01,0.02,0.01,-0.05,0.12,0.56,-0.26,0.56,1116.52,-0.00,-0.00,0.00,-0.00,0.00,0.00,8.00
11924.00,-0.01,0.02,-0.02,-0.05,0.12,-4.05,-0.26,0.56,-576.57,-0.00,-0.00,0.00,-0.00,-0.00,0.00,5.00
11929.00,-0.01,0.02,0.02,-0.05,0.12,8.42,-0.26,0.56,2493.96,-0.00,-0.00,0.00,-0.00,-0.00,0.00,7.00
11936.00,-0.01,0.02,0.03,-0.05,0.12,1.72,-0.26,0.56,-956.33,-0.00,-0.00,0.00,-0.00,-0.00,-0.00,6.00
11942.00,-0.01,0.02,-0.04,-0.05,0.12,-12.16,-0.26,0.56,-2313.58,-0.00,-0.00,0.00,0.00,0.00,-0.00,7.00
11949.00,-0.01,0.02,-0.05,-0.05,0.12,-1.52,-0.26,0.56,1519.08,-0.00,-0.00,0.00,0.00,0.00,0.00,8.00
11957.00,-0.01,0.02,-0.09,-0.05,0.12,-4.95,-0.26,0.56,-427.65,-0.00,-0.00,0.00,0.00,-0.00,0.00,17.00
11974.00,-0.01,0.02,0.06,-0.05,0.12,8.60,-0.26,0.56,796.69,-0.00,-0.00,0.00,0.00,0.00,0.00,6.00
11985.00,-0.01,0.02,0.14,-0.05,0.12,7.26,-0.26,0.56,-121.43,-0.00,-0.00,0.00,-0.00,-0.00,0.00,6.00
11991.00,-0.01,0.02,0.01,-0.05,0.12,-20.41,-0.26,0.56,-4611.47,-0.00,-0.00,0.00,-0.00,-0.00,0.00,7.00
11998.00,-0.01,0.02,0.01,-0.05,0.12,-1.23,-0.26,0.56,2739.25,-0.00,-0.00,0.00,-0.00,0.00,-0.00,9.00
12007.00,-0.01,0.02,0.06,-0.05,0.12,5.94,-0.26,0.56,796.78,-0.00,-0.00,0.00,0.00,-0.00,-0.00,7.00
12014.00,-0.01,0.02,-0.05,-0.05,0.12,-14.92,-0.26,0.56,-2979.35,-0.00,-0.00,0.00,0.00,-0.00,0.00,6.00
12020.00,-0.01,0.02,0.02,-0.05,0.12,10.73,-0.26,0.56,4273.80,-0.00,-0.00,0.00,0.00,0.00,-0.00,7.00
12027.00,-0.01,0.02,0.00,-0.05,0.12,-2.13,-0.26,0.56,-1837.42,-0.00,-0.00,0.00,-0.00,0.00,-0.00,6.00
12033.00,-0.01,0.02,0.01,-0.05,0.12,0.69,-0.26,0.56,470.63,-0.00,-0.00,0.00,-0.00,0.00,0.00,6.00
12039.00,-0.01,0.02,0.01,-0.05,0.12,0.61,-0.26,0.56,-13.04,-0.00,-0.00,0.00,-0.00,0.00,0.00,8.00
12047.00,-0.01,0.02,-0.08,-0.05,0.12,-11.99,-0.26,0.56,-1575.24,-0.00,-0.00,0.00,0.00,0.00,-0.00,8.00
12060.00,-0.01,0.02,0.03,-0.05,0.12,8.84,-0.26,0.56,1602.74,-0.00,-0.00,0.00,0.00,-0.00,-0.00,19.00
12079.00,-0.01,0.02,-0.11,-0.05,0.12,-7.62,-0.26,0.56,-866.47,-0.00,-0.00,0.00,-0.00,0.00,-0.00,6.00
12085.00,-0.01,0.02,-0.04,-0.05,0.12,12.23,-0.26,0.56,3307.27,-0.00,-0.00,0.00,-0.00,0.00,-0.00,5.00
12090.00,-0.01,0.02,-0.14,-0.05,0.12,-19.91,-0.26,0.56,-6426.52,-0.00,-0.00,0.00,0.00,-0.00,-0.00,8.00
12098.00,-0.01,0.02,-0.07,-0.05,0.12,8.99,-0.26,0.56,3612.30,-0.00,-0.00,0.00,0.00,0.00,0.00,4.00
12102.00,-0.01,0.02,-0.11,-0.05,0.12,-10.98,-0.26,0.56,-4991.88,-0.00,-0.00,0.00,0.00,0.00,0.00,3.00
12105.00,-0.01,0.02,-0.08,-0.05,0.12,11.71,-0.26,0.56,7561.71,-0.00,-0.00,0.00,0.00,0.00,0.00,5.00
12110.00,-0.01,0.02,-0.03,-0.05,0.12,10.26,-0.26,0.56,-289.33,-0.00,-0.00,0.00,0.00,0.00,0.00,7.00
12117.00,-0.02,0.05,0.06,-0.06,0.12,12.69,-0.01,0.01,347.02,-0.00,0.00,0.00,0.00,0.00,-0.00,9.00
12126.00,-0.02,0.05,0.00,-0.06,0.12,-6.85,-0.01,0.01,-2171.17,-0.00,0.00,0.00,-0.00,0.00,-0.00,5.00
12135.00,-0.02,0.05,0.05,-0.06,0.12,5.20,-0.01,0.01,1338.39,-0.00,0.00,0.00,0.00,-0.00,-0.00,7.00
12142.00,-0.02,0.05,0.17,-0.06,0.12,17.00,-0.01,0.01,1685.90,-0.00,-0.00,0.00,-0.00,-0.01,-0.00,6.00
12148.00,-0.02,0.05,0.18,-0.06,0.12,2.81,-0.01,0.01,-2364.09,-0.00,-0.00,0.00,-0.00,-0.01,0.00,9.00
12157.00,-0.02,0.05,0.14,-0.06,0.12,-4.43,-0.01,0.01,-805.14,-0.00,-0.00,0.00,-0.00,-0.00,-0.00,8.00
12165.00,-0.02,0.05,0.11,-0.06,0.12,-4.37,-0.01,0.01,7.87,-0.00,-0.00,0.00,-0.00,0.00,-0.00,16.00
12181.00,-0.02,0.05,0.07,-0.06,0.12,-2.56,-0.01,0.01,113.12,-0.00,-0.00,0.00,0.00,0.00,-0.00,7.00
12188.00,-0.02,0.05,-0.11,-0.06,0.12,-25.53,-0.01,0.01,-3280.61,-0.00,-0.00,0.00,0.00,0.00,0.00,8.00
12196.00,-0.02,0.05,-0.03,-0.06,0.12,9.74,-0.01,0.01,4408.37,-0.00,-0.00,0.00,0.00,0.00,-0.00,6.00
12202.00,-0.02,0.05,0.06,-0.06,0.12,15.13,-0.01,0.01,897.74,-0.00,-0.00,0.00,0.00,-0.00,-0.00,6.00
12208.00,-0.02,0.05,-0.05,-0.06,0.12,-17.75,-0.01,0.01,-5479.02,-0.00,-0.00,0.00,0.00,-0.00,-0.00,10.00
12222.00,-0.02,0.05,-0.04,-0.06,0.12,0.88,-0.01,0.01,1330.33,-0.00,-0.00,0.00,0.00,-0.00,-0.00,8.00
12230.00,-0.02,0.05,0.01,-0.06,0.12,6.30,-0.01,0.01,677.76,-0.00,-0.00,0.00,0.00,-0.00,0.00,7.00
12237.00,-0.02,0.05,0.05,-0.06,0.12,4.97,-0.01,0.01,-189.62,-0.00,-0.00,0.00,-0.00,-0.00,0.00,8.00
12245.00,-0.02,0.05,-0.02,-0.06,0.12,-8.27,-0.01,0.01,-1654.83,-0.00,-0.00,0.00,-0.00,0.00,0.00,5.00
12250.00,-0.02,0.05,0.01,-0.06,0.12,5.52,-0.01,0.01,2756.63,-0.00,-0.00,0.00,-0.00,0.00,0.00,9.00
12259.00,-0.02,0.05,-0.06,-0.06,0.12,-7.29,-0.01,0.01,-1423.40,-0.00,-0.00,0.00,0.00,0.01,-0.00,8.00
12267.00,-0.02,0.05,0.03,-0.06,0.12,10.72,-0.01,0.01,2251.63,-0.00,-0.00,0.00,0.00,-0.00,-0.00,17.00
12284.00,-0.02,0.05,-0.08,-0.06,0.12,-6.48,-0.01,0.01,-1011.73,-0.00,0.00,0.00,-0.00,0.00,0.00,6.00
12290.00,-0.02,0.05,-0.13,-0.06,0.12,-8.90,-0.01,0.01,-402.98,-0.00,0.00,0.00,-0.00,0.00,0.00,8.00
12298.00,-0.02,0.05,-0.11,-0.06,0.12,3.02,-0.01,0.01,1489.64,-0.00,0.00,0.00,0.00,0.01,0.00,8.00
12311.00,-0.02,0.05,-0.03,-0.06,0.12,5.80,-0.01,0.01,213.49,-0.00,0.00,0.00,-0.00,0.00,0.00,8.00
12319.00,-0.03,0.07,-0.04,-0.06,0.12,-1.08,0.00,-0.00,-859.23,-0.00,0.00,0.00,-0.00,0.00,0.00,9.00
12328.00,-0.03,0.07,-0.01,-0.06,0.12,3.12,0.00,-0.00,465.94,-0.00,0.00,0.00,-0.00,-0.00,0.00,6.00
12334.00,-0.03,0.07,-0.12,-0.06,0.12,-17.31,0.00,-0.00,-3404.84,-0.00,0.00,0.00,0.00,-0.01,-0.00,6.00
12340.00,-0.03,0.07,-0.06,-0.06,0.12,9.46,0.00,-0.00,4461.72,-0.00,0.00,0.00,0.00,-0.00,-0.00,7.00
12347.00,-0.03,0.07,-0.06,-0.06,0.12,0.00,0.00,-0.00,-1350.95,-0.00,0.00,0.00,-0.00,-0.00,-0.00,3.00
12350.00,-0.03,0.07,-0.13,-0.06,0.12,-23.59,0.00,-0.00,-7863.15,-0.00,0.00,0.00,-0.00,-0.00,-0.00,9.00
12359.00,-0.03,0.07,-0.04,-0.06,0.12,9.77,0.00,-0.00,3706.85,-0.00,0.00,0.00,0.00,0.00,-0.00,8.00
12367.00,-0.03,0.07,-0.05,-0.06,0.12,-0.51,0.00,-0.00,-1285.79,-0.00,0.00,0.00,-0.00,0.00,0.00,17.00
12384.00,-0.03,0.07,-0.03,-0.06,0.12,0.79,0.00,-0.00,76.95,-0.00,0.00,0.00,0.00,0.00,-0.00,6.00
12400.00,-0.03,0.07,0.03,-0.06,0.12,3.92,0.00,-0.00,195.35,-0.00,0.00,-0.00,0.00,0.00,-0.00,9.00
12409.00,-0.03,0.07,-0.02,-0.06,0.12,-5.80,0.00,-0.00,-1080.22,-0.00,0.00,-0.00,0.00,-0.00,-0.00,9.00
12418.00,-0.03,0.07,-0.04,-0.06,0.12,-1.67,0.00,-0.00,459.25,-0.00,0.00,-0.00,0.00,0.00,-0.00,7.00
12425.00,-0.03,0.07,-0.07,-0.06,0.12,-4.06,0.00,-0.00,-341.05,-0.00,0.00,-0.00,-0.00,0.00,0.00,5.00
12430.00,-0.03,0.07,-0.07,-0.06,0.12,-0.47,0.00,-0.00,717.52,-0.00,0.00,-0.00,-0.00,0.00,0.00,7.00
12437.00,-0.03,0.07,-0.04,-0.06,0.12,4.35,0.00,-0.00,688.27,-0.00,0.00,-0.00,0.00,-0.00,0.00,6.00
12443.00,-0.03,0.07,-0.12,-0.06,0.12,-13.89,0.00,-0.00,-3039.30,-0.00,0.00,-0.00,-0.00,0.00,0.00,7.00
12450.00,-0.03,0.07,-0.08,-0.06,0.12,5.66,0.00,-0.00,2792.35,-0.00,0.00,-0.00,-0.00,0.01,0.00,8.00
12458.00,-0.03,0.07,-0.01,-0.06,0.12,9.35,0.00,-0.00,461.55,-0.00,0.00,-0.00,-0.00,0.00,-0.00,8.00
12466.00,-0.03,0.07,-0.07,-0.06,0.12,-7.88,0.00,-0.00,-2154.63,-0.00,0.00,-0.00,0.00,-0.01,0.00,5.00
12475.00,-0.03,0.07,-0.13,-0.06,0.12,-6.63,0.00,-0.00,139.74,-0.00,0.00,-0.00,0.00,-0.01,0.00,17.00
12492.00,-0.03,0.07,-0.16,-0.06,0.12,-1.87,0.00,-0.00,279.85,-0.00,0.00,-0.00,-0.00,0.00,-0.00,8.00
12500.00,-0.03,0.07,-0.08,-0.06,0.12,10.47,0.00,-0.00,1543.07,-0.00,0.00,-0.00,-0.00,0.01,-0.00,8.00
12508.00,-0.03,0.07,0.05,-0.06,0.12,16.10,0.00,-0.00,703.32,-0.00,0.00,-0.00,0.00,0.00,0.00,8.00
12516.00,-0.03,0.07,0.01,-0.06,0.12,-4.82,0.00,-0.00,-2614.96,-0.00,0.00,-0.00,0.00,-0.00,0.00,5.00
12521.00,-0.04,0.10,-0.02,-0.06,0.12,-5.91,0.00,0.00,-218.54,-0.00,0.00,-0.00,0.00,-0.00,0.00,9.00
12530.00,-0.04,0.10,0.00,-0.06,0.12,2.39,0.00,0.00,922.18,-0.00,0.00,-0.00,-0.00,0.00,-0.00,5.00
12535.00,-0.04,0.10,0.03,-0.06,0.12,4.92,0.00,0.00,505.91,-0.00,0.00,-0.00,-0.00,-0.00,-0.00,6.00
12541.00,-0.04,0.10,-0.09,-0.06,0.12,-20.31,0.00,0.00,-4205.31,-0.00,0.00,-0.00,-0.00,-0.00,0.00,8.00
12549.00,-0.04,0.10,-0.09,-0.06,0.12,0.64,0.00,0.00,2618.65,-0.00,0.00,-0.00,-0.00,-0.00,0.00,8.00
12561.00,-0.04,0.10,0.00,-0.06,0.12,7.60,0.00,0.00,580.44,-0.00,0.00,-0.00,-0.00,-0.00,0.00,9.00
12570.00,-0.04,0.10,-0.01,-0.06,0.12,-0.94,0.00,0.00,-948.56,-0.00,0.00,-0.00,-0.00,-0.00,0.00,9.00
12579.00,-0.04,0.10,0.05,-0.06,0.12,6.76,0.00,0.00,855.37,-0.00,0.00,-0.00,-0.00,0.00,-0.00,15.00
12594.00,-0.04,0.10,-0.12,-0.06,0.12,-11.35,0.00,0.00,-1207.66,-0.00,0.00,-0.00,0.00,-0.00,-0.00,7.00
12601.00,-0.04,0.10,-0.11,-0.06,0.12,1.52,0.00,0.00,1838.45,-0.00,0.00,-0.00,0.00,-0.00,-0.00,8.00
12609.00,-0.04,0.10,0.01,-0.06,0.12,14.28,0.00,0.00,1595.96,-0.00,0.00,-0.00,0.00,-0.00,0.00,8.00
12617.00,-0.04,0.10,-0.11,-0.06,0.12,-14.68,0.00,0.00,-3620.94,-0.00,0.00,-0.00,0.00,-0.00,-0.00,5.00
12622.00,-0.04,0.10,-0.08,-0.06,0.12,6.46,0.00,0.00,4228.41,-0.00,0.00,-0.00,0.00,-0.00,-0.00,8.00
12630.00,-0.04,0.10,-0.12,-0.06,0.12,-5.69,0.00,0.00,-1517.93,-0.00,0.00,-0.00,0.00,0.00,0.00,5.00
12635.00,-0.04,0.10,-0.08,-0.06,0.12,8.63,0.00,0.00,2863.23,-0.00,0.00,-0.00,0.00,0.00,0.00,6.00
12646.00,-0.04,0.10,-0.10,-0.06,0.12,-1.52,0.00,0.00,-922.44,-0.00,0.00,-0.00,0.00,0.00,0.00,6.00
12652.00,-0.04,0.10,-0.05,-0.06,0.12,7.60,0.00,0.00,1519.80,-0.00,0.00,-0.00,-0.00,0.00,0.00,8.00
12660.00,-0.04,0.10,-0.25,-0.06,0.12,-24.67,0.00,0.00,-4034.20,-0.00,0.00,-0.00,-0.00,-0.00,0.00,18.00
12678.00,-0.04,0.10,-0.05,-0.06,0.12,10.68,0.00,0.00,1963.68,-0.00,0.00,-0.00,-0.00,-0.00,-0.00,6.00
12684.00,-0.04,0.10,-0.12,-0.06,0.12,-11.02,0.00,0.00,-3616.66,-0.00,0.00,-0.00,-0.00,-0.00,-0.00,6.00
12690.00,-0.04,0.10,-0.09,-0.06,0.12,4.44,0.00,0.00,2577.20,-0.00,0.00,-0.00,-0.00,-0.00,-0.00,10.00
12700.00,-0.04,0.10,-0.07,-0.06,0.12,2.63,0.00,0.00,-180.61,-0.00,0.00,-0.00,-0.00,0.00,0.00,7.00
12707.00,-0.04,0.10,-0.07,-0.06,0.12,-0.25,0.00,0.00,-412.15,-0.00,0.00,-0.00,0.00,0.00,0.01,6.00
12713.00,-0.04,0.10,-0.05,-0.06,0.12,3.44,0.00,0.00,615.53,-0.00,0.00,-0.00,0.00,0.00,0.00,7.00
12720.00,-0.04,0.10,-0.03,-0.06,0.12,3.02,0.00,0.00,-59.65,-0.00,0.00,-0.00,-0.00,0.00,0.00,10.00
12734.00,-0.04,0.10,0.05,0.00,0.04,5.41,0.26,-0.39,170.34,-0.00,0.00,-0.00,0.00,-0.00,-0.01,8.00
12742.00,-0.04,0.10,0.06,0.00,0.04,1.34,0.26,-0.39,-509.03,-0.00,0.00,-0.00,0.00,-0.00,-0.01,7.00
12749.00,-0.04,0.10,-0.09,0.00,0.04,-20.58,0.26,-0.39,-3131.50,-0.00,0.00,-0.00,0.00,-0.00,-0.01,9.00
12758.00,-0.04,0.10,0.04,0.00,0.04,13.40,0.26,-0.39,3775.64,-0.00,0.00,-0.00,0.00,0.00,-0.00,5.00
12763.00,-0.04,0.10,0.03,0.00,0.04,-0.31,0.26,-0.39,-2741.66,-0.00,0.00,-0.00,0.00,0.00,-0.00,18.00
12781.00,-0.04,0.10,-0.05,0.00,0.04,-4.47,0.26,-0.39,-231.08,-0.00,-0.00,-0.00,0.00,-0.00,0.00,5.00
12786.00,-0.04,0.10,-0.02,0.00,0.04,5.61,0.26,-0.39,2015.63,-0.00,-0.00,-0.00,0.00,-0.01,0.00,6.00
12792.00,-0.04,0.10,0.03,0.00,0.04,7.94,0.26,-0.39,388.37,-0.00,-0.00,-0.00,0.00,-0.00,0.00,7.00
12799.00,-0.04,0.10,0.03,0.00,0.04,0.00,0.26,-0.39,-1133.86,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,3.00
12802.00,-0.04,0.10,0.13,0.00,0.04,33.62,0.26,-0.39,11206.16,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,8.00
12815.00,-0.04,0.10,-0.03,0.00,0.04,-11.91,0.26,-0.39,-3502.29,-0.00,-0.00,-0.00,0.00,0.00,-0.00,7.00
12822.00,-0.04,0.10,-0.04,0.00,0.04,-2.75,0.26,-0.39,1309.10,-0.00,0.00,-0.00,0.00,0.01,-0.00,8.00
12830.00,-0.04,0.10,0.04,0.00,0.04,10.30,0.26,-0.39,1631.06,-0.00,0.00,-0.00,0.00,0.00,0.00,6.00
12836.00,-0.04,0.10,-0.09,0.00,0.04,-21.55,0.26,-0.39,-5308.06,-0.00,0.00,-0.00,0.00,0.00,0.01,6.00
12842.00,-0.04,0.10,-0.03,0.00,0.04,11.00,0.26,-0.39,5424.62,-0.00,0.00,-0.00,0.00,0.00,0.01,8.00
12850.00,-0.04,0.10,-0.10,0.00,0.04,-8.93,0.26,-0.39,-2491.71,-0.00,0.00,-0.00,0.00,-0.00,0.00,8.00
12858.00,-0.04,0.10,-0.07,0.00,0.04,3.22,0.26,-0.39,1518.72,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,6.00
12864.00,-0.04,0.10,-0.04,0.00,0.04,5.86,0.26,-0.39,441.28,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,7.00
12871.00,-0.04,0.10,-0.07,0.00,0.04,-5.34,0.26,-0.39,-1600.22,-0.00,-0.00,-0.00,0.00,-0.01,-0.00,18.00
12889.00,-0.04,0.10,0.01,0.00,0.04,4.35,0.26,-0.39,538.29,-0.00,-0.00,-0.00,-0.00,0.00,-0.00,7.00
12900.00,-0.04,0.10,-0.08,0.00,0.04,-7.70,0.26,-0.39,-1095.79,-0.00,-0.00,-0.00,-0.00,0.01,0.00,10.00
12910.00,-0.04,0.10,-0.09,0.00,0.04,-0.74,0.26,-0.39,696.68,-0.00,0.00,-0.00,0.00,0.00,0.00,8.00
12918.00,-0.04,0.10,-0.12,0.00,0.04,-4.40,0.26,-0.39,-457.66,-0.00,-0.00,-0.00,-0.00,-0.00,0.00,6.00
12924.00,-0.04,0.10,-0.09,0.00,0.04,5.58,0.26,-0.39,1663.36,-0.00,-0.00,-0.00,-0.00,-0.00,0.00,7.00
12931.00,-0.04,0.10,-0.12,0.00,0.04,-4.91,0.26,-0.39,-1499.56,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,6.00
12937.00,-0.06,0.13,-0.23,-0.05,0.12,-17.43,-0.27,0.40,-2086.81,-0.00,-0.00,-0.00,-0.00,-0.00,-0.01,5.00
12942.00,-0.06,0.13,-0.16,-0.05,0.12,14.14,-0.27,0.40,6313.97,-0.00,-0.00,-0.00,-0.00,-0.00,-0.01,9.00
12951.00,-0.06,0.13,-0.13,-0.05,0.12,3.51,-0.27,0.40,-1181.10,-0.00,-0.00,-0.00,0.00,0.00,-0.00,8.00
12959.00,-0.06,0.13,-0.16,-0.05,0.12,-4.18,-0.27,0.40,-961.28,-0.00,-0.00,-0.00,0.00,0.00,-0.00,15.00
12974.00,-0.06,0.13,-0.08,-0.05,0.12,5.57,-0.27,0.40,649.97,-0.00,-0.00,-0.00,-0.00,0.00,-0.00,8.00
12986.00,-0.06,0.13,-0.17,-0.05,0.12,-7.98,-0.27,0.40,-1129.07,-0.00,-0.00,-0.00,-0.00,-0.00,0.00,7.00
12993.00,-0.06,0.13,0.04,-0.05,0.12,29.90,-0.27,0.40,5411.85,-0.00,-0.00,-0.00,-0.00,-0.00,0.00,8.00
13001.00,-0.06,0.13,0.01,-0.05,0.12,-3.61,-0.27,0.40,-4188.12,-0.00,-0.00,-0.00,-0.00,0.00,0.00,8.00
13009.00,-0.06,0.13,-0.02,-0.05,0.12,-4.02,-0.27,0.40,-51.22,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,6.00
13015.00,-0.06,0.13,-0.05,-0.05,0.12,-4.53,-0.27,0.40,-85.30,-0.00,-0.00,-0.00,0.00,-0.00,-0.00,7.00
13022.00,-0.06,0.13,0.07,-0.05,0.12,17.14,-0.27,0.40,3094.90,-0.00,-0.00,-0.00,0.00,-0.00,-0.00,8.00
13030.00,-0.06,0.13,0.02,-0.05,0.12,-6.59,-0.27,0.40,-2965.34,-0.00,-0.00,-0.00,0.00,0.00,-0.00,6.00
13036.00,-0.06,0.13,-0.01,-0.05,0.12,-5.30,-0.27,0.40,214.96,-0.00,-0.00,-0.00,-0.00,0.00,0.00,6.00
13042.00,-0.06,0.13,-0.07,-0.05,0.12,-9.89,-0.27,0.40,-766.38,-0.00,-0.00,-0.00,-0.00,0.00,0.00,9.00
13051.00,-0.06,0.13,-0.12,-0.05,0.12,-5.60,-0.27,0.40,477.54,-0.00,-0.00,-0.00,-0.00,-0.00,0.00,7.00
13063.00,-0.06,0.13,-0.06,-0.05,0.12,5.77,-0.27,0.40,947.47,-0.00,-0.00,-0.00,0.00,0.00,0.00,19.00
13082.00,-0.06,0.13,-0.09,-0.05,0.12,-1.90,-0.27,0.40,-403.65,-0.00,-0.00,-0.00,-0.01,-0.00,-0.00,5.00
13087.00,-0.06,0.13,-0.19,-0.05,0.12,-19.17,-0.27,0.40,-3454.20,-0.00,-0.00,-0.00,0.00,0.00,0.00,6.00
13093.00,-0.06,0.13,-0.14,-0.05,0.12,7.00,-0.27,0.40,4361.09,-0.00,-0.00,-0.00,0.00,0.00,0.00,8.00
13101.00,-0.06,0.13,-0.16,-0.05,0.12,-1.32,-0.27,0.40,-1040.10,-0.00,-0.00,-0.00,0.00,0.00,0.00,8.00
13109.00,-0.06,0.13,-0.08,-0.05,0.12,9.79,-0.27,0.40,1388.60,-0.00,-0.00,-0.00,0.00,-0.00,0.00,6.00
13115.00,-0.06,0.13,-0.07,-0.05,0.12,0.69,-0.27,0.40,-1516.65,-0.00,-0.00,-0.00,0.00,-0.00,0.00,7.00
13122.00,-0.06,0.13,-0.20,-0.05,0.12,-18.54,-0.27,0.40,-2746.31,-0.00,-0.00,-0.00,0.00,-0.00,-0.00,9.00
13131.00,-0.06,0.13,-0.16,-0.05,0.12,4.55,-0.27,0.40,2565.44,-0.00,-0.00,-0.00,-0.00,0.00,-0.00,5.00
13136.00,-0.06,0.13,-0.13,-0.05,0.12,6.98,-0.27,0.40,485.06,-0.00,-0.00,-0.00,-0.00,0.00,-0.00,7.00
13152.00,-0.07,0.15,-0.16,-0.05,0.11,-1.86,0.01,-0.03,-552.54,-0.00,-0.00,-0.00,-0.00,0.00,0.00,10.00
13162.00,-0.07,0.15,-0.15,-0.05,0.11,0.45,0.01,-0.03,231.57,-0.00,-0.00,-0.00,-0.00,0.00,-0.00,8.00
13170.00,-0.07,0.15,-0.25,-0.05,0.11,-12.09,0.01,-0.03,-1568.29,-0.00,-0.00,-0.00,-0.00,0.00,0.00,16.00
13186.00,-0.07,0.15,-0.12,-0.05,0.11,7.96,0.01,-0.03,1253.05,-0.00,-0.00,-0.00,-0.00,-0.00,0.00,7.00
13193.00,-0.07,0.15,-0.20,-0.05,0.11,-11.50,0.01,-0.03,-2778.67,-0.00,-0.00,-0.00,-0.00,-0.00,0.00,8.00
13201.00,-0.07,0.15,-0.28,-0.05,0.11,-10.23,0.01,-0.03,157.70,-0.00,-0.00,-0.00,-0.00,-0.00,0.00,8.00
13209.00,-0.07,0.15,-0.17,-0.05,0.11,14.16,0.01,-0.03,3048.95,-0.00,-0.00,-0.00,0.00,0.00,-0.00,5.00
