Time(ms), X(m), Y(m), Z(m), VX(m/s), VY(m/s), VZ(m/s), AX(m/s^2), AY(m/s^2), AZ(m/s^2), OX(degrees), OY(degrees), OZ(degrees), WX(degrees/s), WY(degrees/s), WZ(degrees/s), execution_time
11896.00,0.01,-0.01,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,10.00
11906.00,0.01,-0.01,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,10.00
11916.00,0.01,-0.01,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,10.00
11926.00,0.01,-0.01,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,10.00
11936.00,0.01,-0.01,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,10.00
11946.00,0.01,-0.01,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,10.00
11956.00,0.01,-0.01,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,10.00
11966.00,0.01,-0.01,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,-0.00,-0.00,-0.00,10.00
11976.00,0.01,-0.01,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,18.00
11998.00,0.01,-0.01,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,10.00
12008.00,0.01,-0.01,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,-0.00,-0.01,10.00
12018.00,0.01,-0.01,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,-0.00,-0.01,10.00
12028.00,0.01,-0.01,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,10.00
12038.00,0.02,0.01,0.01,0.00,-0.00,-0.00,-0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,10.00
12048.00,0.02,0.01,0.01,0.00,-0.00,-0.00,-0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,10.00
12058.00,0.02,0.01,0.01,0.00,-0.00,-0.00,-0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,10.00
12068.00,0.02,0.01,0.01,0.00,-0.00,-0.00,-0.00,-0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,10.00
12078.00,0.02,0.01,0.01,0.00,-0.00,-0.00,-0.00,-0.00,0.00,0.00,0.00,-0.00,-0.00,-0.00,0.00,16.00
12094.00,0.02,0.01,0.01,0.00,-0.00,-0.00,-0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,10.00
12109.00,0.02,0.01,0.01,0.00,-0.00,-0.00,-0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,0.01,0.00,10.00
12119.00,0.02,0.01,0.01,0.00,-0.00,-0.00,-0.00,-0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,10.00
12129.00,0.02,0.01,0.01,0.00,-0.00,-0.00,-0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,10.00
12139.00,0.02,0.01,0.01,0.00,-0.00,-0.00,-0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,10.00
12149.00,0.02,0.01,0.01,0.00,-0.00,-0.00,-0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,10.00
12159.00,0.02,0.01,0.01,0.00,-0.00,-0.00,-0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,10.00
12169.00,0.02,0.01,0.01,0.00,-0.00,-0.00,-0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,10.00
12179.00,0.02,0.01,0.01,0.00,-0.00,-0.00,-0.00,-0.00,0.00,0.00,0.00,-0.00,-0.00,-0.00,0.00,16.00
12195.00,0.02,0.01,0.01,0.00,-0.00,-0.00,-0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,10.00
12205.00,0.02,0.01,0.01,0.00,-0.00,-0.00,-0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,10.00
12220.00,0.02,0.01,0.01,0.00,-0.00,-0.00,-0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,10.00
12230.00,0.02,0.01,0.01,0.00,-0.00,-0.00,-0.00,-0.00,0.00,0.00,0.00,-0.00,-0.00,-0.00,0.00,10.00
12240.00,0.04,0.01,0.01,0.00,-0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,10.00
12250.00,0.04,0.01,0.01,0.00,-0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,10.00
12260.00,0.04,0.01,0.01,0.00,-0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.01,10.00
12270.00,0.04,0.01,0.01,0.00,-0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,10.00
12280.00,0.04,0.01,0.01,0.00,-0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,10.00
12290.00,0.04,0.01,0.01,0.00,-0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,15.00
12305.00,0.04,0.01,0.01,0.00,-0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,10.00
12315.00,0.04,0.01,0.01,0.00,-0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,10.00
12329.00,0.04,0.01,0.01,0.00,-0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,10.00
12339.00,0.04,0.01,0.01,0.00,-0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,10.00
12349.00,0.04,0.01,0.01,0.00,-0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00
12359.00,0.04,0.01,0.01,0.00,-0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00
12369.00,0.04,0.01,0.01,0.00,-0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00
12379.00,0.04,0.01,0.01,0.00,-0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,10.00
12389.00,0.04,0.01,0.01,0.00,-0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,17.00
12406.00,0.04,0.01,0.01,0.00,-0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,10.00
12416.00,0.04,0.01,0.01,0.00,-0.00,-0.00,0.00,-0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,10.00
12426.00,0.04,0.01,0.01,0.00,-0.00,-0.00,0.00,-0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,10.00
12441.00,0.07,0.02,0.02,-0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,10.00
12451.00,0.07,0.02,0.02,-0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.01,10.00
12461.00,0.07,0.02,0.02,-0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,-0.00,0.01,10.00
12471.00,0.07,0.02,0.02,-0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,0.01,10.00
12481.00,0.07,0.02,0.02,-0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.01,16.00
12497.00,0.07,0.02,0.02,-0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,10.00
12507.00,0.07,0.02,0.02,-0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,0.01,10.00
12517.00,0.07,0.02,0.02,-0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,0.01,10.00
12527.00,0.07,0.02,0.02,-0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.01,10.00
12537.00,0.07,0.02,0.02,-0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.01,10.00
12552.00,0.07,0.02,0.02,-0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.01,10.00
12562.00,0.07,0.02,0.02,-0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.01,10.00
12572.00,0.07,0.02,0.02,-0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,-0.00,0.01,10.00
12582.00,0.07,0.02,0.02,-0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,-0.00,0.01,10.00
12592.00,0.07,0.02,0.02,-0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,-0.00,0.00,16.00
12608.00,0.07,0.02,0.02,-0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.01,10.00
12618.00,0.07,0.02,0.02,-0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.01,10.00
12628.00,0.07,0.02,0.02,-0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.01,10.00
12638.00,0.07,0.02,0.02,-0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.01,10.00
12648.00,0.09,0.02,0.01,0.00,-0.00,-0.00,0.00,-0.00,-0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,10.00
12667.00,0.09,0.02,0.01,0.00,-0.00,-0.00,0.00,-0.00,-0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,10.00
12677.00,0.09,0.02,0.01,0.00,-0.00,-0.00,0.00,-0.00,-0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,19.00
12696.00,0.09,0.02,0.01,0.00,-0.00,-0.00,0.00,-0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,0.01,10.00
12706.00,0.09,0.02,0.01,0.00,-0.00,-0.00,0.00,-0.00,-0.00,-0.00,0.00,0.00,0.00,-0.00,0.01,10.00
12716.00,0.09,0.02,0.01,0.00,-0.00,-0.00,0.00,-0.00,-0.00,-0.00,0.00,0.00,-0.00,-0.00,0.00,10.00
12726.00,0.09,0.02,0.01,0.00,-0.00,-0.00,0.00,-0.00,-0.00,-0.00,0.00,0.00,-0.00,-0.00,0.00,10.00
12736.00,0.09,0.02,0.01,0.00,-0.00,-0.00,0.00,-0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,10.00
12746.00,0.09,0.02,0.01,0.00,-0.00,-0.00,0.00,-0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,0.01,10.00
12756.00,0.09,0.02,0.01,0.00,-0.00,-0.00,0.00,-0.00,-0.00,-0.00,0.00,0.00,-0.00,0.00,0.01,10.00
12766.00,0.09,0.02,0.01,0.00,-0.00,-0.00,0.00,-0.00,-0.00,-0.00,0.00,0.00,-0.00,0.00,0.01,10.00
12781.00,0.09,0.02,0.01,0.00,-0.00,-0.00,0.00,-0.00,-0.00,-0.00,0.00,0.00,-0.00,-0.00,0.00,17.00
12798.00,0.09,0.02,0.01,0.00,-0.00,-0.00,0.00,-0.00,-0.00,-0.00,0.00,0.00,-0.00,-0.00,0.00,10.00
12808.00,0.09,0.02,0.01,0.00,-0.00,-0.00,0.00,-0.00,-0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,10.00
12818.00,0.09,0.02,0.01,0.00,-0.00,-0.00,0.00,-0.00,-0.00,-0.00,0.00,0.00,0.00,-0.00,0.01,10.00
12828.00,0.09,0.02,0.01,0.00,-0.00,-0.00,0.00,-0.00,-0.00,-0.00,0.00,0.00,0.00,-0.00,0.01,10.00
12838.00,0.09,0.02,0.01,0.00,-0.00,-0.00,0.00,-0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,10.00
12848.00,0.10,0.02,-0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,10.00
12858.00,0.10,0.02,-0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,0.01,10.00
12868.00,0.10,0.02,-0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,0.01,10.00
12878.00,0.10,0.02,-0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,-0.00,0.01,18.00
12900.00,0.10,0.02,-0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,-0.00,0.00,0.00,-0.00,-0.00,0.01,10.00
12910.00,0.10,0.02,-0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,-0.00,0.01,10.00
12920.00,0.10,0.02,-0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,-0.00,0.00,0.00,-0.00,-0.00,0.01,10.00
12930.00,0.10,0.02,-0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,-0.00,0.00,0.00,-0.00,-0.00,0.01,10.00
12940.00,0.10,0.02,-0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,-0.00,0.00,0.00,-0.00,-0.00,0.01,10.00
12950.00,0.10,0.02,-0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,0.01,10.00
12960.00,0.10,0.02,-0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,-0.00,0.00,0.00,-0.00,0.00,0.01,10.00
12970.00,0.10,0.02,-0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,-0.00,0.00,0.00,-0.00,0.00,0.01,10.00
12980.00,0.10,0.02,-0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,-0.00,0.00,0.00,-0.00,0.00,0.01,10.00
12990.00,0.10,0.02,-0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,-0.00,0.01,17.00
13011.00,0.10,0.02,-0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,-0.00,0.00,0.00,-0.00,-0.00,0.01,10.00
13021.00,0.10,0.02,-0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,-0.00,0.00,0.00,-0.00,-0.00,0.01,10.00
13031.00,0.10,0.02,-0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,0.01,10.00
13041.00,0.10,0.02,-0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,0.01,10.00
13051.00,0.12,0.02,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.01,10.00
13061.00,0.12,0.02,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.01,10.00
13071.00,0.12,0.02,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.01,10.00
13081.00,0.12,0.02,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.01,17.00
13098.00,0.12,0.02,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,-0.00,0.00,10.00
13108.00,0.12,0.02,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,-0.00,0.01,10.00
13123.00,0.12,0.02,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.01,10.00
13133.00,0.12,0.02,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,-0.00,0.01,10.00
13143.00,0.12,0.02,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,0.01,10.00
13153.00,0.12,0.02,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.01,10.00
13163.00,0.12,0.02,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.01,10.00
13173.00,0.12,0.02,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.01,10.00
13183.00,0.12,0.02,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.01,16.00
13199.00,0.12,0.02,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.01,10.00
13209.00,0.12,0.02,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.01,10.00
13219.00,0.12,0.02,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.01,10.00
13233.00,0.12,0.02,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.01,0.00,-0.00,0.01,10.00
13243.00,0.12,0.02,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.01,0.00,0.00,0.01,10.00
13253.00,0.13,0.02,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.01,0.00,0.00,0.01,10.00
13263.00,0.13,0.02,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.01,0.00,-0.00,0.01,10.00
13273.00,0.13,0.02,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.01,0.00,0.00,0.01,10.00
13283.00,0.13,0.02,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.01,0.00,0.00,0.01,16.00
13299.00,0.13,0.02,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.01,0.00,0.00,0.01,10.00
13309.00,0.13,0.02,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.01,-0.00,-0.00,0.01,10.00
13319.00,0.13,0.02,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.01,0.00,0.00,0.01,10.00
13329.00,0.13,0.02,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.01,0.00,-0.00,0.01,10.00
13344.00,0.13,0.02,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.01,-0.00,0.00,0.01,10.00
13354.00,0.13,0.02,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.01,0.00,0.00,0.01,10.00
13364.00,0.13,0.02,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.01,0.00,0.00,0.01,10.00
13374.00,0.13,0.02,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.01,0.00,-0.00,0.01,10.00
13384.00,0.13,0.02,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.01,0.00,0.00,0.01,16.00
13400.00,0.13,0.02,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.01,-0.00,0.00,0.00,10.00
13410.00,0.13,0.02,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.01,0.00,0.00,0.01,10.00
13420.00,0.13,0.02,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.01,0.00,0.00,0.01,10.00
13430.00,0.13,0.02,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.01,-0.00,0.00,0.01,10.00
13440.00,0.13,0.02,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.01,-0.00,-0.00,0.00,10.00
13455.00,0.16,0.02,-0.03,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,0.00,0.01,0.00,0.00,0.01,10.00
13465.00,0.16,0.02,-0.03,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,0.00,0.01,0.00,-0.00,0.00,10.00
13475.00,0.16,0.02,-0.03,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,0.00,0.01,0.00,-0.00,0.01,10.00
13485.00,0.16,0.02,-0.03,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,0.00,0.01,0.00,-0.00,0.01,10.00
13495.00,0.16,0.02,-0.03,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,0.00,0.01,-0.00,0.00,0.01,16.00
13511.00,0.16,0.02,-0.03,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,0.00,0.01,0.00,0.00,0.01,10.00
13521.00,0.16,0.02,-0.03,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,0.00,0.01,0.00,0.00,0.01,10.00
13531.00,0.16,0.02,-0.03,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,0.00,0.01,0.00,-0.00,0.00,10.00
13541.00,0.16,0.02,-0.03,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,0.00,0.01,0.00,-0.00,0.01,10.00
13551.00,0.16,0.02,-0.03,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,0.00,0.01,0.00,-0.00,0.01,10.00
13570.00,0.16,0.02,-0.03,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,0.00,0.01,-0.00,0.00,0.01,10.00
13580.00,0.16,0.02,-0.03,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,0.00,0.01,0.00,0.00,0.01,18.00
13598.00,0.16,0.02,-0.03,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,0.00,0.01,-0.00,-0.00,0.00,10.00
13608.00,0.16,0.02,-0.03,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,0.00,0.01,-0.00,0.00,0.00,10.00
13618.00,0.16,0.02,-0.03,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,0.00,0.01,0.00,0.00,0.01,10.00
13628.00,0.16,0.02,-0.03,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,0.00,0.01,0.00,0.00,0.01,10.00
13638.00,0.16,0.02,-0.03,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,0.00,0.01,0.00,0.00,0.01,10.00
13648.00,0.16,0.02,-0.03,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,0.00,0.01,-0.00,-0.00,0.01,10.00
13658.00,0.16,0.03,-0.03,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,0.00,0.01,-0.00,-0.00,0.00,10.00
13668.00,0.16,0.03,-0.03,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,0.00,0.01,0.00,-0.01,0.01,10.00
13682.00,0.16,0.03,-0.03,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,0.00,0.01,-0.00,0.00,0.01,18.00
13700.00,0.16,0.03,-0.03,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,0.00,0.01,-0.00,0.00,0.01,10.00
13710.00,0.16,0.03,-0.03,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,0.00,0.01,0.00,0.00,0.01,10.00
13720.00,0.16,0.03,-0.03,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,0.00,0.01,0.00,-0.00,0.01,10.00
13730.00,0.16,0.03,-0.03,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,0.00,0.01,-0.00,-0.00,0.01,10.00
