Time(ms), X(m), Y(m), Z(m), VX(m/s), VY(m/s), VZ(m/s), AX(m/s^2), AY(m/s^2), AZ(m/s^2), OX(degrees), OY(degrees), OZ(degrees), WX(degrees/s), WY(degrees/s), WZ(degrees/s), execution_time
12774.00,0.01,0.01,0.01,0.00,-0.01,-0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,10.00
12784.00,0.01,0.01,0.01,0.00,-0.01,-0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,10.00
12794.00,0.01,0.01,0.01,0.00,-0.01,-0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,10.00
12804.00,0.01,0.01,0.01,-0.01,-0.00,-0.00,-1.00,0.30,-0.10,0.00,-0.00,0.00,0.00,-0.00,0.00,17.00
12821.00,0.01,0.01,0.01,-0.01,-0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,10.00
12831.00,0.01,0.01,0.01,-0.01,-0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,0.00,10.00
12841.00,0.01,0.01,0.02,0.02,0.00,-0.00,2.60,0.50,0.10,0.00,-0.00,0.00,0.00,0.00,0.00,18.00
12859.00,0.01,0.01,0.02,0.02,0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,10.00
12873.00,0.01,0.01,0.02,0.02,0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,10.00
12883.00,0.01,0.01,0.02,0.02,0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,10.00
12893.00,0.02,0.01,0.01,0.01,-0.01,0.00,-0.80,-1.10,0.50,0.00,-0.00,0.00,0.00,-0.00,0.00,19.00
12912.00,0.02,0.01,0.01,0.01,-0.01,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,-0.00,10.00
12922.00,0.02,0.01,0.01,0.01,-0.01,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,0.00,10.00
12932.00,0.02,0.01,0.01,0.01,-0.01,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,10.00
12942.00,0.02,0.01,0.02,-0.00,-0.00,0.00,-1.20,0.50,-0.40,0.00,-0.00,0.00,0.00,0.00,0.00,19.00
12961.00,0.02,0.01,0.02,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,10.00
12971.00,0.02,0.01,0.02,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,10.00
12981.00,0.02,0.01,0.02,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,0.00,10.00
12995.00,0.02,0.01,0.02,-0.01,-0.00,0.00,-0.50,0.00,0.21,0.00,-0.00,0.00,0.00,-0.00,-0.00,17.00
13012.00,0.02,0.01,0.02,-0.01,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,0.00,10.00
13022.00,0.02,0.01,0.02,-0.01,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,10.00
13032.00,0.02,0.01,0.02,-0.01,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,10.00
13042.00,0.03,0.02,0.02,0.00,-0.01,0.00,1.30,-0.30,0.00,0.00,-0.00,0.00,-0.00,0.00,-0.00,19.00
13061.00,0.03,0.02,0.02,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,10.00
13071.00,0.03,0.02,0.02,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,-0.00,10.00
13081.00,0.03,0.02,0.02,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,-0.00,10.00
13091.00,0.03,0.02,0.03,0.01,0.01,0.00,0.90,1.10,0.00,0.00,-0.00,0.00,-0.00,-0.00,0.00,17.00
13108.00,0.03,0.02,0.03,0.01,0.01,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,-0.00,10.00
13123.00,0.03,0.02,0.03,0.01,0.01,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,0.00,10.00
13133.00,0.03,0.02,0.03,0.01,0.01,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,-0.00,10.00
13143.00,0.03,0.02,0.03,-0.00,-0.02,0.00,-1.60,-2.00,-0.10,0.00,-0.00,0.00,0.00,-0.00,0.00,19.00
13162.00,0.03,0.02,0.03,-0.00,-0.02,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,0.00,10.00
13172.00,0.03,0.02,0.03,-0.00,-0.02,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,-0.00,10.00
13182.00,0.03,0.02,0.03,-0.00,-0.02,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,-0.00,10.00
13192.00,0.04,0.03,0.03,0.01,0.00,0.00,0.90,1.90,-0.20,0.00,-0.00,0.00,-0.00,-0.00,-0.00,20.00
13212.00,0.04,0.03,0.03,0.01,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,0.00,10.00
13222.00,0.04,0.03,0.03,0.01,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,0.00,10.00
13232.00,0.04,0.03,0.03,0.01,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,10.00
13247.00,0.04,0.03,0.03,0.02,0.01,0.00,0.73,0.13,0.13,0.00,-0.00,0.00,-0.00,-0.00,-0.00,17.00
13264.00,0.04,0.03,0.03,0.02,0.01,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,10.00
13274.00,0.04,0.03,0.03,0.02,0.01,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,10.00
13284.00,0.04,0.03,0.03,0.02,0.01,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,10.00
13294.00,0.04,0.03,0.04,-0.00,0.01,0.01,-1.90,0.10,0.40,0.00,-0.00,0.00,0.00,-0.00,0.00,18.00
13312.00,0.04,0.03,0.04,-0.00,0.01,0.01,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,10.00
13322.00,0.04,0.03,0.04,-0.00,0.01,0.01,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,0.00,10.00
13332.00,0.04,0.03,0.04,-0.00,0.01,0.01,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,-0.00,10.00
13342.00,0.06,0.03,0.04,0.00,-0.02,0.00,0.70,-2.30,-0.40,0.00,-0.00,0.00,0.00,0.00,-0.00,17.00
13359.00,0.06,0.03,0.04,0.00,-0.02,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,0.00,10.00
13374.00,0.06,0.03,0.04,0.00,-0.02,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,-0.00,10.00
13384.00,0.06,0.03,0.04,0.00,-0.02,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,0.00,10.00
13394.00,0.06,0.03,0.04,-0.00,-0.04,0.00,-0.60,-1.90,0.20,0.00,-0.00,0.00,0.00,-0.00,-0.00,19.00
13413.00,0.06,0.03,0.04,-0.00,-0.04,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,10.00
13423.00,0.06,0.03,0.04,-0.00,-0.04,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,-0.00,10.00
13433.00,0.06,0.03,0.05,-0.03,-0.02,0.00,-2.30,1.80,-0.30,0.00,-0.00,0.00,-0.00,-0.00,-0.00,17.00
13450.00,0.06,0.03,0.05,-0.03,-0.02,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,-0.00,10.00
13460.00,0.06,0.03,0.05,-0.03,-0.02,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,-0.00,10.00
13470.00,0.06,0.03,0.05,-0.03,-0.02,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,0.00,10.00
13480.00,0.06,0.03,0.05,-0.03,-0.02,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,0.00,-0.00,10.00
13495.00,0.07,0.04,0.05,0.02,0.01,0.00,3.00,1.93,0.00,0.00,-0.00,0.00,0.00,-0.00,-0.00,19.00
13514.00,0.07,0.04,0.05,0.02,0.01,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,0.00,-0.00,10.00
13524.00,0.07,0.04,0.05,0.02,0.01,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,0.00,0.00,10.00
13534.00,0.07,0.04,0.05,0.02,0.01,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,10.00
13544.00,0.07,0.04,0.05,-0.00,0.01,0.00,-2.10,-0.70,0.20,0.00,-0.00,0.00,0.00,0.00,-0.00,19.00
13563.00,0.07,0.04,0.05,-0.00,0.01,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,0.00,0.00,10.00
13573.00,0.07,0.04,0.05,-0.00,0.01,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,0.00,-0.00,10.00
13583.00,0.07,0.04,0.05,-0.00,0.01,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,-0.00,0.00,10.00
13593.00,0.07,0.04,0.05,-0.03,0.00,0.01,-2.80,-0.10,0.20,-0.00,-0.00,0.00,0.00,0.00,0.00,21.00
13614.00,0.07,0.04,0.05,-0.03,0.00,0.01,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,10.00
13628.00,0.07,0.04,0.05,-0.03,0.00,0.01,0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,-0.00,0.00,10.00
13638.00,0.07,0.04,0.05,-0.03,0.00,0.01,0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,-0.00,-0.00,10.00
13648.00,0.08,0.04,0.06,-0.00,-0.01,0.00,2.70,-1.20,-0.20,-0.00,-0.00,0.00,-0.00,-0.00,0.00,17.00
13665.00,0.08,0.04,0.06,-0.00,-0.01,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,-0.00,0.00,10.00
13675.00,0.08,0.04,0.06,-0.00,-0.01,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,-0.00,-0.00,10.00
13685.00,0.08,0.04,0.06,-0.00,-0.01,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,10.00
13695.00,0.09,0.05,0.07,0.04,-0.00,-0.00,4.00,0.70,-0.40,-0.00,-0.00,0.00,-0.00,0.00,0.00,18.00
13713.00,0.09,0.05,0.07,0.04,-0.00,-0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,0.00,-0.00,10.00
13723.00,0.09,0.05,0.07,0.04,-0.00,-0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,-0.00,0.00,10.00
13733.00,0.09,0.05,0.07,0.04,-0.00,-0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,-0.00,0.00,10.00
13753.00,0.09,0.05,0.07,0.00,0.03,-0.00,-1.70,1.35,-0.10,-0.00,-0.00,0.00,0.00,0.00,0.00,20.00
13773.00,0.09,0.05,0.07,0.00,0.03,-0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,10.00
13783.00,0.09,0.05,0.07,0.00,0.03,-0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,0.00,-0.00,10.00
13793.00,0.09,0.05,0.07,-0.02,0.03,0.00,-2.60,-0.10,0.50,-0.00,-0.00,0.00,-0.00,-0.00,0.00,19.00
13812.00,0.09,0.05,0.07,-0.02,0.03,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,0.00,-0.00,10.00
13822.00,0.09,0.05,0.07,-0.02,0.03,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,-0.00,0.00,10.00
13832.00,0.09,0.05,0.07,-0.02,0.03,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,0.00,-0.00,10.00
13842.00,0.10,0.05,0.07,0.00,0.01,0.00,2.20,-1.20,-0.10,-0.00,-0.00,0.00,-0.00,-0.00,-0.00,18.00
13860.00,0.10,0.05,0.07,0.00,0.01,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,0.00,0.00,10.00
13870.00,0.10,0.05,0.07,0.00,0.01,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,10.00
13885.00,0.10,0.05,0.08,-0.05,-0.03,0.00,-3.47,-2.53,0.07,-0.00,-0.00,0.00,-0.00,-0.00,-0.00,17.00
13902.00,0.10,0.05,0.08,-0.05,-0.03,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,0.00,0.00,10.00
13912.00,0.10,0.05,0.08,-0.05,-0.03,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,10.00
13922.00,0.10,0.05,0.08,-0.05,-0.03,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,-0.00,10.00
13932.00,0.10,0.05,0.08,-0.05,-0.03,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,-0.00,0.00,10.00
13942.00,0.10,0.05,0.07,-0.03,-0.04,0.01,2.10,-1.10,0.70,-0.00,-0.00,0.00,0.00,0.00,0.00,16.00
13958.00,0.10,0.05,0.07,-0.03,-0.04,0.01,0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,0.00,-0.00,10.00
13968.00,0.10,0.05,0.07,-0.03,-0.04,0.01,0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,0.00,-0.00,10.00
13978.00,0.10,0.05,0.07,-0.03,-0.04,0.01,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,10.00
13988.00,0.10,0.05,0.07,-0.03,-0.04,0.01,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,10.00
14003.00,0.10,0.05,0.07,-0.06,-0.03,0.00,-1.67,0.20,-0.60,-0.00,-0.00,0.00,0.00,-0.00,0.00,19.00
14022.00,0.10,0.05,0.07,-0.06,-0.03,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,-0.00,0.00,10.00
14032.00,0.10,0.05,0.07,-0.06,-0.03,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,-0.00,10.00
14042.00,0.09,0.06,0.06,-0.03,0.06,-0.01,2.30,8.90,-1.10,-0.00,-0.00,0.00,-0.00,0.00,-0.00,16.00
14058.00,0.09,0.06,0.06,-0.03,0.06,-0.01,0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,0.00,0.00,10.00
14068.00,0.09,0.06,0.06,-0.03,0.06,-0.01,0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,0.00,0.00,10.00
14078.00,0.09,0.06,0.06,-0.03,0.06,-0.01,0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,-0.00,-0.00,10.00
14088.00,0.09,0.06,0.06,-0.03,0.06,-0.01,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,-0.00,-0.00,10.00
14098.00,0.09,0.05,0.04,-0.02,0.06,0.00,1.00,0.50,1.50,-0.00,-0.00,0.00,-0.00,-0.00,0.00,17.00
14115.00,0.09,0.05,0.04,-0.02,0.06,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,-0.00,0.00,10.00
14130.00,0.09,0.05,0.04,-0.02,0.06,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,10.00
14140.00,0.09,0.05,0.04,-0.02,0.06,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,10.00
14150.00,0.09,0.05,0.02,-0.02,0.00,0.01,0.00,-5.70,1.00,-0.00,-0.00,0.00,-0.00,0.00,-0.00,17.00
14167.00,0.09,0.05,0.02,-0.02,0.00,0.01,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,-0.00,0.00,10.00
14177.00,0.09,0.05,0.02,-0.02,0.00,0.01,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,-0.00,0.00,10.00
14187.00,0.09,0.05,0.02,-0.02,0.00,0.01,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,10.00
14197.00,0.09,0.05,0.02,0.04,-0.04,0.00,6.30,-3.90,-1.20,-0.00,-0.00,0.00,-0.00,0.00,-0.00,17.00
14214.00,0.09,0.05,0.02,0.04,-0.04,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,0.00,0.00,10.00
14224.00,0.09,0.05,0.02,0.04,-0.04,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,-0.00,-0.00,10.00
14234.00,0.09,0.05,0.02,0.04,-0.04,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,-0.00,-0.00,10.00
14249.00,0.09,0.05,0.01,0.08,-0.03,0.00,2.87,0.40,0.07,-0.00,-0.00,0.00,0.00,0.00,-0.00,18.00
14267.00,0.09,0.05,0.01,0.08,-0.03,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,-0.00,-0.00,10.00
14277.00,0.09,0.05,0.01,0.08,-0.03,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,0.00,-0.00,10.00
14287.00,0.09,0.05,-0.01,0.08,-0.02,0.01,0.10,1.20,0.70,-0.00,-0.00,0.00,-0.00,0.00,0.00,17.00
14304.00,0.09,0.05,-0.01,0.08,-0.02,0.01,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,-0.00,0.00,10.00
14314.00,0.09,0.05,-0.01,0.08,-0.02,0.01,0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,0.00,-0.00,10.00
14324.00,0.09,0.05,-0.01,0.08,-0.02,0.01,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,-0.00,0.00,10.00
14334.00,0.09,0.05,-0.01,0.08,-0.02,0.01,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,10.00
14344.00,0.08,0.04,-0.02,-0.00,-0.02,0.01,-8.70,0.10,0.30,-0.00,-0.00,0.00,0.00,-0.00,0.00,20.00
14364.00,0.08,0.04,-0.02,-0.00,-0.02,0.01,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,-0.00,10.00
14379.00,0.08,0.04,-0.02,-0.00,-0.02,0.01,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,10.00
14389.00,0.08,0.05,-0.02,-0.07,0.00,0.00,-6.40,2.00,-1.30,-0.00,-0.00,0.00,0.00,0.00,0.00,17.00
14406.00,0.08,0.05,-0.02,-0.07,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,0.00,-0.00,10.00
14416.00,0.08,0.05,-0.02,-0.07,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,-0.00,10.00
14426.00,0.08,0.05,-0.02,-0.07,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,-0.00,10.00
14436.00,0.08,0.05,-0.02,-0.07,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,10.00
14446.00,0.07,0.06,-0.02,-0.05,0.02,-0.01,2.20,1.30,-1.40,-0.00,-0.00,0.00,0.00,0.00,0.00,19.00
14465.00,0.07,0.06,-0.02,-0.05,0.02,-0.01,0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,0.00,-0.00,10.00
14475.00,0.07,0.06,-0.02,-0.05,0.02,-0.01,0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,0.00,0.00,10.00
14485.00,0.07,0.06,-0.02,-0.05,0.02,-0.01,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,-0.00,10.00
14500.00,0.07,0.05,-0.04,-0.03,-0.01,0.01,0.87,-1.73,1.33,-0.00,-0.00,0.00,0.00,0.00,0.00,16.00
14516.00,0.07,0.05,-0.04,-0.03,-0.01,0.01,0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,0.01,0.00,10.00
14526.00,0.07,0.05,-0.04,-0.03,-0.01,0.01,0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,0.00,0.00,10.00
14536.00,0.07,0.05,-0.04,-0.03,-0.01,0.01,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,-0.00,-0.00,10.00
14546.00,0.07,0.05,-0.06,0.01,-0.02,0.02,3.80,-0.60,1.20,-0.00,-0.00,0.00,0.00,0.00,0.00,19.00
14565.00,0.07,0.05,-0.06,0.01,-0.02,0.02,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,10.00
14575.00,0.07,0.05,-0.06,0.01,-0.02,0.02,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,-0.00,10.00
14585.00,0.07,0.05,-0.06,0.01,-0.02,0.02,0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,-0.00,0.00,10.00
14595.00,0.08,0.05,-0.06,0.05,-0.06,0.01,4.40,-4.20,-0.50,-0.00,-0.00,0.00,-0.00,-0.00,0.00,18.00
14613.00,0.08,0.05,-0.06,0.05,-0.06,0.01,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,-0.00,10.00
14628.00,0.08,0.05,-0.06,0.05,-0.06,0.01,0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,-0.00,0.00,10.00
14638.00,0.08,0.05,-0.06,0.05,-0.06,0.01,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,-0.00,0.00,10.00
14648.00,0.08,0.05,-0.07,0.05,-0.03,0.00,-0.10,2.30,-0.90,-0.00,-0.00,0.00,-0.00,-0.01,0.00,18.00
14666.00,0.08,0.05,-0.07,0.05,-0.03,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,-0.01,0.00,10.00
14676.00,0.08,0.05,-0.07,0.05,-0.03,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,-0.00,0.00,10.00
14686.00,0.08,0.05,-0.07,0.05,-0.03,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,-0.00,0.00,10.00
14696.00,0.08,0.05,-0.07,0.04,-0.03,-0.01,-0.60,0.60,-1.00,-0.00,-0.00,0.00,0.00,0.00,0.00,19.00
14715.00,0.08,0.05,-0.07,0.04,-0.03,-0.01,0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,0.00,0.00,10.00
14725.00,0.08,0.05,-0.07,0.04,-0.03,-0.01,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,10.00
14735.00,0.08,0.05,-0.07,0.04,-0.03,-0.01,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,-0.00,-0.00,10.00
14755.00,0.08,0.05,-0.07,0.03,0.01,-0.01,-0.70,1.80,-0.05,-0.00,-0.00,0.00,-0.00,-0.00,0.00,18.00
14773.00,0.08,0.05,-0.07,0.03,0.01,-0.01,0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,-0.00,0.00,10.00
14783.00,0.08,0.05,-0.07,0.03,0.01,-0.01,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,10.00
14793.00,0.08,0.06,-0.07,0.03,0.04,-0.01,-0.30,2.90,-0.40,-0.00,-0.00,0.00,-0.00,-0.00,0.00,17.00
14810.00,0.08,0.06,-0.07,0.03,0.04,-0.01,0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,-0.00,-0.00,10.00
14820.00,0.08,0.06,-0.07,0.03,0.04,-0.01,0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,-0.00,-0.00,10.00
14830.00,0.08,0.06,-0.07,0.03,0.04,-0.01,0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,-0.00,0.00,10.00
14840.00,0.07,0.07,-0.07,0.01,0.02,-0.01,-1.60,-2.00,-0.30,-0.00,-0.00,0.00,-0.00,-0.00,0.00,16.00
14856.00,0.07,0.07,-0.07,0.01,0.02,-0.01,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,-0.00,0.00,10.00
14866.00,0.07,0.07,-0.07,0.01,0.02,-0.01,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,-0.00,-0.00,10.00
14881.00,0.07,0.07,-0.07,0.01,0.02,-0.01,0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,-0.00,0.00,10.00
14891.00,0.07,0.07,-0.07,0.01,0.02,-0.01,0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,-0.00,0.00,10.00
14901.00,0.07,0.06,-0.08,0.01,-0.02,-0.01,-0.10,-3.60,0.80,-0.00,-0.00,0.00,-0.00,-0.00,0.00,16.00
14917.00,0.07,0.06,-0.08,0.01,-0.02,-0.01,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,10.00
14927.00,0.07,0.06,-0.08,0.01,-0.02,-0.01,0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,-0.00,0.00,10.00
