Time(ms), X(m), Y(m), Z(m), VX(m/s), VY(m/s), VZ(m/s), AX(m/s^2), AY(m/s^2), AZ(m/s^2), OX(degrees), OY(degrees), OZ(degrees), WX(degrees/s), WY(degrees/s), WZ(degrees/s), execution_time
11852.00,0.00,0.00,-0.08,0.00,0.00,-6.63,0.00,0.00,-1223.53,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,6.00
11858.00,0.00,0.00,-0.01,0.00,0.00,11.11,0.00,0.00,2956.78,-0.00,-0.00,-0.00,0.00,-0.00,0.00,5.00
11868.00,0.00,0.00,0.04,0.00,0.00,5.54,0.00,0.00,-556.45,-0.00,-0.00,-0.00,0.00,-0.00,0.00,7.00
11875.00,0.00,0.00,0.01,0.00,0.00,-4.04,0.00,0.00,-1368.51,-0.00,-0.00,-0.00,0.00,-0.00,0.00,7.00
11882.00,0.00,0.00,-0.00,0.00,0.00,-2.33,0.00,0.00,242.96,-0.00,-0.00,-0.00,0.00,0.00,0.00,9.00
11891.00,0.00,0.00,0.04,0.00,0.00,4.38,0.00,0.00,745.58,-0.00,-0.00,-0.00,0.00,0.00,-0.00,8.00
11899.00,0.00,0.00,0.03,0.00,0.00,-1.42,0.00,0.00,-724.82,0.00,-0.00,-0.00,0.00,0.00,-0.00,6.00
11905.00,0.00,0.00,0.03,0.00,0.00,0.17,0.00,0.00,266.09,0.00,-0.00,-0.00,0.00,0.00,-0.00,7.00
11912.00,0.00,0.00,-0.03,0.00,0.00,-8.68,0.00,0.00,-1264.29,0.00,-0.00,-0.00,0.00,-0.00,0.00,9.00
11921.00,0.00,0.00,0.05,0.00,0.00,9.15,0.00,0.00,1980.28,0.00,-0.00,-0.00,0.00,-0.00,0.00,6.00
11927.00,0.00,0.00,0.03,0.00,0.00,-2.89,0.00,0.00,-2005.73,0.00,-0.00,-0.00,0.00,-0.00,0.00,16.00
11943.00,0.00,0.00,0.01,0.00,0.00,-1.10,0.00,0.00,111.45,0.00,-0.00,-0.00,0.00,-0.00,0.00,9.00
11956.00,0.00,0.00,0.00,0.00,0.00,-0.70,0.00,0.00,31.20,0.00,-0.00,-0.00,0.00,0.00,-0.00,8.00
11964.00,0.00,0.00,0.00,0.00,0.00,-0.12,0.00,0.00,72.12,0.00,-0.00,-0.00,-0.00,0.00,-0.00,7.00
11971.00,0.00,0.00,-0.01,0.00,0.00,-1.98,0.00,0.00,-264.91,0.00,-0.00,-0.00,-0.00,0.00,-0.00,8.00
11979.00,0.00,0.00,0.02,0.00,0.00,4.37,0.00,0.00,793.03,-0.00,-0.00,-0.00,-0.00,-0.00,0.00,6.00
11985.00,0.00,0.00,0.07,0.00,0.00,6.86,0.00,0.00,415.31,-0.00,-0.00,-0.00,-0.00,-0.00,0.00,7.00
11992.00,0.00,0.00,-0.04,0.00,0.00,-15.71,0.00,0.00,-3223.79,0.00,-0.00,-0.00,0.00,0.00,0.00,9.00
12001.00,0.00,0.00,0.07,0.00,0.00,12.25,0.00,0.00,3106.43,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,6.00
12007.00,0.00,0.00,0.01,0.00,0.00,-9.46,0.00,0.00,-3618.25,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,6.00
12013.00,0.00,0.00,0.10,0.00,0.00,15.81,0.00,0.00,4211.92,-0.00,-0.00,-0.00,0.00,-0.00,-0.00,8.00
12021.00,0.00,0.00,0.01,0.00,0.00,-11.34,0.00,0.00,-3394.24,-0.00,-0.00,-0.00,-0.00,0.00,-0.00,8.00
12034.00,0.00,0.00,-0.00,0.00,0.00,-1.33,0.00,0.00,770.43,-0.00,-0.00,-0.00,0.00,0.00,-0.00,18.00
12052.00,0.00,0.00,0.05,0.00,0.00,2.93,0.00,0.00,236.29,-0.00,-0.00,-0.00,-0.00,0.00,0.00,6.00
12058.00,0.00,0.00,-0.02,0.00,0.00,-12.16,0.00,0.00,-2514.71,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,5.00
12063.00,0.00,0.00,0.07,0.00,0.00,19.83,0.00,0.00,6398.69,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,9.00
12072.00,0.00,0.00,0.04,0.00,0.00,-4.32,0.00,0.00,-2683.61,-0.00,-0.00,-0.00,0.00,-0.00,-0.00,8.00
12080.00,0.00,0.00,-0.03,0.00,0.00,-7.86,0.00,0.00,-442.19,-0.00,-0.00,-0.00,0.00,0.00,0.00,6.00
12086.00,-0.01,0.01,0.06,-0.05,0.04,14.17,-0.27,0.21,3671.88,-0.00,-0.00,-0.00,0.00,0.00,0.00,7.00
12093.00,-0.01,0.01,-0.03,-0.05,0.04,-13.03,-0.27,0.21,-3886.61,-0.00,-0.00,-0.00,0.00,0.00,0.00,9.00
12102.00,-0.01,0.01,-0.09,-0.05,0.04,-5.95,-0.27,0.21,787.26,-0.00,-0.00,-0.00,0.00,0.00,0.00,5.00
12107.00,-0.01,0.01,-0.09,-0.05,0.04,-0.71,-0.27,0.21,1046.42,-0.00,-0.00,-0.00,0.00,0.00,-0.00,7.00
12118.00,-0.01,0.01,-0.03,-0.05,0.04,5.13,-0.27,0.21,531.75,-0.00,-0.00,-0.00,-0.00,0.00,-0.00,7.00
12125.00,-0.01,0.01,-0.06,-0.05,0.04,-3.97,-0.27,0.21,-1300.39,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,7.00
12132.00,-0.01,0.01,0.05,-0.05,0.04,16.05,-0.27,0.21,2860.30,-0.00,-0.00,-0.00,0.00,-0.00,-0.00,19.00
12151.00,-0.01,0.01,0.06,-0.05,0.04,0.36,-0.27,0.21,-826.04,-0.00,-0.00,-0.00,0.00,0.00,-0.00,6.00
12157.00,-0.01,0.01,0.03,-0.05,0.04,-4.29,-0.27,0.21,-775.14,-0.00,-0.00,-0.00,0.00,-0.00,0.00,6.00
12163.00,-0.01,0.01,0.13,-0.05,0.04,16.73,-0.27,0.21,3503.90,-0.00,-0.00,-0.00,0.00,-0.00,0.00,9.00
12172.00,-0.01,0.01,0.10,-0.05,0.04,-3.05,-0.27,0.21,-2197.48,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,8.00
12180.00,-0.01,0.01,0.07,-0.05,0.04,-3.98,-0.27,0.21,-117.13,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,5.00
12185.00,-0.01,0.01,0.06,-0.05,0.04,-3.50,-0.27,0.21,96.46,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,7.00
12192.00,-0.01,0.01,0.10,-0.05,0.04,5.96,-0.27,0.21,1351.29,-0.00,-0.00,-0.00,-0.00,0.00,-0.00,9.00
12206.00,-0.01,0.01,-0.03,-0.05,0.04,-9.19,-0.27,0.21,-1082.14,-0.00,-0.00,-0.00,0.00,0.00,0.00,8.00
12214.00,-0.01,0.01,0.04,-0.05,0.04,8.59,-0.27,0.21,2222.64,-0.00,-0.00,-0.00,0.00,0.00,0.00,8.00
12222.00,-0.01,0.01,0.08,-0.05,0.04,5.67,-0.27,0.21,-365.59,-0.00,-0.00,-0.00,0.00,0.00,-0.00,18.00
12240.00,-0.01,0.01,0.04,-0.05,0.04,-2.40,-0.27,0.21,-447.99,-0.00,-0.00,-0.00,0.00,0.00,0.00,5.00
12245.00,-0.01,0.01,0.03,-0.05,0.04,-0.85,-0.27,0.21,309.94,-0.00,-0.00,-0.00,0.00,-0.00,-0.00,8.00
12253.00,-0.01,0.01,0.04,-0.05,0.04,1.12,-0.27,0.21,246.17,-0.00,-0.00,-0.00,0.00,-0.00,-0.00,6.00
12259.00,-0.01,0.01,-0.06,-0.05,0.04,-17.64,-0.27,0.21,-3126.37,-0.00,-0.00,-0.00,-0.00,0.00,-0.00,5.00
12264.00,-0.01,0.01,-0.03,-0.05,0.04,5.87,-0.27,0.21,4701.35,-0.00,-0.00,-0.00,-0.00,0.00,-0.00,9.00
12273.00,-0.01,0.01,-0.01,-0.05,0.04,2.02,-0.27,0.21,-427.90,-0.00,-0.00,-0.00,-0.00,0.00,0.00,7.00
12280.00,-0.01,0.01,0.02,-0.05,0.04,5.20,-0.27,0.21,454.78,-0.00,-0.00,-0.00,-0.00,0.00,0.00,6.00
12291.00,-0.01,0.01,-0.07,0.00,0.00,-8.42,0.27,-0.21,-1238.63,-0.00,-0.00,-0.00,0.00,-0.00,0.00,7.00
12298.00,-0.01,0.01,-0.01,0.00,0.00,8.88,0.27,-0.21,2472.12,-0.00,-0.00,-0.00,0.00,-0.00,-0.00,6.00
12304.00,-0.01,0.01,-0.04,0.00,0.00,-5.67,0.27,-0.21,-2425.27,-0.00,-0.00,-0.00,0.00,-0.00,-0.00,7.00
12311.00,-0.01,0.01,-0.02,0.00,0.00,3.48,0.27,-0.21,1306.54,-0.00,-0.00,-0.00,-0.00,0.00,0.00,5.00
12316.00,-0.01,0.01,-0.02,0.00,0.00,0.16,0.27,-0.21,-663.21,-0.00,-0.00,-0.00,-0.00,0.00,-0.00,7.00
12323.00,-0.01,0.01,0.05,0.00,0.00,9.56,0.27,-0.21,1342.89,-0.00,-0.00,-0.00,-0.00,0.01,-0.00,9.00
12332.00,-0.01,0.01,-0.07,0.00,0.00,-12.73,0.27,-0.21,-2476.66,-0.00,-0.00,-0.00,-0.00,0.00,-0.00,17.00
12349.00,-0.01,0.01,-0.08,0.00,0.00,-0.91,0.27,-0.21,695.39,-0.00,-0.00,-0.00,0.00,0.00,-0.00,6.00
12355.00,-0.01,0.01,-0.00,0.00,0.00,13.22,0.27,-0.21,2354.05,-0.00,-0.00,-0.00,0.00,-0.00,0.00,7.00
12362.00,-0.01,0.01,-0.02,0.00,0.00,-2.40,0.27,-0.21,-2230.57,-0.00,-0.00,-0.00,-0.00,0.00,0.00,7.00
12381.00,-0.01,0.01,0.05,0.00,0.00,3.59,0.27,-0.21,315.37,-0.00,-0.00,-0.00,0.00,0.00,-0.00,7.00
12388.00,-0.01,0.01,0.15,0.00,0.00,14.79,0.27,-0.21,1600.05,-0.00,-0.00,-0.00,0.00,0.00,-0.00,6.00
12394.00,-0.01,0.01,0.11,0.00,0.00,-7.48,0.27,-0.21,-3711.78,-0.00,-0.00,-0.00,0.00,0.00,-0.00,9.00
12403.00,-0.01,0.01,0.14,0.00,0.00,3.67,0.27,-0.21,1239.04,-0.00,0.00,-0.00,-0.00,0.00,0.00,5.00
12408.00,-0.01,0.01,0.14,0.00,0.00,-1.13,0.27,-0.21,-960.09,-0.00,0.00,-0.00,-0.00,0.00,0.00,7.00
12415.00,-0.01,0.01,0.05,0.00,0.00,-12.15,0.27,-0.21,-1574.98,-0.00,0.00,-0.00,0.00,0.00,0.00,8.00
12423.00,-0.01,0.01,0.16,0.00,0.00,13.31,0.27,-0.21,3183.07,-0.00,0.00,-0.00,-0.00,0.00,0.01,17.00
12440.00,-0.01,0.01,0.07,0.00,0.00,-5.17,0.27,-0.21,-1087.52,-0.00,0.00,-0.00,0.00,-0.00,0.00,6.00
12446.00,-0.01,0.01,0.10,0.00,0.00,5.43,0.27,-0.21,1766.78,-0.00,0.00,-0.00,-0.00,-0.00,0.00,7.00
12453.00,-0.01,0.01,0.00,0.00,0.00,-14.50,0.27,-0.21,-2847.20,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,6.00
12465.00,-0.01,0.01,0.03,0.00,0.00,2.08,0.27,-0.21,1382.02,-0.00,0.00,-0.00,-0.00,0.01,0.00,9.00
12474.00,-0.01,0.01,0.02,0.00,0.00,-0.23,0.27,-0.21,-256.58,-0.00,0.00,-0.00,0.00,0.00,-0.00,8.00
12482.00,-0.01,0.01,0.06,0.00,0.00,4.30,0.27,-0.21,566.38,-0.00,0.00,-0.00,0.00,0.00,0.00,7.00
12489.00,-0.01,0.01,0.05,0.00,0.00,-0.62,0.27,-0.21,-702.89,-0.00,0.00,-0.00,0.00,0.00,-0.00,6.00
12495.00,-0.01,0.01,0.03,0.00,0.00,-4.67,0.00,0.00,-674.54,-0.00,0.00,-0.00,0.00,0.00,-0.00,9.00
12504.00,-0.01,0.01,0.09,0.00,0.00,7.27,0.00,0.00,1326.66,-0.00,0.00,-0.00,-0.00,-0.00,0.00,5.00
12509.00,-0.01,0.01,0.04,0.00,0.00,-10.67,0.00,0.00,-3589.20,-0.00,0.00,-0.00,-0.00,-0.00,0.00,6.00
12515.00,-0.01,0.01,0.05,0.00,0.00,1.33,0.00,0.00,1999.74,-0.00,0.00,-0.00,0.00,-0.00,0.00,8.00
12523.00,-0.01,0.01,0.10,0.00,0.00,6.46,0.00,0.00,641.94,-0.00,0.00,-0.00,0.01,0.00,-0.00,18.00
12541.00,-0.01,0.01,0.05,0.00,0.00,-2.68,0.00,0.00,-508.08,-0.00,0.00,-0.00,-0.00,-0.00,-0.00,6.00
12552.00,-0.01,0.01,0.01,0.00,0.00,-3.39,0.00,0.00,-63.94,-0.00,0.00,-0.00,0.00,0.00,0.00,6.00
12558.00,-0.01,0.01,0.05,0.00,0.00,6.28,0.00,0.00,1611.36,-0.00,0.00,-0.00,0.00,0.00,0.00,6.00
12564.00,-0.01,0.01,0.06,0.00,0.00,2.34,0.00,0.00,-657.58,-0.00,0.00,-0.00,0.00,0.00,0.00,9.00
12573.00,-0.01,0.01,0.03,0.00,0.00,-4.04,0.00,0.00,-708.06,-0.00,0.00,-0.00,0.00,-0.00,0.00,8.00
12581.00,-0.01,0.01,0.03,0.00,0.00,0.21,0.00,0.00,530.48,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,5.00
12586.00,-0.01,0.01,-0.04,0.00,0.00,-14.00,0.00,0.00,-2842.06,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,8.00
12594.00,-0.01,0.01,0.13,0.00,0.00,21.72,0.00,0.00,4465.36,-0.00,-0.00,-0.00,0.00,-0.00,-0.00,8.00
12602.00,-0.01,0.01,0.03,0.00,0.00,-12.45,0.00,0.00,-4271.62,-0.00,-0.00,-0.00,0.00,-0.01,-0.00,6.00
12608.00,-0.01,0.01,0.08,0.00,0.00,8.14,0.00,0.00,3432.74,-0.00,-0.00,-0.00,0.00,-0.00,-0.00,7.00
12615.00,-0.01,0.01,0.07,0.00,0.00,-2.24,0.00,0.00,-1483.43,-0.00,-0.00,-0.00,0.00,0.00,0.00,8.00
12628.00,-0.01,0.01,0.10,0.00,0.00,2.48,0.00,0.00,362.91,-0.00,-0.00,-0.00,0.00,-0.00,0.00,17.00
12645.00,-0.01,0.01,-0.04,0.00,0.00,-8.42,0.00,0.00,-640.94,-0.00,-0.00,-0.00,0.00,0.00,0.00,9.00
12654.00,-0.01,0.01,0.07,0.00,0.00,12.29,0.00,0.00,2301.22,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,5.00
12659.00,-0.01,0.01,-0.02,0.00,0.00,-17.85,0.00,0.00,-6029.30,-0.00,-0.00,-0.00,-0.00,0.00,-0.00,7.00
12666.00,-0.01,0.01,0.08,0.00,0.00,15.09,0.00,0.00,4706.01,-0.00,-0.00,-0.00,0.00,0.00,-0.00,8.00
12674.00,-0.01,0.01,0.03,0.00,0.00,-7.11,0.00,0.00,-2774.67,-0.00,-0.00,-0.00,0.00,0.00,0.00,7.00
12682.00,-0.01,0.01,-0.00,0.00,0.00,-3.51,0.00,0.00,449.89,-0.00,-0.00,-0.00,0.00,0.00,0.00,5.00
12687.00,-0.01,0.01,-0.04,0.00,0.00,-7.61,0.00,0.00,-819.51,-0.00,-0.00,-0.00,0.00,0.00,0.00,8.00
12695.00,-0.02,0.01,0.06,-0.06,0.00,12.60,-0.28,0.02,2526.29,-0.00,-0.00,-0.00,0.00,0.00,0.00,8.00
12703.00,-0.02,0.01,0.01,-0.06,0.00,-6.57,-0.28,0.02,-2396.35,0.00,-0.00,-0.00,0.00,0.00,0.00,6.00
12714.00,-0.02,0.01,-0.01,-0.06,0.00,-1.36,-0.28,0.02,473.09,0.00,-0.00,-0.00,0.00,-0.00,0.00,9.00
12723.00,-0.02,0.01,0.02,-0.06,0.00,2.87,-0.28,0.02,470.79,0.00,-0.00,-0.00,0.00,-0.00,-0.00,7.00
12730.00,-0.02,0.01,-0.01,-0.06,0.00,-4.23,-0.28,0.02,-1015.11,0.00,-0.00,-0.00,0.00,-0.00,-0.00,16.00
12746.00,-0.02,0.01,-0.07,-0.06,0.00,-3.62,-0.28,0.02,38.30,0.00,-0.00,-0.00,0.00,-0.00,-0.00,8.00
12754.00,-0.02,0.01,0.01,-0.06,0.00,9.35,-0.28,0.02,1620.76,0.00,-0.00,-0.00,0.00,0.00,0.00,6.00
12760.00,-0.02,0.01,-0.03,-0.06,0.00,-5.87,-0.28,0.02,-2536.50,0.00,-0.00,-0.00,0.00,0.00,0.00,6.00
12766.00,-0.02,0.01,0.04,-0.06,0.00,11.12,-0.28,0.02,2831.54,0.00,-0.00,-0.00,0.00,0.00,0.00,8.00
12774.00,-0.02,0.01,0.08,-0.06,0.00,5.43,-0.28,0.02,-710.99,0.00,-0.00,-0.00,-0.00,0.00,-0.00,8.00
12782.00,-0.02,0.01,0.06,-0.06,0.00,-2.08,-0.28,0.02,-938.09,0.00,-0.00,-0.00,0.00,-0.00,-0.00,5.00
12787.00,-0.02,0.01,-0.07,-0.06,0.00,-26.03,-0.28,0.02,-4790.63,0.00,-0.00,-0.00,0.00,-0.00,-0.00,8.00
12800.00,-0.02,0.01,0.08,-0.06,0.00,11.02,-0.28,0.02,2849.87,0.00,-0.00,-0.00,0.00,-0.00,-0.00,7.00
12807.00,-0.02,0.01,0.05,-0.06,0.00,-4.09,-0.28,0.02,-2157.92,0.00,-0.00,-0.00,0.00,-0.00,-0.00,7.00
12814.00,-0.02,0.01,0.10,-0.06,0.00,7.20,-0.28,0.02,1612.81,0.00,-0.00,-0.00,0.00,0.00,-0.00,8.00
12822.00,-0.02,0.01,0.07,-0.06,0.00,-3.98,-0.28,0.02,-1397.92,0.00,-0.00,-0.00,0.00,-0.00,-0.00,5.00
12827.00,-0.02,0.01,0.04,-0.06,0.00,-5.00,-0.28,0.02,-204.33,0.00,-0.00,-0.00,0.00,-0.00,-0.00,18.00
12845.00,-0.02,0.01,-0.06,-0.06,0.00,-5.74,-0.28,0.02,-41.20,0.00,-0.00,-0.00,0.00,0.00,0.00,9.00
12854.00,-0.02,0.01,-0.01,-0.06,0.00,5.45,-0.28,0.02,1244.19,0.00,-0.00,-0.00,-0.00,-0.00,-0.00,5.00
12859.00,-0.02,0.01,0.04,-0.06,0.00,9.90,-0.28,0.02,889.65,0.00,-0.00,-0.00,0.00,-0.00,-0.00,7.00
12866.00,-0.02,0.01,0.02,-0.06,0.00,-2.71,-0.28,0.02,-1802.04,0.00,-0.00,-0.00,0.00,-0.00,-0.00,8.00
12874.00,-0.02,0.01,-0.08,-0.06,0.00,-11.98,-0.28,0.02,-1158.07,0.00,-0.00,-0.00,0.00,-0.00,-0.00,8.00
12887.00,-0.02,0.01,0.03,-0.06,0.00,8.55,-0.28,0.02,1578.98,0.00,-0.00,-0.00,-0.00,-0.00,0.00,9.00
12896.00,-0.02,0.01,-0.06,0.00,0.00,-10.04,0.28,-0.02,-2065.33,0.00,-0.00,-0.00,-0.00,0.00,0.00,8.00
12904.00,-0.02,0.01,0.03,0.00,0.00,10.77,0.28,-0.02,2601.42,0.00,-0.00,-0.00,0.00,0.00,0.00,6.00
12910.00,-0.02,0.01,0.00,0.00,0.00,-4.11,0.28,-0.02,-2481.39,0.00,-0.00,-0.00,-0.00,0.00,-0.00,6.00
12916.00,-0.02,0.01,0.01,0.00,0.00,0.36,0.28,-0.02,746.45,0.00,-0.00,-0.00,-0.00,0.00,-0.00,9.00
12925.00,-0.02,0.01,0.09,0.00,0.00,9.33,0.28,-0.02,996.46,0.00,-0.00,-0.00,0.00,0.00,-0.00,7.00
12932.00,-0.02,0.01,0.03,0.00,0.00,-8.03,0.28,-0.02,-2480.59,0.00,-0.00,-0.00,0.00,0.00,-0.00,15.00
12947.00,-0.02,0.01,0.02,0.00,0.00,-1.21,0.28,-0.02,454.73,0.00,-0.00,-0.00,0.00,0.00,-0.00,9.00
12956.00,-0.02,0.01,0.06,0.00,0.00,5.19,0.28,-0.02,711.25,0.00,-0.00,-0.00,0.00,0.00,0.00,5.00
12961.00,-0.02,0.01,0.08,0.00,0.00,2.84,0.28,-0.02,-470.76,0.00,-0.00,-0.00,0.00,0.00,0.00,6.00
12972.00,-0.02,0.01,0.07,0.00,0.00,-0.59,0.28,-0.02,-311.48,0.00,-0.00,-0.00,0.00,-0.00,-0.00,6.00
12978.00,-0.02,0.01,-0.01,0.00,0.00,-14.08,0.28,-0.02,-2247.67,0.00,-0.00,-0.00,0.00,-0.00,-0.00,7.00
12985.00,-0.02,0.01,0.16,0.00,0.00,24.23,0.28,-0.02,5472.66,0.00,-0.00,-0.00,0.00,-0.00,0.00,9.00
12994.00,-0.02,0.01,0.05,0.00,0.00,-11.26,0.28,-0.02,-3943.92,0.00,-0.00,-0.00,-0.00,0.00,0.00,5.00
12999.00,-0.02,0.01,0.01,0.00,0.00,-8.00,0.28,-0.02,652.05,0.00,-0.00,-0.00,-0.00,0.00,-0.00,8.00
13007.00,-0.02,0.01,0.06,0.00,0.00,5.24,0.28,-0.02,1654.82,0.00,-0.00,-0.00,-0.00,0.00,-0.00,5.00
13012.00,-0.02,0.01,-0.00,0.00,0.00,-11.92,0.28,-0.02,-3431.67,0.00,-0.00,-0.00,-0.00,-0.00,0.00,6.00
13018.00,-0.02,0.01,0.01,0.00,0.00,2.61,0.28,-0.02,2421.36,0.00,-0.00,-0.00,-0.00,-0.00,0.00,7.00
13025.00,-0.02,0.01,0.03,0.00,0.00,2.75,0.28,-0.02,20.10,0.00,-0.00,-0.00,0.00,0.00,0.00,19.00
13044.00,-0.02,0.01,0.09,0.00,0.00,3.28,0.28,-0.02,28.22,0.00,-0.00,-0.00,-0.00,-0.00,0.00,6.00
13055.00,-0.02,0.01,-0.02,0.00,0.00,-9.99,0.28,-0.02,-1206.65,0.00,-0.00,-0.00,-0.00,-0.00,-0.00,6.00
13061.00,-0.02,0.01,0.10,0.00,0.00,19.86,0.28,-0.02,4975.02,0.00,-0.00,-0.00,-0.00,0.00,0.00,6.00
13067.00,-0.02,0.01,-0.01,0.00,0.00,-18.14,0.28,-0.02,-6332.87,0.00,-0.00,-0.00,-0.00,0.00,0.00,8.00
13075.00,-0.02,0.01,0.08,0.00,0.00,10.97,0.28,-0.02,3638.47,0.00,-0.00,-0.00,0.00,-0.00,0.00,9.00
13084.00,-0.02,0.01,-0.12,0.00,0.00,-22.51,0.28,-0.02,-3719.68,0.00,-0.00,-0.00,-0.00,-0.01,0.00,6.00
13090.00,-0.02,0.01,0.05,0.00,0.00,28.26,0.28,-0.02,8460.58,0.00,-0.00,-0.00,-0.00,-0.00,0.00,6.00
13096.00,-0.03,0.02,-0.07,-0.06,0.04,-19.25,-0.28,0.21,-7917.39,0.00,-0.00,-0.00,0.00,-0.00,0.00,9.00
13105.00,-0.03,0.02,-0.01,-0.06,0.04,5.75,-0.28,0.21,2777.77,0.00,-0.00,-0.00,-0.00,0.00,0.00,6.00
13111.00,-0.03,0.02,-0.12,-0.06,0.04,-16.84,-0.28,0.21,-3766.19,0.00,-0.00,-0.00,0.00,0.00,-0.00,6.00
13117.00,-0.03,0.02,0.02,-0.06,0.04,22.09,-0.28,0.21,6488.51,0.00,-0.00,-0.00,0.00,0.00,-0.00,8.00
13135.00,-0.03,0.02,0.06,-0.06,0.04,2.50,-0.28,0.21,-1087.86,0.00,-0.00,-0.00,-0.00,-0.00,-0.00,17.00
13152.00,-0.03,0.02,-0.04,-0.06,0.04,-5.78,-0.28,0.21,-487.56,0.00,-0.00,-0.00,0.00,-0.00,0.00,6.00
13158.00,-0.03,0.02,0.01,-0.06,0.04,7.06,-0.28,0.21,2140.65,0.00,-0.00,-0.00,0.00,-0.00,0.00,6.00
13164.00,-0.03,0.02,-0.01,-0.06,0.04,-2.05,-0.28,0.21,-1518.22,0.00,-0.00,-0.00,0.00,0.00,0.00,6.00
13170.00,-0.03,0.02,0.06,-0.06,0.04,10.53,-0.28,0.21,2095.81,0.00,-0.00,-0.00,-0.00,-0.00,0.00,7.00
13177.00,-0.03,0.02,0.16,-0.06,0.04,15.22,-0.28,0.21,670.93,0.00,-0.00,-0.00,-0.00,-0.00,0.00,9.00
13186.00,-0.03,0.02,0.02,-0.06,0.04,-15.79,-0.28,0.21,-3445.64,0.00,-0.00,-0.00,0.00,-0.00,0.00,7.00
13193.00,-0.03,0.02,-0.01,-0.06,0.04,-5.06,-0.28,0.21,1532.60,0.00,-0.00,-0.00,0.00,0.00,0.00,6.00
