Time(ms), X(m), Y(m), Z(m), VX(m/s), VY(m/s), VZ(m/s), AX(m/s^2), AY(m/s^2), AZ(m/s^2), OX(degrees), OY(degrees), OZ(degrees), WX(degrees/s), WY(degrees/s), WZ(degrees/s), execution_time
16485.00,0.00,0.00,0.14,0.00,0.00,15.07,0.00,0.00,1860.92,0.00,-0.00,-0.00,0.00,0.01,0.00,5.00
16495.00,0.00,0.00,0.05,0.00,0.00,-9.27,0.00,0.00,-2434.17,0.00,-0.00,-0.00,0.00,0.00,-0.00,16.00
16511.00,0.00,0.00,-0.01,0.00,0.00,-3.93,0.00,0.00,333.72,0.00,-0.00,-0.00,-0.00,0.00,0.00,7.00
16518.00,0.00,0.00,-0.05,0.00,0.00,-5.70,0.00,0.00,-253.04,0.00,-0.00,-0.00,0.00,0.00,0.00,8.00
16526.00,0.00,0.00,0.15,0.00,0.00,25.31,0.00,0.00,3876.39,0.00,-0.00,-0.00,-0.00,0.00,0.00,7.00
16533.00,0.00,0.00,-0.03,0.00,0.00,-25.63,0.00,0.00,-7277.73,0.00,-0.00,-0.00,0.00,0.00,0.00,6.00
16539.00,0.00,0.00,-0.00,0.00,0.00,4.38,0.00,0.00,5002.64,0.00,-0.00,-0.00,0.00,0.00,0.00,5.00
16544.00,0.00,0.00,0.02,0.00,0.00,5.95,0.00,0.00,312.83,0.00,-0.00,-0.00,-0.00,0.00,0.00,5.00
16549.00,0.00,0.00,-0.06,0.00,0.00,-16.62,0.00,0.00,-4513.90,0.00,-0.00,-0.00,-0.00,0.00,0.00,9.00
16558.00,0.00,0.00,0.13,0.00,0.00,20.49,0.00,0.00,4123.79,0.00,-0.00,0.00,-0.00,0.00,0.00,8.00
16566.00,0.00,0.00,0.02,0.00,0.00,-13.86,0.00,0.00,-4293.19,0.00,-0.00,0.00,0.00,-0.00,0.00,7.00
16578.00,0.00,0.00,0.09,0.00,0.00,6.18,0.00,0.00,1669.77,0.00,0.00,0.00,0.00,0.00,0.00,9.00
16587.00,0.00,0.00,0.10,0.00,0.00,0.70,0.00,0.00,-609.23,0.00,0.00,0.00,-0.00,0.01,0.00,6.00
16593.00,0.00,0.00,0.05,0.00,0.00,-7.35,0.00,0.00,-1341.25,0.00,0.00,0.00,-0.00,0.00,0.00,16.00
16609.00,0.00,0.00,-0.01,0.00,0.00,-3.76,0.00,0.00,224.60,0.00,0.00,0.00,0.00,0.00,0.00,8.00
16617.00,0.00,0.00,0.06,0.00,0.00,8.86,0.00,0.00,1577.22,0.00,0.00,0.00,0.00,0.00,0.00,8.00
16625.00,0.00,0.00,0.02,0.00,0.00,-4.92,0.00,0.00,-1722.80,0.00,0.00,0.00,0.00,-0.00,0.00,5.00
16630.00,0.00,0.00,0.06,0.00,0.00,7.49,0.00,0.00,2481.81,0.00,0.00,0.00,0.00,-0.00,0.00,7.00
16637.00,0.00,0.00,-0.04,0.00,0.00,-14.14,0.00,0.00,-3089.32,0.00,0.00,0.00,0.00,-0.00,0.00,6.00
16643.00,0.00,0.00,0.00,0.00,0.00,6.43,0.00,0.00,3428.21,0.00,0.00,0.00,-0.00,0.00,0.00,6.00
16649.00,0.00,0.00,0.05,0.00,0.00,8.43,0.00,0.00,333.31,0.00,0.00,0.00,-0.00,0.00,0.00,8.00
16662.00,0.00,0.00,0.08,0.00,0.00,2.01,0.00,0.00,-493.86,0.00,0.00,0.00,-0.00,-0.00,0.00,7.00
16669.00,0.00,0.00,0.06,0.00,0.00,-2.78,0.00,0.00,-685.32,0.00,0.00,0.00,-0.00,-0.00,0.00,8.00
16677.00,0.00,0.00,-0.01,0.00,0.00,-8.70,0.00,0.00,-739.95,0.00,0.00,0.00,-0.00,0.00,0.00,7.00
16684.00,0.00,0.00,0.09,0.00,0.00,14.19,0.00,0.00,3270.21,0.00,0.00,0.00,-0.00,-0.00,0.00,6.00
16690.00,0.00,0.00,0.07,0.00,0.00,-2.18,0.00,0.00,-2727.38,0.00,0.00,0.00,-0.00,-0.00,0.00,17.00
16707.00,0.00,0.00,0.04,0.00,0.00,-2.16,0.00,0.00,0.75,0.00,0.00,0.00,0.00,-0.00,0.00,7.00
16714.00,0.00,0.00,-0.01,0.00,0.00,-6.62,0.00,0.00,-636.33,0.00,0.00,0.00,0.00,0.00,0.00,5.00
16719.00,0.00,0.00,0.07,0.00,0.00,15.93,0.00,0.00,4509.09,0.00,0.00,0.00,0.00,0.00,0.00,9.00
16728.00,0.00,0.00,-0.00,0.00,0.00,-8.03,0.00,0.00,-2661.78,0.00,0.00,0.00,-0.00,0.00,0.00,8.00
16736.00,0.00,0.00,0.01,0.00,0.00,1.66,0.00,0.00,1211.24,0.00,0.00,0.00,0.00,0.00,0.00,5.00
16751.00,0.00,0.00,0.07,0.00,0.00,3.87,0.00,0.00,147.55,0.00,0.00,0.00,0.00,-0.00,0.00,8.00
16759.00,0.00,0.00,0.10,0.00,0.00,3.21,0.00,0.00,-82.83,0.00,0.00,0.00,-0.00,-0.00,0.00,8.00
16767.00,0.00,0.00,0.10,0.00,0.00,0.94,0.00,0.00,-283.47,0.00,0.00,0.00,-0.00,0.00,0.00,7.00
16774.00,0.00,0.00,0.06,0.00,0.00,-5.63,0.00,0.00,-938.78,0.00,0.00,0.00,-0.00,0.00,0.00,6.00
16780.00,0.00,0.00,-0.03,0.00,0.00,-15.26,0.00,0.00,-1605.47,0.00,0.00,0.00,-0.00,0.00,0.00,8.00
16788.00,0.00,0.00,0.02,0.00,0.00,6.58,0.00,0.00,2729.84,0.00,0.00,0.00,-0.00,0.00,0.00,5.00
16793.00,0.00,0.00,0.09,0.00,0.00,12.52,0.00,0.00,1189.26,0.00,0.00,0.00,-0.00,0.00,0.00,16.00
16809.00,0.00,0.00,0.12,0.00,0.00,1.87,0.00,0.00,-665.67,0.00,0.00,0.00,0.00,0.00,0.00,8.00
16817.00,0.00,0.00,0.20,0.00,0.00,10.68,0.00,0.00,1100.77,0.00,0.00,0.00,-0.00,0.00,0.00,8.00
16825.00,0.00,0.00,0.01,0.00,0.00,-24.56,0.00,0.00,-4404.85,0.00,0.00,0.00,-0.00,-0.00,0.00,6.00
16836.00,0.00,0.00,-0.00,0.00,0.00,-0.63,0.00,0.00,2175.49,0.00,0.00,0.00,-0.00,-0.00,0.00,6.00
16842.00,0.00,0.00,-0.01,0.00,0.00,-1.26,0.00,0.00,-104.44,0.00,0.00,0.00,0.00,-0.00,0.00,6.00
16848.00,0.00,0.00,-0.01,0.00,0.00,0.46,0.00,0.00,285.49,0.00,0.00,0.00,0.00,-0.00,0.00,9.00
16857.00,0.00,0.00,0.03,0.00,0.00,4.49,0.00,0.00,447.78,0.00,0.00,0.00,-0.00,-0.00,-0.00,8.00
16865.00,0.00,0.00,0.06,0.00,0.00,3.41,0.00,0.00,-134.11,0.00,0.00,0.00,-0.00,0.00,-0.00,6.00
16871.00,0.00,0.00,0.02,0.00,0.00,-7.51,0.00,0.00,-1821.38,0.00,0.00,0.00,-0.00,0.00,0.00,7.00
16878.00,0.00,0.00,0.03,0.00,0.00,2.01,0.00,0.00,1359.79,0.00,0.00,0.00,-0.00,0.00,0.00,8.00
16886.00,0.00,0.00,0.09,0.00,0.00,7.81,0.00,0.00,725.70,0.00,0.00,0.00,0.00,0.00,0.00,5.00
16891.00,0.00,0.00,-0.01,0.00,0.00,-21.10,0.00,0.00,-5781.96,0.00,0.00,0.00,-0.00,0.00,0.00,17.00
16908.00,0.00,0.00,0.03,0.00,0.00,2.33,0.00,0.00,1378.26,0.00,0.00,0.00,-0.00,0.00,-0.00,9.00
16921.00,0.00,0.00,0.09,0.00,0.00,5.05,0.00,0.00,209.08,0.00,0.00,0.00,0.00,0.00,-0.00,8.00
16929.00,0.00,0.00,0.09,0.00,0.00,0.19,0.00,0.00,-607.52,0.00,0.00,0.00,-0.00,0.00,-0.00,8.00
16937.00,0.00,0.00,0.03,0.00,0.00,-7.96,0.00,0.00,-1018.77,0.00,0.00,0.00,0.00,0.00,0.00,6.00
16943.00,0.00,0.00,0.11,0.00,0.00,12.32,0.00,0.00,3379.49,0.00,0.00,0.00,-0.00,0.00,0.00,6.00
16949.00,0.00,0.00,0.05,0.00,0.00,-9.65,0.00,0.00,-3660.85,0.00,0.00,0.00,-0.00,-0.00,0.00,8.00
16957.00,0.00,0.00,-0.06,0.00,0.00,-13.55,0.00,0.00,-488.06,0.00,0.00,0.00,-0.00,-0.00,0.00,8.00
16965.00,0.00,0.00,-0.03,0.00,0.00,3.70,0.00,0.00,2156.84,0.00,0.00,0.00,0.00,-0.00,0.00,6.00
16971.00,0.00,0.00,-0.06,0.00,0.00,-5.16,0.00,0.00,-1476.90,0.00,0.00,0.00,0.00,-0.00,0.00,7.00
16978.00,0.00,0.00,0.03,0.00,0.00,12.52,0.00,0.00,2525.15,0.00,0.00,0.00,-0.00,-0.00,0.00,8.00
16986.00,0.00,0.00,0.03,0.00,0.00,0.15,0.00,0.00,-1545.60,0.00,0.00,0.00,0.00,0.00,0.00,5.00
16996.00,0.00,0.00,0.04,0.00,0.00,1.22,0.00,0.00,106.63,0.00,0.00,0.00,-0.00,0.00,0.00,16.00
17012.00,0.00,0.00,0.03,0.00,0.00,-0.53,0.00,0.00,-109.16,0.00,0.00,0.00,0.00,0.00,0.00,7.00
17019.00,0.00,0.00,0.05,0.00,0.00,3.51,0.00,0.00,576.75,0.00,0.00,0.00,0.00,-0.00,0.00,8.00
17027.00,0.00,0.00,-0.00,0.00,0.00,-7.37,0.00,0.00,-1359.39,0.00,0.00,0.00,-0.00,0.00,0.00,7.00
17034.00,0.00,0.00,0.08,0.00,0.00,11.56,0.00,0.00,2703.39,0.00,0.00,0.00,0.00,-0.00,0.00,5.00
17039.00,0.00,0.00,-0.02,0.00,0.00,-19.61,0.00,0.00,-6234.18,0.00,0.00,0.00,0.00,-0.00,0.00,6.00
17045.00,0.00,0.00,0.03,0.00,0.00,8.61,0.00,0.00,4704.01,0.00,0.00,0.00,-0.00,0.00,0.00,5.00
17050.00,0.00,0.00,0.06,0.00,0.00,5.62,0.00,0.00,-597.78,0.00,0.00,0.00,-0.00,0.00,0.00,8.00
17058.00,0.00,0.00,0.03,0.00,0.00,-3.75,0.00,0.00,-1171.92,0.00,0.00,0.00,-0.00,0.00,0.00,8.00
17066.00,0.00,0.00,0.11,0.00,0.00,9.64,0.00,0.00,1674.94,0.00,0.00,0.00,-0.00,0.00,0.00,6.00
17077.00,0.00,0.00,0.11,0.00,0.00,0.46,0.00,0.00,-834.99,-0.00,0.00,0.00,-0.00,0.00,0.00,8.00
17085.00,0.00,0.00,-0.02,0.00,0.00,-16.36,0.00,0.00,-2102.08,-0.00,0.00,0.00,0.00,-0.00,0.00,5.00
17090.00,0.00,0.00,0.06,0.00,0.00,15.41,0.00,0.00,6353.60,-0.00,0.00,0.00,0.00,-0.00,0.00,16.00
17106.00,0.00,0.00,0.05,0.00,0.00,-0.66,0.00,0.00,-1004.16,-0.00,0.00,0.00,0.00,-0.00,0.00,6.00
17112.00,0.00,0.00,0.06,0.00,0.00,2.74,0.00,0.00,565.56,-0.00,0.00,0.00,-0.00,-0.00,0.00,6.00
17118.00,0.00,0.00,0.13,0.00,0.00,11.29,0.00,0.00,1425.17,-0.00,0.00,0.00,-0.00,-0.00,0.00,9.00
17127.00,0.00,0.00,-0.01,0.00,0.00,-15.76,0.00,0.00,-3005.16,-0.00,0.00,0.00,-0.00,0.00,0.00,7.00
17134.00,0.00,0.00,0.09,0.00,0.00,14.30,0.00,0.00,4293.21,-0.00,0.00,0.00,0.00,-0.00,0.00,6.00
17140.00,0.00,0.00,0.13,0.00,0.00,6.82,0.00,0.00,-1246.59,-0.00,0.00,0.00,0.00,-0.00,0.00,6.00
17146.00,0.00,0.00,0.03,0.00,0.00,-16.86,0.00,0.00,-3945.84,-0.00,0.00,0.00,-0.00,-0.00,-0.00,5.00
17156.00,0.00,0.00,0.10,0.00,0.00,6.93,0.00,0.00,2379.05,-0.00,0.00,0.00,0.00,0.00,0.00,6.00
17162.00,0.00,0.00,0.07,0.00,0.00,-4.65,0.00,0.00,-1930.35,-0.00,0.00,0.00,0.00,0.00,0.00,7.00
17169.00,0.00,0.00,-0.04,0.00,0.00,-15.67,0.00,0.00,-1573.83,-0.00,0.00,0.00,0.00,0.00,0.00,9.00
17178.00,0.00,0.00,0.10,0.00,0.00,16.02,0.00,0.00,3520.68,-0.00,0.00,0.00,0.00,-0.00,0.00,7.00
17185.00,0.00,0.00,0.07,0.00,0.00,-5.16,0.00,0.00,-3025.34,-0.00,0.00,0.00,0.00,-0.00,0.00,15.00
17200.00,0.00,0.00,-0.05,0.00,0.00,-8.17,0.00,0.00,-200.78,-0.00,0.00,0.00,0.00,0.00,0.00,8.00
17208.00,0.00,0.00,0.07,0.00,0.00,15.54,0.00,0.00,2964.21,-0.00,0.00,0.00,-0.00,0.00,0.00,8.00
17216.00,0.00,0.00,0.16,0.00,0.00,11.64,0.00,0.00,-488.00,-0.00,0.00,0.00,-0.00,0.00,-0.00,5.00
17221.00,0.00,0.00,0.05,0.00,0.00,-22.55,0.00,0.00,-6838.28,-0.00,0.00,0.00,-0.00,0.00,-0.00,6.00
17227.00,0.00,0.00,0.06,0.00,0.00,0.98,0.00,0.00,3921.31,-0.00,0.00,0.00,-0.00,0.01,0.00,6.00
17237.00,0.00,0.00,0.07,0.00,0.00,0.98,0.00,0.00,0.46,-0.00,0.00,0.00,-0.00,0.00,0.00,7.00
17244.00,0.00,0.00,0.04,0.00,0.00,-3.71,0.00,0.00,-670.03,-0.00,0.00,0.00,-0.00,0.00,0.00,5.00
17249.00,0.00,0.00,0.02,0.00,0.00,-4.57,0.00,0.00,-172.11,-0.00,0.00,0.00,-0.00,-0.00,0.00,9.00
17258.00,0.00,0.00,0.08,0.00,0.00,7.21,0.00,0.00,1308.69,-0.00,0.00,0.00,-0.00,0.00,0.00,7.00
17265.00,0.00,0.00,0.06,0.00,0.00,-3.47,0.00,0.00,-1525.80,-0.00,0.00,0.00,-0.00,-0.00,0.00,6.00
17271.00,0.00,0.00,0.06,0.00,0.00,0.73,0.00,0.00,700.17,-0.00,0.00,0.00,-0.00,-0.00,0.00,7.00
17278.00,0.00,0.00,0.14,0.00,0.00,11.34,0.00,0.00,1516.53,-0.00,0.00,0.00,0.00,0.00,0.00,9.00
17287.00,0.00,0.00,0.08,0.00,0.00,-6.67,0.00,0.00,-2001.82,-0.00,0.00,0.00,0.00,0.00,-0.00,5.00
17292.00,0.00,0.00,0.01,0.00,0.00,-13.78,0.00,0.00,-1421.54,-0.00,0.00,0.00,0.00,0.00,-0.00,17.00
17309.00,0.00,0.00,0.03,0.00,0.00,1.32,0.00,0.00,888.05,-0.00,0.00,0.00,-0.00,-0.00,-0.00,9.00
17322.00,0.00,0.00,0.03,0.00,0.00,-0.47,0.00,0.00,-137.57,-0.00,0.00,0.00,-0.00,0.00,0.00,8.00
17330.00,0.00,0.00,0.11,0.00,0.00,10.58,0.00,0.00,1381.00,-0.00,0.00,0.00,-0.00,-0.00,0.00,8.00
17338.00,0.00,0.00,0.10,0.00,0.00,-1.23,0.00,0.00,-1476.07,-0.00,0.00,0.00,-0.00,-0.00,0.00,6.00
17344.00,0.00,0.00,0.07,0.00,0.00,-5.12,0.00,0.00,-647.76,-0.00,0.00,0.00,0.00,-0.00,-0.00,5.00
17349.00,0.00,0.00,0.06,0.00,0.00,-3.10,0.00,0.00,404.08,-0.00,0.00,0.00,0.00,0.00,-0.00,9.00
17358.00,0.00,0.00,0.08,0.00,0.00,2.26,0.00,0.00,595.60,-0.00,0.00,0.00,0.00,0.00,0.00,7.00
17365.00,0.00,0.00,0.09,0.00,0.00,2.47,0.00,0.00,29.88,-0.00,0.00,0.00,-0.00,0.00,-0.00,5.00
17370.00,0.00,0.00,0.08,0.00,0.00,-2.13,0.00,0.00,-920.44,-0.00,0.00,0.00,-0.00,0.00,-0.00,8.00
17378.00,0.00,0.00,0.13,0.00,0.00,6.14,0.00,0.00,1034.05,-0.00,0.00,0.00,0.00,0.00,-0.00,8.00
17386.00,0.00,0.00,0.05,0.00,0.00,-10.56,0.00,0.00,-2087.93,-0.00,0.00,0.00,0.00,0.00,-0.00,5.00
17400.00,0.00,0.00,0.13,0.00,0.00,6.15,0.00,0.00,1193.46,-0.00,0.00,0.00,0.00,0.00,0.00,19.00
17419.00,0.00,0.00,0.07,0.00,0.00,-3.65,0.00,0.00,-515.60,-0.00,0.00,0.00,-0.00,-0.00,-0.00,8.00
17427.00,0.00,0.00,-0.04,0.00,0.00,-12.57,0.00,0.00,-1114.54,-0.00,0.00,0.00,-0.00,0.00,0.00,6.00
17433.00,0.00,0.00,0.11,0.00,0.00,23.72,0.00,0.00,6048.33,-0.00,0.00,0.00,-0.00,0.00,-0.00,7.00
17440.00,0.00,0.00,0.06,0.00,0.00,-7.07,0.00,0.00,-4399.68,-0.00,0.00,0.00,0.00,-0.00,-0.00,5.00
17445.00,0.00,0.00,0.04,0.00,0.00,-3.83,0.00,0.00,648.90,-0.00,0.00,0.00,0.00,0.00,0.00,6.00
17451.00,0.00,0.00,0.04,0.00,0.00,0.21,0.00,0.00,673.30,-0.00,0.00,0.00,0.00,0.00,0.00,7.00
17458.00,0.00,0.00,0.09,0.00,0.00,7.54,0.00,0.00,1047.45,-0.00,0.00,0.00,0.00,-0.00,0.00,8.00
17466.00,0.00,0.00,-0.01,0.00,0.00,-12.93,0.00,0.00,-2559.43,-0.00,0.00,0.00,0.00,0.00,0.00,6.00
17472.00,0.00,0.00,-0.01,0.00,0.00,0.97,0.00,0.00,2316.72,-0.00,0.00,0.00,0.00,0.00,0.00,7.00
17484.00,0.00,0.00,0.17,0.00,0.00,14.38,0.00,0.00,1117.39,-0.00,0.00,0.00,-0.00,-0.00,-0.00,16.00
17500.00,0.00,0.00,0.04,0.00,0.00,-7.81,0.00,0.00,-1386.65,-0.00,0.00,0.00,-0.00,0.00,0.00,9.00
17509.00,0.00,0.00,0.15,0.00,0.00,11.85,0.00,0.00,2184.99,-0.00,0.00,0.00,0.00,0.00,0.00,7.00
17516.00,0.00,0.00,0.04,0.00,0.00,-15.79,0.00,0.00,-3949.74,-0.00,0.00,0.00,-0.00,0.00,0.00,6.00
17522.00,0.00,0.00,0.07,0.00,0.00,5.40,0.00,0.00,3533.14,-0.00,0.00,0.00,-0.00,0.00,0.00,7.00
17529.00,0.00,0.00,0.11,0.00,0.00,5.90,0.00,0.00,70.23,-0.00,0.00,0.00,0.00,0.00,0.00,9.00
17538.00,0.00,0.00,0.09,0.00,0.00,-2.49,0.00,0.00,-932.16,-0.00,0.00,0.00,-0.00,0.00,-0.00,5.00
17543.00,0.00,0.00,0.08,0.00,0.00,-2.20,0.00,0.00,59.24,-0.00,0.00,0.00,-0.00,0.00,-0.00,6.00
17549.00,0.00,0.00,0.26,0.00,0.00,30.78,0.00,0.00,5496.88,-0.00,0.00,0.00,0.00,-0.00,0.00,5.00
17554.00,0.00,0.00,0.10,0.00,0.00,-33.28,0.00,0.00,-12812.57,-0.00,0.00,0.00,0.00,0.00,-0.00,6.00
17565.00,0.00,0.00,0.04,0.00,0.00,-4.78,0.00,0.00,2590.38,-0.00,0.00,0.00,0.00,-0.00,0.00,6.00
17571.00,0.00,0.00,0.01,0.00,0.00,-6.55,0.00,0.00,-294.78,-0.00,0.00,0.00,0.00,-0.00,0.00,8.00
17579.00,0.00,0.00,0.09,0.00,0.00,11.20,0.00,0.00,2219.17,-0.00,0.00,0.00,0.00,-0.00,0.00,8.00
17587.00,0.00,0.00,0.03,0.00,0.00,-7.77,0.00,0.00,-2370.85,-0.00,0.00,0.00,-0.00,-0.00,-0.00,5.00
17592.00,0.00,0.00,0.11,0.00,0.00,15.85,0.00,0.00,4723.68,-0.00,0.00,0.00,-0.00,-0.00,-0.00,17.00
17609.00,0.00,0.00,0.08,0.00,0.00,-1.89,0.00,0.00,-1043.75,-0.00,0.00,0.00,0.00,0.00,-0.00,8.00
17617.00,0.00,0.00,0.15,0.00,0.00,9.22,0.00,0.00,1388.38,-0.00,0.00,0.00,-0.00,0.00,0.00,5.00
17622.00,0.00,0.00,0.12,0.00,0.00,-7.69,0.00,0.00,-3381.92,-0.00,0.00,0.00,-0.00,0.00,0.00,8.00
17630.00,0.00,0.00,0.01,0.00,0.00,-13.16,0.00,0.00,-683.36,-0.00,0.00,0.00,-0.00,0.00,0.00,8.00
17638.00,0.00,0.00,0.06,0.00,0.00,6.84,0.00,0.00,2500.34,-0.00,0.00,0.00,0.00,0.00,-0.00,6.00
17648.00,0.00,0.00,0.05,0.00,0.00,-1.11,0.00,0.00,-795.53,-0.00,0.00,0.00,0.00,0.00,0.00,9.00
17657.00,0.00,0.00,0.11,0.00,0.00,6.41,0.00,0.00,835.77,-0.00,0.00,0.00,0.00,0.00,-0.00,5.00
17662.00,0.00,0.00,-0.05,0.00,0.00,-31.51,0.00,0.00,-7583.83,-0.00,0.00,0.00,0.00,0.00,-0.00,8.00
17670.00,0.00,0.00,0.12,0.00,0.00,21.13,0.00,0.00,6580.41,-0.00,0.00,0.00,0.00,0.00,-0.00,8.00
17678.00,0.00,0.00,0.01,0.00,0.00,-14.00,0.00,0.00,-4391.96,-0.00,0.00,0.00,0.00,0.00,0.00,7.00
17685.00,0.00,0.00,-0.04,0.00,0.00,-6.60,0.00,0.00,1057.79,-0.00,0.00,0.00,0.00,0.00,0.00,6.00
17691.00,0.00,0.00,0.03,0.00,0.00,10.78,0.00,0.00,2896.08,-0.00,0.00,0.00,0.00,0.00,0.00,16.00
17707.00,0.00,0.00,0.06,0.00,0.00,2.05,0.00,0.00,-545.72,-0.00,0.00,0.00,0.00,0.00,-0.00,5.00
17712.00,0.00,0.00,-0.07,0.00,0.00,-25.52,0.00,0.00,-5512.65,-0.00,0.00,0.00,-0.00,0.00,-0.00,7.00
17719.00,0.00,0.00,0.06,0.00,0.00,18.19,0.00,0.00,6244.13,-0.00,0.00,0.00,-0.00,0.01,-0.00,9.00
17732.00,0.00,0.00,0.04,0.00,0.00,-1.31,0.00,0.00,-1500.00,-0.00,0.00,0.00,0.00,0.00,-0.00,9.00
17741.00,0.00,0.00,-0.00,0.00,0.00,-5.18,0.00,0.00,-430.71,-0.00,0.00,0.00,0.00,0.00,0.00,5.00
17746.00,0.00,0.00,0.03,0.00,0.00,6.85,0.00,0.00,2407.91,-0.00,0.00,0.00,0.00,0.00,-0.00,6.00
17752.00,0.00,0.00,0.19,0.00,0.00,26.55,0.00,0.00,3283.27,-0.00,0.00,0.00,-0.00,-0.00,-0.00,7.00
17759.00,0.00,0.00,0.06,0.00,0.00,-18.27,0.00,0.00,-6403.69,-0.00,0.00,0.00,-0.00,-0.00,0.00,8.00
17767.00,0.00,0.00,0.05,0.00,0.00,-1.13,0.00,0.00,2142.79,-0.00,0.00,0.00,0.00,-0.00,0.00,5.00
17772.00,0.00,0.00,0.12,0.00,0.00,13.73,0.00,0.00,2971.60,-0.00,0.00,0.00,0.00,-0.00,0.00,6.00
17778.00,0.00,0.00,0.12,0.00,0.00,-0.35,0.00,0.00,-2345.85,-0.00,0.00,0.00,0.00,-0.00,0.00,4.00
17782.00,0.00,0.00,0.10,0.00,0.00,-4.10,0.00,0.00,-938.88,-0.00,0.00,0.00,0.00,-0.00,0.00,18.00
17800.00,0.00,0.00,0.08,0.00,0.00,-1.12,0.00,0.00,165.90,-0.00,0.00,0.00,-0.00,0.01,0.00,8.00
17813.00,0.00,0.00,0.03,0.00,0.00,-4.57,0.00,0.00,-265.71,-0.00,0.00,0.00,-0.00,0.00,0.00,8.00
17821.00,0.00,0.00,0.12,0.00,0.00,11.90,0.00,0.00,2058.54,-0.00,0.00,0.00,0.00,0.00,0.00,8.00
17829.00,0.00,0.00,0.02,0.00,0.00,-11.92,0.00,0.00,-2976.85,-0.00,0.00,0.00,-0.00,0.00,0.00,7.00
17836.00,0.00,0.00,0.11,0.00,0.00,12.76,0.00,0.00,3525.65,-0.00,0.00,0.00,0.00,-0.00,0.00,5.00
17841.00,0.00,0.00,0.09,0.00,0.00,-4.55,0.00,0.00,-3463.09,-0.00,0.00,0.00,0.00,-0.00,0.00,6.00
17847.00,0.00,0.00,0.02,0.00,0.00,-11.35,0.00,0.00,-1132.14,-0.00,0.00,0.00,-0.00,-0.00,0.00,6.00
17853.00,0.00,0.00,-0.02,0.00,0.00,-7.97,0.00,0.00,562.76,-0.00,0.00,0.00,-0.00,0.00,-0.00,7.00
17860.00,0.00,0.00,0.05,0.00,0.00,10.89,0.00,0.00,2694.67,-0.00,0.00,0.00,-0.00,0.00,-0.00,8.00
17868.00,0.00,0.00,0.09,0.00,0.00,4.50,0.00,0.00,-798.96,-0.00,0.00,0.00,-0.00,0.00,0.00,7.00
17875.00,0.00,0.00,0.11,0.00,0.00,3.07,0.00,0.00,-204.76,-0.00,0.00,0.00,0.00,-0.00,0.00,6.00
17885.00,0.00,0.00,0.07,0.00,0.00,-4.01,0.00,0.00,-708.34,-0.00,0.00,0.00,-0.00,-0.00,0.00,7.00
17892.00,0.00,0.00,0.10,0.00,0.00,4.52,0.00,0.00,1218.83,-0.00,0.00,0.00,-0.00,-0.00,0.00,7.00
17899.00,0.00,0.00,0.05,0.00,0.00,-7.73,0.00,0.00,-1749.39,-0.00,0.00,0.00,0.00,-0.00,0.00,17.00
17916.00,0.00,0.00,0.06,0.00,0.00,0.78,0.00,0.00,500.73,-0.00,0.00,0.00,0.00,-0.00,0.00,6.00
17922.00,0.00,0.00,0.03,0.00,0.00,-4.75,0.00,0.00,-922.36,-0.00,0.00,0.00,0.00,-0.00,0.00,7.00
17929.00,0.00,0.00,0.08,0.00,0.00,7.27,0.00,0.00,1717.73,-0.00,0.00,0.00,0.00,0.00,0.00,8.00
17937.00,0.00,0.00,0.02,0.00,0.00,-8.27,0.00,0.00,-1942.89,-0.00,0.00,0.00,0.00,0.00,-0.00,5.00
17942.00,0.00,0.00,0.10,0.00,0.00,17.10,0.00,0.00,5074.46,-0.00,0.00,0.00,0.00,0.00,-0.00,6.00
17948.00,0.00,0.00,0.03,0.00,0.00,-12.09,0.00,0.00,-4865.53,-0.00,0.00,0.00,-0.00,-0.00,0.00,6.00
17954.00,0.00,0.00,0.04,0.00,0.00,2.08,0.00,0.00,2361.65,-0.00,0.00,0.00,-0.00,-0.00,-0.00,7.00
17965.00,0.00,0.00,0.04,0.00,0.00,-0.61,0.00,0.00,-244.45,-0.00,0.00,0.00,0.00,0.00,0.00,7.00
17972.00,0.00,0.00,0.09,0.00,0.00,8.35,0.00,0.00,1280.29,-0.00,0.00,0.00,0.00,-0.00,0.00,7.00
17979.00,0.00,0.00,0.04,0.00,0.00,-7.34,0.00,0.00,-2241.87,-0.00,0.00,0.00,-0.00,-0.00,0.00,8.00
17987.00,0.00,0.00,0.10,0.00,0.00,6.91,0.00,0.00,1781.11,-0.00,0.00,0.00,0.00,0.00,-0.00,6.00
17993.00,0.00,0.00,0.08,0.00,0.00,-2.33,0.00,0.00,-1539.85,-0.00,0.00,0.00,-0.00,0.00,-0.00,17.00
18010.00,0.00,0.00,0.03,0.00,0.00,-3.28,0.00,0.00,-55.71,-0.00,0.00,0.00,-0.00,0.00,-0.00,8.00
18018.00,0.00,0.00,0.09,0.00,0.00,7.39,0.00,0.00,1333.81,-0.00,0.00,0.00,0.00,0.00,-0.00,5.00
18023.00,0.00,0.00,-0.00,0.00,0.00,-17.70,0.00,0.00,-5018.56,-0.00,0.00,0.00,-0.00,0.00,-0.00,7.00
18030.00,0.00,0.00,0.08,0.00,0.00,11.19,0.00,0.00,4127.09,-0.00,0.00,0.00,-0.00,0.00,-0.00,7.00
