Time(ms), X(m), Y(m), Z(m), VX(m/s), VY(m/s), VZ(m/s), AX(m/s^2), AY(m/s^2), AZ(m/s^2), OX(degrees), OY(degrees), OZ(degrees), WX(degrees/s), WY(degrees/s), WZ(degrees/s), execution_time
17641.00,0.38,0.02,-0.05,0.94,0.11,-12.48,0.05,0.57,-1613.21,-0.00,0.00,-0.00,0.00,0.00,-0.00,10.00
17651.00,0.38,0.02,0.10,0.94,0.11,14.83,0.05,0.57,2730.67,-0.00,0.00,-0.00,-0.00,0.00,0.00,10.00
17661.00,0.38,0.02,0.11,0.94,0.11,0.66,0.05,0.57,-1416.82,-0.00,0.00,-0.00,0.00,0.00,-0.00,10.00
17676.00,0.38,0.02,0.12,0.94,0.11,0.79,0.05,0.57,8.97,-0.00,0.00,-0.00,0.00,-0.00,-0.00,10.00
17686.00,0.38,0.02,0.05,0.94,0.11,-6.43,0.05,0.57,-722.44,-0.00,0.00,-0.00,-0.00,-0.00,-0.00,16.00
17702.00,0.38,0.02,-0.01,0.94,0.11,-4.04,0.05,0.57,149.72,-0.00,0.00,-0.00,0.00,0.00,-0.00,10.00
17712.00,0.38,0.02,0.11,0.94,0.11,11.66,0.05,0.57,1569.16,-0.00,0.00,-0.00,-0.00,-0.00,0.00,10.00
17722.00,0.38,0.02,-0.01,0.94,0.11,-11.43,0.05,0.57,-2308.17,-0.00,0.00,-0.00,-0.00,-0.00,0.00,10.00
17732.00,0.38,0.02,0.05,0.94,0.11,5.54,0.05,0.57,1696.08,-0.00,0.00,-0.00,-0.00,0.00,0.00,10.00
17742.00,0.38,0.02,0.10,0.94,0.11,4.93,0.05,0.57,-60.28,-0.00,0.00,-0.00,-0.00,0.00,0.00,10.00
17752.00,0.38,0.02,0.07,0.94,0.11,-3.00,0.05,0.57,-793.21,-0.00,0.00,-0.00,-0.00,0.00,0.00,10.00
17762.00,0.38,0.02,0.04,0.94,0.11,-2.31,0.05,0.57,68.66,-0.00,0.00,-0.00,0.00,0.00,0.00,10.00
17772.00,0.38,0.02,0.10,0.94,0.11,5.86,0.05,0.57,817.77,-0.00,0.00,-0.00,0.00,0.00,0.00,10.00
17787.00,0.38,0.02,-0.02,0.94,0.11,-8.26,0.05,0.57,-941.97,-0.00,0.00,-0.00,-0.00,0.00,0.00,16.00
17803.00,0.60,0.05,0.04,1.10,0.14,3.78,0.80,0.12,752.91,-0.00,0.00,-0.00,-0.00,0.00,0.00,10.00
17813.00,0.60,0.05,0.04,1.10,0.14,0.06,0.80,0.12,-371.91,-0.00,0.00,-0.00,-0.00,0.00,-0.00,10.00
17823.00,0.60,0.05,0.04,1.10,0.14,-0.21,0.80,0.12,-26.92,-0.00,0.00,-0.00,0.00,0.00,-0.00,10.00
17833.00,0.60,0.05,0.06,1.10,0.14,2.67,0.80,0.12,287.66,-0.00,0.00,-0.00,0.00,0.00,0.00,10.00
17843.00,0.60,0.05,0.10,1.10,0.14,3.33,0.80,0.12,65.98,-0.00,0.00,-0.00,-0.00,-0.00,0.00,10.00
17853.00,0.60,0.05,0.07,1.10,0.14,-2.44,0.80,0.12,-576.67,-0.00,0.00,-0.00,0.00,0.00,0.00,10.00
17863.00,0.60,0.05,0.01,1.10,0.14,-6.68,0.80,0.12,-424.76,-0.00,0.00,-0.00,-0.00,0.00,0.00,10.00
17873.00,0.60,0.05,0.02,1.10,0.14,1.55,0.80,0.12,823.62,-0.00,0.00,-0.00,-0.00,0.00,0.00,10.00
17883.00,0.60,0.05,0.11,1.10,0.14,9.20,0.80,0.12,764.76,-0.00,0.00,-0.00,0.00,0.00,0.00,18.00
17905.00,0.60,0.05,0.10,1.10,0.14,-0.53,0.80,0.12,-442.04,-0.00,0.00,-0.00,-0.00,-0.00,0.00,10.00
17915.00,0.60,0.05,0.06,1.10,0.14,-4.59,0.80,0.12,-406.18,-0.00,0.00,-0.00,0.00,-0.00,0.00,10.00
17925.00,0.60,0.05,0.09,1.10,0.14,3.81,0.80,0.12,839.88,-0.00,0.00,-0.00,0.00,0.00,0.00,10.00
17935.00,0.60,0.05,0.16,1.10,0.14,6.15,0.80,0.12,233.80,-0.00,0.00,-0.00,0.00,0.00,0.00,10.00
17945.00,0.60,0.05,0.04,1.10,0.14,-11.59,0.80,0.12,-1773.47,-0.00,0.00,-0.00,0.00,0.00,0.00,10.00
17955.00,0.60,0.05,0.04,1.10,0.14,-0.30,0.80,0.12,1128.37,-0.00,0.00,-0.00,-0.00,0.00,0.00,10.00
17965.00,0.60,0.05,0.10,1.10,0.14,6.34,0.80,0.12,664.17,-0.00,0.00,-0.00,-0.00,0.00,0.00,10.00
17975.00,0.60,0.05,0.13,1.10,0.14,2.97,0.80,0.12,-336.74,-0.00,0.00,-0.00,-0.00,0.00,-0.00,10.00
17985.00,0.60,0.05,0.03,1.10,0.14,-9.84,0.80,0.12,-1281.33,-0.00,0.00,-0.00,-0.00,0.00,-0.00,17.00
18002.00,0.60,0.05,0.12,1.10,0.14,5.30,0.80,0.12,890.66,-0.00,0.00,-0.00,0.00,-0.00,-0.00,10.00
18017.00,0.76,0.06,0.05,0.73,0.05,-4.50,-1.75,-0.42,-653.15,-0.00,0.00,-0.00,-0.00,0.00,0.00,10.00
18027.00,0.76,0.06,-0.05,0.73,0.05,-10.32,-1.75,-0.42,-582.34,-0.00,0.00,-0.00,0.00,0.00,0.00,10.00
18037.00,0.76,0.06,0.01,0.73,0.05,5.95,-1.75,-0.42,1627.04,-0.00,0.00,-0.00,0.00,-0.00,0.00,10.00
18047.00,0.76,0.06,0.08,0.73,0.05,6.96,-1.75,-0.42,101.18,-0.00,0.00,-0.00,-0.00,0.00,0.00,10.00
18057.00,0.76,0.06,0.02,0.73,0.05,-6.50,-1.75,-0.42,-1346.53,-0.00,0.00,-0.00,0.00,-0.00,0.00,10.00
18067.00,0.76,0.06,0.05,0.73,0.05,3.69,-1.75,-0.42,1019.19,-0.00,0.00,-0.00,0.00,0.01,0.00,10.00
18077.00,0.76,0.06,0.04,0.73,0.05,-1.65,-1.75,-0.42,-533.38,-0.00,0.00,-0.00,0.00,0.00,0.00,16.00
18093.00,0.76,0.06,0.13,0.73,0.05,5.91,-1.75,-0.42,472.03,-0.00,0.00,-0.00,-0.00,0.00,0.00,10.00
18103.00,0.76,0.06,0.14,0.73,0.05,1.28,-1.75,-0.42,-463.08,-0.00,0.00,-0.00,0.00,0.00,0.00,10.00
18113.00,0.76,0.06,0.20,0.73,0.05,6.18,-1.75,-0.42,490.40,-0.00,0.00,-0.00,-0.00,0.00,0.00,10.00
18128.00,0.76,0.06,0.10,0.73,0.05,-7.10,-1.75,-0.42,-885.18,-0.00,0.00,-0.00,0.00,0.00,0.00,10.00
18138.00,0.76,0.06,0.08,0.73,0.05,-1.38,-1.75,-0.42,571.82,-0.00,0.00,-0.00,-0.00,-0.00,0.00,10.00
18148.00,0.76,0.06,0.09,0.73,0.05,0.51,-1.75,-0.42,188.53,-0.00,0.00,-0.00,-0.00,-0.00,0.00,10.00
18158.00,0.76,0.06,0.14,0.73,0.05,4.97,-1.75,-0.42,446.18,-0.00,0.00,-0.00,-0.00,0.00,0.00,10.00
18168.00,0.76,0.06,0.11,0.73,0.05,-2.60,-1.75,-0.42,-757.16,-0.00,0.00,-0.00,-0.00,0.00,0.00,10.00
18178.00,0.76,0.06,0.01,0.73,0.05,-10.67,-1.75,-0.42,-807.09,-0.00,0.00,-0.00,-0.00,0.00,0.00,16.00
18194.00,0.76,0.06,0.09,0.73,0.05,5.10,-1.75,-0.42,986.13,-0.00,0.00,-0.00,0.00,-0.01,0.00,10.00
18204.00,0.76,0.06,0.02,0.73,0.05,-6.60,-1.75,-0.42,-1170.58,-0.00,0.00,-0.00,-0.00,0.00,0.00,10.00
18214.00,0.76,0.06,0.05,0.73,0.05,3.23,-1.75,-0.42,983.24,-0.00,0.00,-0.00,-0.00,0.00,0.00,10.00
18224.00,0.96,0.08,0.09,0.97,0.10,3.87,1.16,0.28,63.50,-0.00,0.00,-0.00,0.00,0.00,0.00,10.00
18244.00,0.96,0.08,0.19,0.97,0.10,4.96,1.16,0.28,54.56,-0.00,0.00,-0.00,0.00,0.00,-0.00,10.00
18254.00,0.96,0.08,0.06,0.97,0.10,-13.15,1.16,0.28,-1810.57,-0.00,0.00,-0.00,0.00,-0.00,0.00,10.00
18264.00,0.96,0.08,0.06,0.97,0.10,-0.08,1.16,0.28,1307.10,-0.00,0.00,-0.00,0.00,0.00,-0.00,10.00
18274.00,0.96,0.08,0.01,0.97,0.10,-4.85,1.16,0.28,-477.03,-0.00,0.00,-0.00,-0.00,-0.00,-0.00,10.00
18284.00,0.96,0.08,0.11,0.97,0.10,9.89,1.16,0.28,1473.70,-0.00,0.00,-0.00,0.00,-0.00,0.00,18.00
18302.00,0.96,0.08,0.08,0.97,0.10,-1.70,1.16,0.28,-643.81,-0.00,0.00,-0.00,0.00,-0.00,-0.00,10.00
18312.00,0.96,0.08,0.21,0.97,0.10,12.62,1.16,0.28,1432.18,-0.00,0.00,-0.00,0.00,-0.00,0.00,10.00
18322.00,0.96,0.08,0.16,0.97,0.10,-4.65,1.16,0.28,-1727.54,-0.00,0.00,-0.00,-0.00,-0.00,-0.00,10.00
18332.00,0.96,0.08,0.09,0.97,0.10,-7.46,1.16,0.28,-280.56,-0.00,0.00,-0.00,0.00,0.00,0.00,10.00
18342.00,0.96,0.08,0.09,0.97,0.10,0.91,1.16,0.28,837.01,-0.00,0.00,-0.00,0.00,-0.00,0.00,10.00
18357.00,0.96,0.08,0.06,0.97,0.10,-2.33,1.16,0.28,-216.16,-0.00,0.00,-0.00,0.00,0.00,0.00,10.00
18367.00,0.96,0.08,0.07,0.97,0.10,1.32,1.16,0.28,364.71,-0.00,0.00,-0.00,0.00,0.00,0.00,10.00
18377.00,0.96,0.08,0.07,0.97,0.10,-0.30,1.16,0.28,-161.86,-0.00,0.00,-0.00,0.00,0.00,0.00,16.00
18393.00,0.96,0.08,0.00,0.97,0.10,-4.07,1.16,0.28,-235.68,-0.00,0.00,-0.00,0.00,0.00,0.00,10.00
18403.00,0.96,0.08,0.09,0.97,0.10,8.55,1.16,0.28,1262.63,-0.00,0.00,-0.00,0.00,0.00,0.00,10.00
18413.00,0.96,0.08,-0.00,0.97,0.10,-9.18,1.16,0.28,-1773.71,-0.00,0.00,-0.00,0.00,0.00,-0.00,10.00
18423.00,0.96,0.08,0.05,0.97,0.10,5.17,1.16,0.28,1435.33,-0.00,0.00,-0.00,0.00,0.00,-0.00,10.00
18433.00,1.18,0.12,0.04,1.07,0.17,-0.86,0.47,0.30,-603.21,-0.00,0.00,-0.00,0.00,0.00,0.00,10.00
18443.00,1.18,0.12,-0.01,1.07,0.17,-4.72,0.47,0.30,-385.59,-0.00,0.00,-0.00,0.00,0.00,0.00,10.00
18453.00,1.18,0.12,0.07,1.07,0.17,8.12,0.47,0.30,1284.27,-0.00,0.00,-0.00,0.00,0.01,0.00,10.00
18468.00,1.18,0.12,0.09,1.07,0.17,0.83,0.47,0.30,-486.27,-0.00,0.00,-0.00,0.00,-0.00,-0.00,10.00
18478.00,1.18,0.12,0.16,1.07,0.17,6.96,0.47,0.30,612.60,-0.00,0.00,-0.00,0.00,-0.00,-0.00,10.00
18488.00,1.18,0.12,0.16,1.07,0.17,0.20,0.47,0.30,-675.24,-0.00,0.00,-0.00,0.00,-0.00,0.00,16.00
18504.00,1.18,0.12,0.07,1.07,0.17,-5.67,0.47,0.30,-367.13,-0.00,0.00,-0.00,0.00,-0.00,0.00,10.00
18514.00,1.18,0.12,0.04,1.07,0.17,-3.04,0.47,0.30,262.68,-0.00,0.00,-0.00,0.00,0.00,0.00,10.00
18524.00,1.18,0.12,0.00,1.07,0.17,-3.70,0.47,0.30,-65.11,-0.00,0.00,0.00,0.00,0.00,0.00,10.00
18534.00,1.18,0.12,0.15,1.07,0.17,15.31,0.47,0.30,1900.23,-0.00,0.00,0.00,0.00,0.01,0.00,10.00
18544.00,1.18,0.12,0.05,1.07,0.17,-10.63,0.47,0.30,-2593.92,-0.00,0.00,0.00,0.00,0.00,0.00,10.00
18554.00,1.18,0.12,0.12,1.07,0.17,6.86,0.47,0.30,1749.70,-0.00,0.00,0.00,0.00,0.00,0.00,10.00
18564.00,1.18,0.12,0.08,1.07,0.17,-3.35,0.47,0.30,-1021.20,-0.00,0.00,0.00,0.00,0.00,0.00,10.00
18578.00,1.18,0.12,0.04,1.07,0.17,-3.36,0.47,0.30,-0.64,-0.00,0.00,0.00,0.00,-0.00,0.00,17.00
18595.00,1.18,0.12,0.07,1.07,0.17,2.30,0.47,0.30,332.51,-0.00,0.00,0.00,0.00,0.00,0.00,10.00
18605.00,1.18,0.12,0.08,1.07,0.17,0.51,0.47,0.30,-178.70,-0.00,0.00,0.00,0.00,0.00,0.00,10.00
18615.00,1.18,0.12,0.10,1.07,0.17,2.37,0.47,0.30,186.41,-0.00,0.00,0.00,0.00,0.00,-0.00,10.00
18625.00,1.18,0.12,0.03,1.07,0.17,-7.70,0.47,0.30,-1007.26,-0.00,0.00,0.00,-0.00,-0.00,-0.00,10.00
18635.00,1.42,0.16,-0.05,1.21,0.20,-7.83,0.73,0.17,-12.76,-0.00,0.00,0.00,-0.00,0.00,0.00,10.00
18645.00,1.42,0.16,0.15,1.21,0.20,20.08,0.73,0.17,2790.38,-0.00,0.00,0.00,0.00,0.00,0.00,10.00
18655.00,1.42,0.16,0.07,1.21,0.20,-8.38,0.73,0.17,-2845.88,-0.00,0.00,0.00,0.00,0.00,0.00,10.00
18665.00,1.42,0.16,-0.06,1.21,0.20,-12.05,0.73,0.17,-367.03,0.00,0.00,0.00,0.00,0.00,0.00,10.00
18675.00,1.42,0.16,0.06,1.21,0.20,11.29,0.73,0.17,2334.28,0.00,0.00,0.00,0.00,0.00,0.00,18.00
18698.00,1.42,0.16,-0.00,1.21,0.20,-2.72,0.73,0.17,-609.18,-0.00,0.00,0.00,-0.00,-0.00,0.00,10.00
18708.00,1.42,0.16,0.04,1.21,0.20,4.27,0.73,0.17,699.24,-0.00,0.00,0.00,0.00,0.00,0.00,10.00
18718.00,1.42,0.16,0.04,1.21,0.20,0.03,0.73,0.17,-424.54,0.00,0.00,0.00,0.00,0.00,0.00,10.00
18728.00,1.42,0.16,0.02,1.21,0.20,-1.67,0.73,0.17,-169.54,0.00,0.00,0.00,0.00,-0.00,0.00,10.00
18738.00,1.42,0.16,-0.01,1.21,0.20,-3.46,0.73,0.17,-179.56,0.00,0.00,0.00,0.00,0.00,0.00,10.00
18748.00,1.42,0.16,0.08,1.21,0.20,9.54,0.73,0.17,1300.85,0.00,0.00,0.00,-0.00,0.00,0.00,10.00
18758.00,1.42,0.16,0.12,1.21,0.20,4.10,0.73,0.17,-544.47,-0.00,0.00,0.00,-0.00,0.00,0.00,10.00
18768.00,1.42,0.16,0.10,1.21,0.20,-2.00,0.73,0.17,-610.44,-0.00,0.00,0.00,-0.00,-0.00,0.00,10.00
18778.00,1.42,0.16,0.15,1.21,0.20,4.37,0.73,0.17,637.37,-0.00,0.00,0.00,-0.00,-0.00,0.00,10.00
18788.00,1.42,0.16,0.13,1.21,0.20,-1.28,0.73,0.17,-564.50,-0.00,0.00,0.00,-0.00,-0.00,0.00,10.00
18803.00,1.42,0.16,0.04,1.21,0.20,-6.24,0.73,0.17,-330.98,-0.00,0.00,0.00,0.00,0.00,0.00,18.00
18821.00,1.42,0.16,-0.01,1.21,0.20,-2.59,0.73,0.17,202.62,0.00,0.00,0.00,0.00,-0.00,0.00,10.00
18831.00,1.42,0.16,0.03,1.21,0.20,3.43,0.73,0.17,602.19,0.00,0.00,0.00,0.00,0.00,0.00,10.00
18841.00,1.60,0.17,0.08,0.86,0.08,4.89,-1.69,-0.61,145.90,0.00,0.00,0.00,-0.00,0.01,0.00,10.00
18851.00,1.60,0.17,0.11,0.86,0.08,3.19,-1.69,-0.61,-169.28,-0.00,0.00,0.00,-0.00,0.00,-0.00,10.00
18861.00,1.60,0.17,0.05,0.86,0.08,-6.32,-1.69,-0.61,-951.69,-0.00,0.00,0.00,-0.00,-0.00,0.00,10.00
18871.00,1.60,0.17,0.01,0.86,0.08,-3.61,-1.69,-0.61,271.50,-0.00,0.00,0.00,-0.00,0.00,0.00,10.00
18881.00,1.60,0.17,0.12,0.86,0.08,10.60,-1.69,-0.61,1420.89,-0.00,0.00,0.00,0.00,0.00,-0.00,10.00
18891.00,1.60,0.17,0.06,0.86,0.08,-6.02,-1.69,-0.61,-1662.12,-0.00,0.00,0.00,0.00,0.00,0.00,10.00
18901.00,1.60,0.17,-0.08,0.86,0.08,-13.28,-1.69,-0.61,-725.53,-0.00,0.00,0.00,-0.00,0.00,0.00,16.00
18921.00,1.60,0.17,0.12,0.86,0.08,9.74,-1.69,-0.61,1150.80,-0.00,0.00,0.00,0.00,-0.00,0.00,10.00
18931.00,1.60,0.17,0.01,0.86,0.08,-10.77,-1.69,-0.61,-2051.10,-0.00,0.00,0.00,-0.00,0.00,-0.00,10.00
18941.00,1.60,0.17,0.00,0.86,0.08,-0.91,-1.69,-0.61,985.59,-0.00,0.00,0.00,0.00,-0.00,0.00,10.00
18951.00,1.60,0.17,0.11,0.86,0.08,10.74,-1.69,-0.61,1165.19,-0.00,0.00,0.00,0.00,0.00,-0.00,10.00
18961.00,1.60,0.17,0.06,0.86,0.08,-4.55,-1.69,-0.61,-1528.94,-0.00,0.00,0.00,-0.00,0.00,0.00,10.00
18971.00,1.60,0.17,0.00,0.86,0.08,-6.01,-1.69,-0.61,-145.62,-0.00,0.00,0.00,0.00,0.00,-0.00,10.00
18981.00,1.60,0.17,0.06,0.86,0.08,5.55,-1.69,-0.61,1155.48,-0.00,0.00,0.00,0.00,-0.00,0.00,16.00
18997.00,1.60,0.17,0.05,0.86,0.08,-0.39,-1.69,-0.61,-370.88,-0.00,0.00,0.00,0.00,0.00,0.00,10.00
19007.00,1.60,0.17,0.15,0.86,0.08,9.89,-1.69,-0.61,1027.62,-0.00,0.00,0.00,0.00,0.00,0.00,10.00
19017.00,1.60,0.17,0.09,0.86,0.08,-5.75,-1.69,-0.61,-1564.23,-0.00,0.00,0.00,-0.00,0.00,0.00,10.00
19032.00,1.60,0.17,0.02,0.86,0.08,-4.66,-1.69,-0.61,73.07,-0.00,0.00,0.00,0.00,0.00,0.00,10.00
19042.00,1.90,0.22,0.13,1.50,0.22,10.30,3.14,0.71,1495.71,-0.00,0.00,0.00,-0.00,-0.00,0.00,10.00
19052.00,1.90,0.22,0.07,1.50,0.22,-5.67,3.14,0.71,-1597.22,-0.00,0.00,0.00,-0.00,0.00,0.00,10.00
19062.00,1.90,0.22,-0.00,1.50,0.22,-7.16,3.14,0.71,-148.65,-0.00,0.00,0.00,0.00,0.00,0.00,10.00
19072.00,1.90,0.22,0.07,1.50,0.22,7.63,3.14,0.71,1478.62,-0.00,0.00,0.00,-0.00,0.00,0.00,10.00
19082.00,1.90,0.22,0.05,1.50,0.22,-2.47,3.14,0.71,-1009.92,-0.00,0.00,0.00,-0.00,-0.00,0.00,16.00
19098.00,1.90,0.22,-0.01,1.50,0.22,-3.86,3.14,0.71,-86.66,-0.00,0.00,0.00,-0.00,0.00,0.00,10.00
19108.00,1.90,0.22,0.01,1.50,0.22,2.41,3.14,0.71,626.56,-0.00,0.00,0.00,-0.00,0.00,0.00,10.00
19118.00,1.90,0.22,0.09,1.50,0.22,7.74,3.14,0.71,532.94,-0.00,0.00,0.00,-0.00,-0.00,0.00,10.00
19128.00,1.90,0.22,0.04,1.50,0.22,-4.98,3.14,0.71,-1271.31,-0.00,0.00,0.00,-0.00,-0.00,0.00,10.00
19148.00,1.90,0.22,0.14,1.50,0.22,5.20,3.14,0.71,508.95,-0.00,0.00,0.00,0.00,-0.00,0.00,10.00
19158.00,1.90,0.22,-0.01,1.50,0.22,-15.47,3.14,0.71,-2067.14,-0.00,0.00,0.00,0.00,-0.00,-0.00,10.00
19168.00,1.90,0.22,0.03,1.50,0.22,4.49,3.14,0.71,1996.04,-0.00,0.00,0.00,-0.00,0.00,0.00,10.00
19178.00,1.90,0.22,0.15,1.50,0.22,11.78,3.14,0.71,728.88,-0.00,0.00,0.00,0.00,0.00,0.00,17.00
19195.00,1.90,0.22,-0.00,1.50,0.22,-9.12,3.14,0.71,-1229.34,-0.00,0.00,0.00,-0.00,0.00,0.00,10.00
19205.00,1.90,0.22,0.15,1.50,0.22,15.43,3.14,0.71,2454.88,-0.00,0.00,0.00,-0.00,0.00,-0.00,10.00
19215.00,1.90,0.22,0.03,1.50,0.22,-11.95,3.14,0.71,-2737.80,-0.00,0.00,0.00,-0.00,0.00,-0.00,10.00
19225.00,1.90,0.22,0.06,1.50,0.22,2.75,3.14,0.71,1470.22,-0.00,0.00,0.00,0.00,-0.00,0.00,10.00
19235.00,1.90,0.22,0.13,1.50,0.22,7.38,3.14,0.71,462.96,-0.00,0.00,0.00,-0.00,-0.01,-0.00,10.00
19245.00,2.13,0.25,0.03,1.10,0.17,-9.95,-1.96,-0.23,-1733.31,-0.00,0.00,0.00,-0.00,-0.00,-0.00,10.00
19260.00,2.13,0.25,0.10,1.10,0.17,4.72,-1.96,-0.23,978.28,-0.00,0.00,0.00,-0.00,-0.00,-0.00,10.00
19270.00,2.13,0.25,0.03,1.10,0.17,-7.55,-1.96,-0.23,-1227.31,-0.00,0.00,0.00,-0.00,0.00,-0.00,10.00
19280.00,2.13,0.25,0.10,1.10,0.17,7.54,-1.96,-0.23,1508.41,-0.00,0.00,0.00,-0.00,0.00,-0.00,16.00
19296.00,2.13,0.25,0.01,1.10,0.17,-6.03,-1.96,-0.23,-847.81,-0.00,0.00,0.00,0.00,-0.00,0.00,10.00
19306.00,2.13,0.25,0.12,1.10,0.17,10.76,-1.96,-0.23,1679.24,-0.00,0.00,0.00,0.00,0.00,0.00,10.00
