Time(ms), X(m), Y(m), Z(m), VX(m/s), VY(m/s), VZ(m/s), AX(m/s^2), AY(m/s^2), AZ(m/s^2), OX(degrees), OY(degrees), OZ(degrees), WX(degrees/s), WY(degrees/s), WZ(degrees/s), execution_time
12516.00,0.31,-0.86,386.05,0.00,0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,-0.13,0.00,-0.00,-0.29,10.00
12526.00,0.31,-0.86,386.05,0.00,0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,-0.13,-0.00,-0.00,-0.29,10.00
12536.00,0.31,-0.86,386.05,0.00,0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,-0.14,-0.00,0.00,-0.29,19.00
12555.00,0.31,-0.86,386.05,0.00,0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,-0.14,0.00,-0.00,-0.29,10.00
12565.00,0.31,-0.86,386.05,0.00,0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,-0.15,0.00,0.00,-0.29,10.00
12575.00,0.31,-0.86,386.05,0.00,0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,-0.15,0.00,-0.00,-0.29,10.00
12585.00,0.36,-1.03,385.88,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,0.00,-0.15,0.00,-0.00,-0.29,10.00
12595.00,0.36,-1.03,385.88,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,0.00,-0.15,-0.00,-0.00,-0.34,10.00
12610.00,0.36,-1.03,385.88,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,0.00,-0.16,0.00,-0.00,-0.34,10.00
12620.00,0.36,-1.03,385.88,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,0.00,-0.16,0.00,0.00,-0.34,10.00
12630.00,0.36,-1.03,385.88,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,0.00,-0.17,-0.00,0.00,-0.34,10.00
12640.00,0.36,-1.03,385.88,0.00,-0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,-0.17,-0.00,-0.00,-0.34,10.00
12650.00,0.36,-1.03,385.88,0.00,-0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,-0.17,-0.00,-0.00,-0.34,17.00
12667.00,0.36,-1.03,385.88,0.00,-0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,-0.18,-0.00,0.00,-0.34,10.00
12677.00,0.36,-1.03,385.88,0.00,-0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,-0.18,-0.00,-0.00,-0.34,10.00
12687.00,0.36,-1.03,385.88,0.00,-0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,-0.19,0.00,0.00,-0.34,10.00
12697.00,0.36,-1.03,385.88,0.00,-0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,-0.19,0.00,0.00,-0.34,10.00
12707.00,0.36,-1.03,385.88,0.00,-0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,-0.19,-0.00,0.00,-0.34,10.00
12722.00,0.36,-1.03,385.88,0.00,-0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,-0.20,0.00,-0.00,-0.35,10.00
12732.00,0.36,-1.03,385.88,0.00,-0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,-0.20,0.00,-0.00,-0.35,10.00
12742.00,0.36,-1.03,385.88,0.00,-0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,-0.20,0.00,0.00,-0.34,16.00
12758.00,0.36,-1.03,385.88,0.00,-0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,-0.21,-0.00,-0.00,-0.34,10.00
12768.00,0.36,-1.03,385.88,0.00,-0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,-0.21,0.00,-0.00,-0.34,10.00
12778.00,0.36,-1.03,385.88,0.00,-0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,-0.22,0.00,-0.00,-0.34,10.00
12788.00,0.41,-1.18,385.73,0.00,0.00,-0.00,-0.00,0.00,-0.00,-0.00,0.00,-0.22,0.00,-0.00,-0.34,10.00
12798.00,0.41,-1.18,385.73,0.00,0.00,-0.00,-0.00,0.00,-0.00,-0.00,0.00,-0.22,0.00,-0.00,-0.39,10.00
12808.00,0.41,-1.18,385.73,0.00,0.00,-0.00,-0.00,0.00,-0.00,-0.00,0.00,-0.23,0.00,-0.00,-0.39,10.00
12818.00,0.41,-1.18,385.73,0.00,0.00,-0.00,-0.00,0.00,-0.00,-0.00,0.00,-0.23,0.00,-0.00,-0.39,10.00
12832.00,0.41,-1.18,385.73,0.00,0.00,-0.00,-0.00,0.00,-0.00,-0.00,0.00,-0.24,0.00,0.00,-0.39,10.00
12842.00,0.41,-1.18,385.73,0.00,0.00,-0.00,-0.00,0.00,-0.00,-0.00,0.00,-0.24,-0.00,0.00,-0.39,16.00
12858.00,0.41,-1.18,385.73,0.00,0.00,-0.00,-0.00,0.00,-0.00,-0.00,0.00,-0.25,-0.00,-0.00,-0.39,10.00
12868.00,0.41,-1.18,385.73,0.00,0.00,-0.00,-0.00,0.00,-0.00,-0.00,0.00,-0.25,-0.00,0.00,-0.39,10.00
12878.00,0.41,-1.18,385.73,0.00,0.00,-0.00,-0.00,0.00,-0.00,-0.00,0.00,-0.26,0.00,0.00,-0.39,10.00
12888.00,0.41,-1.18,385.73,0.00,0.00,-0.00,-0.00,0.00,-0.00,-0.00,0.00,-0.26,0.00,0.00,-0.39,10.00
12898.00,0.41,-1.18,385.73,0.00,0.00,-0.00,-0.00,0.00,-0.00,-0.00,0.00,-0.26,0.00,0.00,-0.39,10.00
12908.00,0.41,-1.18,385.73,0.00,0.00,-0.00,-0.00,0.00,-0.00,-0.00,0.00,-0.27,0.00,-0.00,-0.39,10.00
12918.00,0.41,-1.18,385.73,0.00,0.00,-0.00,-0.00,0.00,-0.00,-0.00,0.00,-0.27,-0.00,0.00,-0.39,10.00
12928.00,0.41,-1.18,385.73,0.00,0.00,-0.00,-0.00,0.00,-0.00,-0.00,0.00,-0.28,-0.00,0.00,-0.39,10.00
12942.00,0.41,-1.18,385.73,0.00,0.00,-0.00,-0.00,0.00,-0.00,-0.00,0.00,-0.28,0.00,-0.00,-0.39,17.00
12959.00,0.41,-1.18,385.73,0.00,0.00,-0.00,-0.00,0.00,-0.00,-0.00,0.00,-0.29,0.00,-0.00,-0.39,10.00
12969.00,0.41,-1.18,385.73,0.00,0.00,-0.00,-0.00,0.00,-0.00,-0.00,0.00,-0.29,0.00,0.00,-0.39,10.00
12979.00,0.41,-1.18,385.73,0.00,0.00,-0.00,-0.00,0.00,-0.00,-0.00,0.00,-0.30,-0.00,0.00,-0.39,10.00
12989.00,0.45,-1.31,385.60,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,-0.30,0.00,0.00,-0.39,10.00
12999.00,0.45,-1.31,385.60,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,-0.30,0.00,0.00,-0.44,10.00
13009.00,0.45,-1.31,385.60,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,-0.31,0.00,0.00,-0.44,10.00
13019.00,0.45,-1.31,385.60,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,-0.31,0.00,0.00,-0.44,10.00
13029.00,0.45,-1.31,385.60,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,-0.32,-0.00,0.00,-0.44,10.00
13039.00,0.45,-1.31,385.60,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,-0.32,-0.00,-0.00,-0.44,10.00
13053.00,0.45,-1.31,385.60,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,-0.33,-0.00,0.00,-0.44,16.00
13069.00,0.45,-1.31,385.60,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,-0.33,-0.00,-0.00,-0.44,10.00
13079.00,0.45,-1.31,385.60,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,-0.34,-0.00,0.00,-0.44,10.00
13089.00,0.45,-1.31,385.60,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,-0.34,-0.00,-0.00,-0.44,10.00
13099.00,0.45,-1.31,385.60,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,-0.35,-0.00,-0.00,-0.44,10.00
13109.00,0.45,-1.31,385.60,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,-0.35,-0.00,-0.00,-0.44,10.00
13119.00,0.45,-1.31,385.60,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,-0.36,0.00,0.00,-0.44,10.00
13129.00,0.45,-1.31,385.60,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,-0.36,0.00,0.00,-0.44,10.00
13139.00,0.45,-1.31,385.60,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,-0.36,-0.00,-0.00,-0.44,19.00
13158.00,0.45,-1.31,385.60,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,-0.37,0.00,-0.00,-0.44,10.00
13173.00,0.45,-1.31,385.60,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,-0.38,-0.00,0.00,-0.44,10.00
13183.00,0.45,-1.31,385.60,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,-0.38,-0.00,-0.00,-0.44,10.00
13193.00,0.45,-1.45,385.46,-0.00,-0.00,0.00,-0.00,-0.00,0.00,-0.00,0.00,-0.39,-0.00,-0.00,-0.44,10.00
13203.00,0.45,-1.45,385.46,-0.00,-0.00,0.00,-0.00,-0.00,0.00,-0.00,0.00,-0.39,0.00,-0.00,-0.48,10.00
13213.00,0.45,-1.45,385.46,-0.00,-0.00,0.00,-0.00,-0.00,0.00,-0.00,0.00,-0.40,0.00,-0.00,-0.48,10.00
13223.00,0.45,-1.45,385.46,-0.00,-0.00,0.00,-0.00,-0.00,0.00,-0.00,0.00,-0.40,0.00,-0.00,-0.48,10.00
13233.00,0.45,-1.45,385.46,-0.00,-0.00,0.00,-0.00,-0.00,0.00,-0.00,0.00,-0.41,-0.00,0.00,-0.48,10.00
13243.00,0.45,-1.45,385.46,-0.00,-0.00,0.00,-0.00,-0.00,0.00,-0.00,0.00,-0.41,0.00,-0.00,-0.48,17.00
13260.00,0.45,-1.45,385.46,-0.00,-0.00,0.00,-0.00,-0.00,0.00,-0.00,-0.00,-0.42,0.00,-0.00,-0.48,10.00
13270.00,0.45,-1.45,385.46,-0.00,-0.00,0.00,-0.00,-0.00,0.00,-0.00,0.00,-0.43,0.00,0.00,-0.48,10.00
13284.00,0.45,-1.45,385.46,-0.00,-0.00,0.00,-0.00,-0.00,0.00,-0.00,0.00,-0.43,0.00,0.00,-0.48,10.00
13294.00,0.45,-1.45,385.46,-0.00,-0.00,0.00,-0.00,-0.00,0.00,-0.00,0.00,-0.44,0.00,-0.00,-0.48,10.00
13304.00,0.45,-1.45,385.46,-0.00,-0.00,0.00,-0.00,-0.00,0.00,-0.00,-0.00,-0.44,0.00,-0.00,-0.48,10.00
13314.00,0.45,-1.45,385.46,-0.00,-0.00,0.00,-0.00,-0.00,0.00,-0.00,-0.00,-0.45,0.00,0.00,-0.48,10.00
13324.00,0.45,-1.45,385.46,-0.00,-0.00,0.00,-0.00,-0.00,0.00,-0.00,0.00,-0.45,-0.00,0.00,-0.48,10.00
13334.00,0.45,-1.45,385.46,-0.00,-0.00,0.00,-0.00,-0.00,0.00,-0.00,0.00,-0.46,0.00,0.00,-0.48,10.00
13344.00,0.45,-1.45,385.46,-0.00,-0.00,0.00,-0.00,-0.00,0.00,-0.00,0.00,-0.46,-0.00,-0.00,-0.48,16.00
13360.00,0.45,-1.45,385.46,-0.00,-0.00,0.00,-0.00,-0.00,0.00,-0.00,0.00,-0.47,0.00,0.00,-0.48,10.00
13370.00,0.45,-1.45,385.46,-0.00,-0.00,0.00,-0.00,-0.00,0.00,-0.00,0.00,-0.47,0.00,0.00,-0.48,10.00
13380.00,0.45,-1.45,385.46,-0.00,-0.00,0.00,-0.00,-0.00,0.00,-0.00,-0.00,-0.48,-0.00,-0.00,-0.48,10.00
13395.00,0.46,-1.58,385.32,0.00,-0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,-0.49,0.00,-0.00,-0.48,10.00
13405.00,0.46,-1.58,385.32,0.00,-0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,-0.49,0.00,-0.00,-0.53,10.00
13415.00,0.46,-1.58,385.32,0.00,-0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,-0.50,0.00,-0.00,-0.53,10.00
13425.00,0.46,-1.58,385.32,0.00,-0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,-0.50,-0.00,0.00,-0.53,10.00
13435.00,0.46,-1.58,385.32,0.00,-0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,-0.51,-0.00,-0.00,-0.53,10.00
13445.00,0.46,-1.58,385.32,0.00,-0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,-0.51,0.00,0.00,-0.53,16.00
13461.00,0.46,-1.58,385.32,0.00,-0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,-0.52,0.00,0.00,-0.53,10.00
13471.00,0.46,-1.58,385.32,0.00,-0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,-0.53,-0.00,-0.00,-0.53,10.00
13481.00,0.46,-1.58,385.32,0.00,-0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,-0.53,0.00,0.00,-0.53,10.00
13491.00,0.46,-1.58,385.32,0.00,-0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,-0.54,-0.00,0.00,-0.53,10.00
13510.00,0.46,-1.58,385.32,0.00,-0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,-0.55,0.00,-0.00,-0.53,10.00
13520.00,0.46,-1.58,385.32,0.00,-0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,-0.55,0.00,0.00,-0.53,10.00
13530.00,0.46,-1.58,385.32,0.00,-0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,-0.56,-0.00,-0.00,-0.53,10.00
13540.00,0.46,-1.58,385.32,0.00,-0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,-0.56,0.00,-0.00,-0.53,10.00
13550.00,0.46,-1.58,385.32,0.00,-0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,-0.57,-0.00,-0.00,-0.53,18.00
13568.00,0.46,-1.58,385.32,0.00,-0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,-0.58,-0.00,0.00,-0.53,10.00
13578.00,0.46,-1.58,385.32,0.00,-0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,-0.58,0.00,0.00,-0.53,10.00
13588.00,0.46,-1.58,385.32,0.00,-0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,-0.59,-0.00,-0.00,-0.53,10.00
13598.00,0.46,-1.69,385.22,0.00,0.00,-0.00,-0.00,0.00,-0.00,-0.00,-0.00,-0.59,0.00,0.00,-0.53,10.00
13608.00,0.46,-1.69,385.22,0.00,0.00,-0.00,-0.00,0.00,-0.00,-0.00,-0.00,-0.60,0.00,0.00,-0.56,10.00
