Time(ms), X(m), Y(m), Z(m), VX(m/s), VY(m/s), VZ(m/s), AX(m/s^2), AY(m/s^2), AZ(m/s^2), OX(degrees), OY(degrees), OZ(degrees), WX(degrees/s), WY(degrees/s), WZ(degrees/s), execution_time
11931.00,0.00,0.00,0.16,0.00,0.00,8.29,0.00,0.00,741.26,-0.00,-0.00,-0.00,0.00,-0.00,-0.00,8.00
11939.00,0.00,0.00,-0.01,0.00,0.00,-21.54,0.00,0.00,-3729.32,-0.00,-0.00,-0.00,-0.00,-0.00,0.00,6.00
11950.00,0.00,0.00,0.04,0.00,0.00,4.32,0.00,0.00,2351.50,-0.00,-0.00,-0.00,-0.00,-0.00,0.00,9.00
11959.00,0.00,0.00,0.05,0.00,0.00,1.84,0.00,0.00,-275.83,-0.00,-0.00,-0.00,0.00,-0.00,0.00,5.00
11964.00,0.00,0.00,0.06,0.00,0.00,1.18,0.00,0.00,-133.01,-0.00,-0.00,-0.00,0.00,-0.00,0.00,7.00
11971.00,0.00,0.00,0.08,0.00,0.00,2.86,0.00,0.00,240.39,-0.00,-0.00,-0.00,-0.00,-0.00,0.00,9.00
11980.00,0.00,0.00,0.10,0.00,0.00,1.75,0.00,0.00,-123.64,-0.00,-0.00,-0.00,0.00,-0.00,0.00,17.00
11997.00,0.00,0.00,-0.02,0.00,0.00,-6.76,0.00,0.00,-500.59,-0.00,-0.00,-0.00,0.00,0.00,-0.00,6.00
12003.00,0.00,0.00,0.09,0.00,0.00,18.30,0.00,0.00,4177.94,-0.00,-0.00,-0.00,0.00,0.00,-0.00,8.00
12011.00,0.00,0.00,0.02,0.00,0.00,-8.88,0.00,0.00,-3397.67,-0.00,-0.00,-0.00,0.00,0.00,-0.00,6.00
12017.00,0.00,0.00,0.09,0.00,0.00,11.08,0.00,0.00,3326.92,-0.00,-0.00,-0.00,-0.00,-0.00,-0.01,6.00
12023.00,0.00,0.00,-0.01,0.00,0.00,-16.55,0.00,0.00,-4606.43,-0.00,-0.00,-0.00,-0.00,-0.00,-0.01,8.00
12036.00,0.00,0.00,0.08,0.00,0.00,7.00,0.00,0.00,1812.26,-0.00,-0.00,-0.00,0.00,-0.00,0.00,8.00
12044.00,0.00,0.00,0.12,0.00,0.00,4.83,0.00,0.00,-271.63,-0.00,-0.00,-0.00,0.00,0.00,0.00,7.00
12051.00,0.00,0.00,0.07,0.00,0.00,-7.02,0.00,0.00,-1692.64,0.00,-0.00,-0.00,0.00,0.00,0.00,8.00
12059.00,0.00,0.00,0.07,0.00,0.00,-0.09,0.00,0.00,865.60,0.00,-0.00,-0.00,0.00,0.00,0.00,5.00
12064.00,0.00,0.00,-0.05,0.00,0.00,-22.97,0.00,0.00,-4575.72,0.00,-0.00,-0.00,0.00,-0.00,0.00,8.00
12072.00,0.00,0.00,0.04,0.00,0.00,11.01,0.00,0.00,4247.29,0.00,-0.00,-0.00,-0.00,-0.00,0.00,8.00
12080.00,0.00,0.00,0.04,0.00,0.00,-0.15,0.00,0.00,-1395.17,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,17.00
12097.00,0.00,0.00,0.00,0.00,0.00,-2.12,0.00,0.00,-115.54,-0.00,-0.00,-0.00,-0.00,0.00,-0.00,6.00
12103.00,0.00,0.00,0.06,0.00,0.00,9.53,0.00,0.00,1940.51,-0.00,-0.00,-0.00,0.00,-0.00,-0.00,8.00
12111.00,0.00,0.00,0.07,0.00,0.00,1.28,0.00,0.00,-1031.27,-0.00,-0.00,-0.00,-0.00,0.00,-0.00,7.00
12123.00,0.00,0.00,0.07,0.00,0.00,0.15,0.00,0.00,-93.62,-0.00,-0.00,-0.00,0.00,-0.00,-0.00,9.00
12132.00,0.00,0.00,0.03,0.00,0.00,-5.01,0.00,0.00,-573.61,-0.00,-0.00,-0.00,-0.00,-0.00,0.00,8.00
12140.00,0.00,0.00,0.04,0.00,0.00,2.10,0.00,0.00,889.34,-0.00,-0.00,-0.00,-0.00,-0.00,0.00,7.00
12147.00,0.00,0.00,0.12,0.00,0.00,10.56,0.00,0.00,1207.44,-0.00,-0.00,-0.00,-0.00,-0.00,0.00,6.00
12153.00,0.00,0.00,0.14,0.00,0.00,3.33,0.00,0.00,-1203.73,-0.00,-0.00,-0.00,-0.00,-0.00,0.00,9.00
12162.00,0.00,0.00,0.13,0.00,0.00,-0.61,0.00,0.00,-437.91,-0.00,-0.00,-0.00,0.00,-0.00,0.00,5.00
12167.00,0.01,-0.00,0.03,0.05,-0.00,-19.53,0.27,-0.02,-3785.00,-0.00,-0.00,-0.00,0.00,-0.00,-0.00,6.00
12173.00,0.01,-0.00,0.09,0.05,-0.00,8.68,0.27,-0.02,4701.57,-0.00,-0.00,-0.00,0.00,-0.00,-0.00,8.00
12181.00,0.01,-0.00,0.11,0.05,-0.00,2.60,0.27,-0.02,-759.33,-0.00,-0.00,-0.00,0.00,-0.00,-0.00,18.00
12199.00,0.01,-0.00,0.10,0.05,-0.00,-0.63,0.27,-0.02,-179.35,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,5.00
12209.00,0.01,-0.00,0.09,0.05,-0.00,-0.71,0.27,-0.02,-8.57,-0.00,-0.00,-0.00,0.00,0.00,-0.00,7.00
12216.00,0.01,-0.00,0.18,0.05,-0.00,12.85,0.27,-0.02,1936.73,-0.00,-0.00,-0.00,0.00,0.00,-0.00,6.00
12222.00,0.01,-0.00,0.03,0.05,-0.00,-24.61,0.27,-0.02,-6242.99,-0.00,-0.00,-0.00,0.00,0.00,0.00,9.00
12231.00,0.01,-0.00,0.04,0.05,-0.00,0.66,0.27,-0.02,2808.38,-0.00,-0.00,-0.00,0.00,0.00,0.00,7.00
12238.00,0.01,-0.00,0.11,0.05,-0.00,10.75,0.27,-0.02,1441.03,-0.00,-0.00,-0.00,0.00,0.00,-0.00,6.00
12244.00,0.01,-0.00,0.05,0.05,-0.00,-9.72,0.27,-0.02,-3412.33,-0.00,-0.00,-0.00,0.00,0.00,-0.00,8.00
12252.00,0.01,-0.00,0.10,0.05,-0.00,5.47,0.27,-0.02,1899.78,-0.00,-0.00,-0.00,0.00,0.01,-0.00,8.00
12260.00,0.01,-0.00,0.03,0.05,-0.00,-7.94,0.27,-0.02,-1676.27,-0.00,-0.00,-0.00,-0.00,-0.00,0.00,5.00
12265.00,0.01,-0.00,0.01,0.05,-0.00,-5.66,0.27,-0.02,455.59,-0.00,-0.00,-0.00,-0.00,-0.00,0.00,8.00
12273.00,0.01,-0.00,0.05,0.05,-0.00,5.24,0.27,-0.02,1361.98,-0.00,-0.00,-0.00,0.00,-0.00,0.00,8.00
12286.00,0.01,-0.00,0.15,0.05,-0.00,7.93,0.27,-0.02,207.22,-0.00,-0.00,-0.00,-0.00,-0.00,0.00,17.00
12303.00,0.01,-0.00,0.19,0.05,-0.00,2.63,0.27,-0.02,-311.90,-0.00,-0.00,-0.00,0.00,-0.00,-0.00,9.00
12312.00,0.01,-0.00,0.19,0.05,-0.00,-0.78,0.27,-0.02,-378.40,-0.00,-0.00,-0.00,-0.00,-0.01,-0.00,5.00
12317.00,0.01,-0.00,0.15,0.05,-0.00,-6.79,0.27,-0.02,-1203.30,-0.00,-0.00,-0.00,-0.00,0.00,-0.00,7.00
12324.00,0.01,-0.00,0.17,0.05,-0.00,2.12,0.27,-0.02,1273.61,-0.00,-0.00,-0.00,0.00,0.00,-0.00,8.00
12332.00,0.01,-0.00,0.15,0.05,-0.00,-2.37,0.27,-0.02,-561.19,-0.00,-0.00,-0.00,-0.00,-0.00,0.00,8.00
12340.00,0.01,-0.00,0.13,0.05,-0.00,-2.75,0.27,-0.02,-47.24,-0.00,-0.00,-0.00,-0.00,0.00,-0.00,5.00
12345.00,0.01,-0.00,0.14,0.05,-0.00,2.95,0.27,-0.02,1138.92,-0.00,-0.00,-0.00,-0.00,0.00,0.00,8.00
12353.00,0.01,-0.00,0.15,0.05,-0.00,0.65,0.27,-0.02,-286.97,-0.00,-0.00,-0.00,0.00,0.00,0.00,8.00
12361.00,0.01,-0.00,0.20,0.05,-0.00,6.10,0.27,-0.02,680.68,-0.00,-0.00,-0.00,0.00,0.00,0.00,6.00
12372.00,0.01,-0.00,0.07,0.00,0.00,-11.43,-0.27,0.02,-1593.46,-0.00,-0.00,-0.00,0.00,0.00,0.00,19.00
12391.00,0.01,-0.00,0.00,0.00,0.00,-3.59,-0.27,0.02,412.46,-0.00,-0.00,-0.00,-0.00,0.00,0.00,7.00
12398.00,0.01,-0.00,0.09,0.00,0.00,11.87,-0.27,0.02,2208.60,-0.00,-0.00,-0.00,-0.00,0.00,-0.00,6.00
12404.00,0.01,-0.00,0.05,0.00,0.00,-5.92,-0.27,0.02,-2964.09,-0.00,-0.00,-0.00,0.00,0.00,-0.00,8.00
12412.00,0.01,-0.00,0.06,0.00,0.00,1.48,-0.27,0.02,924.55,-0.00,-0.00,-0.00,0.00,0.00,-0.00,6.00
12418.00,0.01,-0.00,0.05,0.00,0.00,-2.27,-0.27,0.02,-625.46,-0.00,-0.00,-0.00,0.00,0.00,-0.00,6.00
12424.00,0.01,-0.00,0.04,0.00,0.00,-0.91,-0.27,0.02,226.65,-0.00,-0.00,-0.00,0.00,0.01,0.00,8.00
12432.00,0.01,-0.00,0.09,0.00,0.00,6.40,-0.27,0.02,913.71,-0.00,-0.00,-0.00,0.00,0.01,0.00,8.00
12440.00,0.01,-0.00,0.18,0.00,0.00,11.16,-0.27,0.02,595.89,-0.00,-0.00,-0.00,0.00,0.00,0.00,5.00
12445.00,0.01,-0.00,0.13,0.00,0.00,-10.05,-0.27,0.02,-4242.81,-0.00,-0.00,-0.00,0.00,0.00,0.00,8.00
12463.00,0.01,-0.00,0.16,0.00,0.00,1.54,-0.27,0.02,643.97,-0.00,-0.00,-0.00,-0.00,-0.00,0.00,6.00
12469.00,0.01,-0.00,0.20,0.00,0.00,6.81,-0.27,0.02,878.69,-0.00,-0.00,-0.00,0.00,-0.00,-0.00,6.00
12475.00,0.01,-0.00,0.25,0.00,0.00,8.60,-0.27,0.02,297.67,-0.00,-0.00,-0.00,0.00,-0.00,-0.00,18.00
12493.00,0.01,-0.00,0.24,0.00,0.00,-0.56,-0.27,0.02,-508.76,-0.00,-0.00,-0.00,0.00,0.00,0.00,8.00
12501.00,0.01,-0.00,0.26,0.00,0.00,1.57,-0.27,0.02,266.49,-0.00,-0.00,-0.00,0.00,-0.01,0.00,6.00
12507.00,0.01,-0.00,0.18,0.00,0.00,-12.04,-0.27,0.02,-2268.18,-0.00,-0.00,-0.00,0.00,-0.00,0.00,7.00
12514.00,0.01,-0.00,0.17,0.00,0.00,-2.32,-0.27,0.02,1387.42,-0.00,-0.00,-0.00,0.00,-0.00,0.00,5.00
12519.00,0.01,-0.00,0.08,0.00,0.00,-17.02,-0.27,0.02,-2939.29,-0.00,-0.00,-0.00,0.00,0.00,0.00,6.00
12525.00,0.01,-0.00,0.21,0.00,0.00,21.63,-0.27,0.02,6441.14,-0.00,-0.00,-0.00,0.00,0.00,0.00,8.00
12533.00,0.01,-0.00,0.21,0.00,0.00,-0.45,-0.27,0.02,-2759.24,-0.00,-0.00,-0.00,0.00,-0.00,0.00,8.00
12546.00,0.01,-0.00,0.23,0.00,0.00,1.88,-0.27,0.02,179.00,-0.00,-0.00,-0.00,0.00,-0.00,-0.00,8.00
12554.00,0.01,-0.00,0.24,0.00,0.00,0.65,-0.27,0.02,-154.00,-0.00,-0.00,-0.00,0.00,0.00,-0.00,8.00
12562.00,0.01,-0.00,0.19,0.00,0.00,-6.31,-0.27,0.02,-870.35,-0.00,-0.00,-0.00,-0.00,0.00,-0.00,6.00
12568.00,0.01,-0.00,0.23,0.00,0.00,6.56,-0.27,0.02,2145.07,-0.00,-0.00,-0.00,0.00,-0.00,-0.00,6.00
12574.00,0.02,-0.00,0.18,0.06,-0.00,-8.58,0.27,-0.02,-2522.97,-0.00,-0.00,-0.00,0.00,-0.00,-0.00,19.00
12593.00,0.02,-0.00,0.15,0.06,-0.00,-1.48,0.27,-0.02,373.98,-0.00,-0.00,-0.00,-0.00,0.00,0.00,8.00
12601.00,0.02,-0.00,0.21,0.06,-0.00,7.45,0.27,-0.02,1116.05,-0.00,-0.00,-0.00,0.00,0.00,0.00,5.00
12606.00,0.02,-0.00,0.12,0.06,-0.00,-17.41,0.27,-0.02,-4971.71,-0.00,-0.00,-0.00,0.00,0.00,0.00,8.00
12614.00,0.02,-0.00,0.09,0.06,-0.00,-4.02,0.27,-0.02,1673.46,-0.00,-0.00,-0.00,0.00,0.00,0.00,5.00
12619.00,0.02,-0.00,0.15,0.06,-0.00,12.03,0.27,-0.02,3210.19,-0.00,-0.00,-0.00,0.00,0.00,-0.00,6.00
12630.00,0.02,-0.00,0.10,0.06,-0.00,-4.69,0.27,-0.02,-1519.91,-0.00,-0.00,-0.00,0.00,0.00,0.00,6.00
12636.00,0.02,-0.00,0.13,0.06,-0.00,4.94,0.27,-0.02,1605.15,-0.00,-0.00,-0.00,0.00,0.00,0.00,7.00
12643.00,0.02,-0.00,0.16,0.06,-0.00,4.12,0.27,-0.02,-118.03,-0.00,-0.00,-0.00,0.00,0.01,0.00,9.00
12652.00,0.02,-0.00,0.15,0.06,-0.00,-0.59,0.27,-0.02,-522.88,-0.00,-0.00,-0.00,-0.00,0.00,-0.00,6.00
12658.00,0.02,-0.00,0.12,0.06,-0.00,-5.32,0.27,-0.02,-787.99,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,7.00
12665.00,0.02,-0.00,0.21,0.06,-0.00,12.87,0.27,-0.02,2597.98,-0.00,-0.00,-0.00,0.00,-0.00,-0.00,6.00
12671.00,0.02,-0.00,0.15,0.06,-0.00,-9.91,0.27,-0.02,-3796.37,-0.00,-0.00,-0.00,-0.00,0.00,0.00,6.00
12677.00,0.02,-0.00,0.11,0.06,-0.00,-7.14,0.27,-0.02,462.11,-0.00,-0.00,-0.00,-0.00,-0.00,0.00,7.00
12684.00,0.02,-0.00,0.17,0.06,-0.00,9.40,0.27,-0.02,2361.57,-0.00,-0.00,-0.00,-0.00,-0.00,0.00,19.00
12703.00,0.02,-0.00,0.05,0.06,-0.00,-6.15,0.27,-0.02,-818.29,-0.00,-0.00,-0.00,-0.00,-0.01,0.00,7.00
12715.00,0.02,-0.00,0.03,0.06,-0.00,-1.74,0.27,-0.02,367.44,-0.00,-0.00,-0.00,-0.00,0.00,0.00,7.00
12722.00,0.02,-0.00,0.14,0.06,-0.00,15.49,0.27,-0.02,2461.67,-0.00,-0.00,-0.00,-0.00,0.00,0.00,6.00
12728.00,0.02,-0.00,0.02,0.06,-0.00,-19.57,0.27,-0.02,-5843.91,-0.00,-0.00,-0.00,-0.00,-0.00,0.00,7.00
12735.00,0.02,-0.00,0.17,0.06,-0.00,21.16,0.27,-0.02,5819.05,-0.00,-0.00,-0.00,0.00,-0.00,0.00,8.00
12743.00,0.02,-0.00,0.19,0.06,-0.00,2.41,0.27,-0.02,-2343.93,-0.00,-0.00,-0.00,0.00,-0.00,-0.00,8.00
12751.00,0.02,-0.00,0.12,0.06,-0.00,-8.76,0.27,-0.02,-1396.07,-0.00,-0.00,-0.00,0.00,0.00,-0.00,5.00
12756.00,0.02,-0.00,0.21,0.06,-0.00,17.58,0.27,-0.02,5268.80,-0.00,-0.00,-0.00,-0.00,0.00,-0.00,8.00
12764.00,0.02,-0.00,0.09,0.06,-0.00,-15.01,0.27,-0.02,-4073.79,-0.00,-0.00,-0.00,-0.00,0.00,0.00,5.00
12769.00,0.02,-0.00,0.19,0.06,-0.00,20.55,0.27,-0.02,7112.42,-0.00,-0.00,-0.00,-0.00,0.00,-0.00,6.00
12775.00,0.02,-0.00,0.17,0.00,0.00,-4.50,-0.27,0.02,-4176.35,-0.00,-0.00,-0.00,-0.00,0.00,-0.00,8.00
12788.00,0.02,-0.00,0.19,0.00,0.00,2.10,-0.27,0.02,508.30,-0.00,-0.00,-0.00,0.00,0.00,-0.00,18.00
12806.00,0.02,-0.00,0.13,0.00,0.00,-3.36,-0.27,0.02,-303.43,-0.00,-0.00,-0.00,0.00,-0.00,0.00,8.00
12814.00,0.02,-0.00,0.15,0.00,0.00,2.01,-0.27,0.02,671.05,-0.00,-0.00,-0.00,-0.00,-0.00,0.00,5.00
12819.00,0.02,-0.00,0.12,0.00,0.00,-5.52,-0.27,0.02,-1506.99,-0.00,-0.00,-0.00,-0.00,0.00,0.00,7.00
12826.00,0.02,-0.00,0.19,0.00,0.00,9.18,-0.27,0.02,2100.72,-0.00,-0.00,-0.00,-0.00,0.00,-0.00,7.00
12833.00,0.02,-0.00,0.18,0.00,0.00,-0.58,-0.27,0.02,-1394.71,-0.00,-0.00,-0.00,-0.00,0.00,-0.00,8.00
12841.00,0.02,-0.00,0.18,0.00,0.00,-0.51,-0.27,0.02,9.28,-0.00,-0.00,-0.00,0.00,0.00,-0.00,6.00
12847.00,0.02,-0.00,0.20,0.00,0.00,3.77,-0.27,0.02,712.28,-0.00,-0.00,-0.00,0.00,0.00,-0.00,7.00
12854.00,0.02,-0.00,0.19,0.00,0.00,-1.74,-0.27,0.02,-787.22,-0.00,-0.00,-0.00,0.00,0.00,-0.00,9.00
12863.00,0.02,-0.00,0.20,0.00,0.00,1.46,-0.27,0.02,356.07,-0.00,-0.00,-0.00,0.00,0.00,-0.00,6.00
12874.00,0.02,-0.00,0.17,0.00,0.00,-2.37,-0.27,0.02,-347.84,-0.00,-0.00,-0.00,0.00,0.00,-0.00,19.00
12893.00,0.02,-0.00,0.12,0.00,0.00,-2.86,-0.27,0.02,-25.83,-0.00,-0.00,-0.00,0.00,0.00,0.00,8.00
12901.00,0.02,-0.00,0.25,0.00,0.00,16.69,-0.27,0.02,2443.08,-0.00,-0.00,-0.00,0.00,0.00,-0.00,5.00
12906.00,0.02,-0.00,0.10,0.00,0.00,-31.47,-0.27,0.02,-9632.23,-0.00,-0.00,-0.00,0.00,0.00,-0.00,8.00
12914.00,0.02,-0.00,0.22,0.00,0.00,15.48,-0.27,0.02,5868.62,-0.00,-0.00,-0.00,0.00,0.00,0.00,6.00
12920.00,0.02,-0.00,0.23,0.00,0.00,1.18,-0.27,0.02,-2383.09,-0.00,-0.00,-0.00,0.00,0.00,-0.00,6.00
12926.00,0.02,-0.00,0.18,0.00,0.00,-7.86,-0.27,0.02,-1506.03,-0.00,-0.00,-0.00,0.00,0.00,-0.00,8.00
12934.00,0.02,-0.00,0.13,0.00,0.00,-6.70,-0.27,0.02,144.60,-0.00,-0.00,-0.00,0.00,0.00,0.00,8.00
12942.00,0.02,-0.00,0.17,0.00,0.00,4.88,-0.27,0.02,1447.41,-0.00,-0.00,-0.00,-0.00,0.00,-0.00,5.00
12947.00,0.02,-0.00,0.21,0.00,0.00,9.83,-0.27,0.02,990.84,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,8.00
12960.00,0.02,-0.00,0.25,0.00,0.00,2.38,-0.27,0.02,-573.06,-0.00,-0.00,-0.00,0.00,-0.00,-0.00,7.00
12967.00,0.02,-0.00,0.17,0.00,0.00,-10.49,-0.27,0.02,-1838.42,0.00,-0.00,-0.00,0.00,-0.00,0.00,7.00
12974.00,0.02,-0.00,0.20,0.00,0.00,3.95,-0.27,0.02,2062.33,0.00,-0.00,-0.00,0.00,-0.00,0.00,17.00
12991.00,0.03,-0.01,0.18,0.05,-0.04,-1.38,0.24,-0.18,-313.18,-0.00,-0.00,-0.00,-0.00,-0.00,0.00,6.00
12997.00,0.03,-0.01,0.16,0.05,-0.04,-3.10,0.24,-0.18,-287.61,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,8.00
13005.00,0.03,-0.01,0.22,0.05,-0.04,7.29,0.24,-0.18,1299.09,-0.00,-0.00,-0.00,0.00,-0.00,-0.00,8.00
13013.00,0.03,-0.01,0.19,0.05,-0.04,-3.19,0.24,-0.18,-1310.30,-0.00,-0.00,-0.00,0.00,0.00,-0.00,5.00
13018.00,0.03,-0.01,0.22,0.05,-0.04,6.14,0.24,-0.18,1867.04,-0.00,-0.00,-0.00,0.00,0.00,-0.00,7.00
13025.00,0.03,-0.01,0.14,0.05,-0.04,-11.27,0.24,-0.18,-2488.03,-0.00,-0.00,-0.00,0.00,-0.00,-0.00,8.00
13033.00,0.03,-0.01,0.47,0.05,-0.04,40.49,0.24,-0.18,6470.78,-0.00,-0.00,-0.00,-0.00,0.00,-0.00,3.00
13041.00,0.03,-0.01,0.22,0.05,-0.04,-30.82,0.24,-0.18,-8914.53,-0.00,-0.00,-0.00,-0.00,0.00,0.00,7.00
13048.00,0.03,-0.01,0.13,0.05,-0.04,-12.77,0.24,-0.18,2578.56,-0.00,-0.00,-0.00,-0.00,0.00,0.00,7.00
13055.00,0.03,-0.01,0.21,0.05,-0.04,11.24,0.24,-0.18,3429.57,-0.00,-0.00,-0.00,0.00,-0.00,0.00,9.00
13064.00,0.03,-0.01,0.11,0.05,-0.04,-10.78,0.24,-0.18,-2446.45,-0.00,-0.00,-0.00,0.00,0.00,0.00,5.00
13069.00,0.03,-0.01,0.11,0.05,-0.04,-0.34,0.24,-0.18,2088.85,-0.00,-0.00,-0.00,-0.00,0.00,-0.00,7.00
13076.00,0.03,-0.01,0.14,0.05,-0.04,4.48,0.24,-0.18,687.77,-0.00,-0.00,-0.00,-0.00,0.00,-0.00,8.00
13084.00,0.03,-0.01,0.18,0.05,-0.04,4.76,0.24,-0.18,35.36,-0.00,-0.00,-0.00,0.00,-0.00,-0.00,18.00
13102.00,0.03,-0.01,0.08,0.05,-0.04,-5.56,0.24,-0.18,-573.53,0.00,-0.00,-0.00,0.00,-0.00,0.00,6.00
13108.00,0.03,-0.01,0.13,0.05,-0.04,8.09,0.24,-0.18,2275.44,0.00,-0.00,-0.00,0.00,-0.00,0.00,7.00
13115.00,0.03,-0.01,0.13,0.05,-0.04,0.78,0.24,-0.18,-1044.04,0.00,-0.00,-0.00,0.00,-0.00,0.00,6.00
13126.00,0.03,-0.01,0.14,0.05,-0.04,0.45,0.24,-0.18,-29.63,0.00,-0.00,-0.00,-0.00,0.00,0.00,9.00
13135.00,0.03,-0.01,0.17,0.05,-0.04,3.29,0.24,-0.18,315.54,0.00,-0.00,-0.00,0.00,0.00,0.00,9.00
13144.00,0.03,-0.01,0.09,0.05,-0.04,-8.15,0.24,-0.18,-1271.92,0.00,-0.00,-0.00,0.00,0.00,0.00,7.00
13151.00,0.03,-0.01,0.11,0.05,-0.04,1.48,0.24,-0.18,1376.16,0.00,-0.00,-0.00,0.00,-0.00,-0.00,5.00
13156.00,0.03,-0.01,0.09,0.05,-0.04,-2.31,0.24,-0.18,-756.99,0.00,-0.00,-0.00,0.00,-0.00,-0.00,9.00
13165.00,0.03,-0.01,0.20,0.05,-0.04,11.89,0.24,-0.18,1577.25,0.00,-0.00,-0.00,0.00,-0.00,-0.00,5.00
13170.00,0.03,-0.01,0.16,0.05,-0.04,-7.21,0.24,-0.18,-3819.39,0.00,-0.00,-0.00,0.00,-0.00,0.00,7.00
13177.00,0.03,-0.01,0.14,0.05,-0.04,-4.21,0.24,-0.18,428.40,0.00,-0.00,-0.00,0.00,-0.00,0.00,8.00
13185.00,0.03,-0.01,0.19,0.05,-0.04,6.46,0.24,-0.18,1333.74,0.00,-0.00,-0.00,-0.00,-0.00,0.00,18.00
13203.00,0.03,-0.01,0.21,0.00,0.00,1.07,-0.24,0.19,-299.49,-0.00,-0.00,-0.00,-0.00,-0.00,0.00,6.00
13219.00,0.03,-0.01,0.20,0.00,0.00,-0.10,-0.24,0.19,-72.93,0.00,-0.00,-0.00,0.00,-0.00,0.00,8.00
13227.00,0.03,-0.01,0.14,0.00,0.00,-7.64,-0.24,0.19,-942.66,0.00,-0.00,-0.00,0.00,-0.00,0.00,8.00
13235.00,0.03,-0.01,0.14,0.00,0.00,-0.62,-0.24,0.19,877.26,0.00,-0.00,-0.00,0.00,-0.00,-0.00,7.00
13242.00,0.03,-0.01,0.15,0.00,0.00,1.92,-0.24,0.19,363.05,0.00,-0.00,-0.00,0.00,0.00,-0.00,6.00
13248.00,0.03,-0.01,0.22,0.00,0.00,11.39,-0.24,0.19,1578.62,0.00,-0.00,-0.00,0.00,0.00,-0.00,8.00
13256.00,0.03,-0.01,0.26,0.00,0.00,4.95,-0.24,0.19,-804.85,0.00,-0.00,-0.00,-0.00,-0.00,-0.00,9.00
13265.00,0.03,-0.01,0.13,0.00,0.00,-14.05,-0.24,0.19,-2111.55,0.00,-0.00,-0.00,-0.00,-0.00,-0.00,5.00
13270.00,0.03,-0.01,0.16,0.00,0.00,4.45,-0.24,0.19,3699.55,0.00,-0.00,-0.00,-0.00,0.00,0.00,6.00
